mese,categoria,cod_stazione,ruolo,oltre_10,info_mancante,in_ritardo,in_orario,parzialmente_cancellate,in_anticipo,minuti_ritardo_tot,oltre_5,corse_osservate,oltre_15,oltre_30,minuti_anticipo_tot,oltre_60,effettuate,soppresse,cancellate_tot,minuti_netti_tot,cancellate,nome_stazione,ritardo_medio,ritardo_mediano,p95,p90
2025-08,REG,S06151,arrivo,1,0,2,1,0,0,148.0,2,3,1,1,0.0,1,3,0,0,148.0,0,COLLECCHIO,49.333333333333336,5.0,129.2,115.40000000000002
2025-08,REG,S06151,partenza,1,0,1,0,0,0,37.0,1,1,1,1,0.0,0,1,0,0,37.0,0,COLLECCHIO,37.0,37.0,37.0,37.0
2025-08,REG,S06153,arrivo,0,0,0,2,0,0,4.0,0,2,0,0,0.0,0,2,0,0,4.0,0,FORNOVO,2.0,2.0,2.9,2.8
2025-08,REG,S06153,partenza,1,0,1,0,0,0,25.0,1,1,1,0,0.0,0,1,0,0,25.0,0,FORNOVO,25.0,25.0,25.0,25.0
2025-08,REG,S06161,arrivo,14,0,24,40,0,58,553.0,24,123,8,3,158.0,2,123,0,0,395.0,0,BORGO VAL DI TARO,3.237704918032787,0.0,16.899999999999977,10.0
2025-08,REG,S06161,partenza,8,0,26,41,0,26,403.0,26,94,6,2,73.0,0,94,0,0,330.0,0,BORGO VAL DI TARO,3.548387096774193,2.0,16.999999999999957,8.0
2025-08,REG,S06163,arrivo,7,0,26,87,0,52,413.0,26,168,3,1,73.0,0,168,0,0,340.0,0,PONTREMOLI,2.060606060606061,1.0,8.799999999999983,6.0
2025-08,REG,S06163,partenza,2,0,10,70,0,95,203.0,10,175,1,0,242.0,0,175,0,0,-39.0,0,PONTREMOLI,-0.2228571428571428,-1.0,5.0,4.0
2025-08,REG,S06171,arrivo,6,0,6,0,0,0,140.0,6,6,5,1,0.0,0,6,0,0,140.0,0,VEZZANO LIGURE,23.33333333333333,20.5,36.5,33.0
2025-08,REG,S06171,partenza,1,0,3,1,0,2,33.0,3,6,1,0,8.0,0,6,0,0,25.0,0,VEZZANO LIGURE,4.166666666666667,5.0,13.25,11.5
2025-08,REG,S06300,arrivo,4,0,10,66,0,188,193.0,10,266,2,1,465.0,0,266,0,0,-272.0,0,CASTELNUOVO DI GARFAGNANA,-1.0303030303030305,-2.0,4.0,2.0
2025-08,REG,S06300,partenza,11,0,36,139,0,47,864.0,36,223,4,3,91.0,2,223,0,0,773.0,0,CASTELNUOVO DI GARFAGNANA,3.481981981981982,2.0,8.949999999999989,5.900000000000006
2025-08,REG,S06304,arrivo,2,0,5,10,0,16,89.0,5,31,2,0,38.0,0,31,0,0,51.0,0,FORNACI DI BARGA,1.6451612903225807,-1.0,15.0,5.0
2025-08,REG,S06304,partenza,3,0,5,31,0,28,133.0,5,64,3,0,70.0,0,64,0,0,63.0,0,FORNACI DI BARGA,0.984375,0.5,7.549999999999983,4.0
2025-08,REG,S06308,arrivo,0,0,0,2,0,0,3.0,0,2,0,0,0.0,0,2,0,0,3.0,0,BAGNI DI LUCCA,1.5,1.5,1.95,1.9
2025-08,REG,S06313,arrivo,1,0,2,1,0,0,25.0,2,3,1,0,0.0,0,3,0,0,25.0,0,S.PIETRO A VICO,8.333333333333334,5.0,16.7,15.4
2025-08,REG,S06313,partenza,0,0,0,2,0,0,4.0,0,2,0,0,0.0,0,2,0,0,4.0,0,S.PIETRO A VICO,2.0,2.0,2.9,2.8
2025-08,REG,S06404,arrivo,20,0,78,463,0,460,1553.0,78,1008,13,2,1187.0,0,1008,0,0,366.0,0,LUCCA,0.3656343656343656,0.0,5.0,4.0
2025-08,REG,S06404,partenza,15,0,71,579,0,340,1577.0,71,997,10,4,735.0,0,997,0,0,842.0,0,LUCCA,0.8505050505050505,1.0,5.0,4.0
2025-08,REG,S06406,arrivo,0,0,0,1,0,0,3.0,0,1,0,0,0.0,0,1,0,0,3.0,0,PORCARI,3.0,3.0,3.0,3.0
2025-08,REG,S06406,partenza,0,0,0,0,0,1,0.0,0,1,0,0,3.0,0,1,0,0,-3.0,0,PORCARI,-3.0,-3.0,-3.0,-3.0
2025-08,REG,S06409,arrivo,3,0,3,15,0,9,106.0,3,28,3,1,9.0,0,28,0,0,97.0,0,PESCIA,3.592592592592593,1.0,24.1,11.200000000000037
2025-08,REG,S06409,partenza,0,0,0,5,0,23,3.0,0,28,0,0,159.0,0,28,0,0,-156.0,0,PESCIA,-5.571428571428571,-7.0,0.0,0.0
2025-08,REG,S06410,arrivo,0,0,0,1,0,0,2.0,0,1,0,0,0.0,0,1,0,0,2.0,0,BORGO A BUGGIANO,2.0,2.0,2.0,2.0
2025-08,REG,S06410,partenza,0,0,0,1,0,0,2.0,0,1,0,0,0.0,0,1,0,0,2.0,0,BORGO A BUGGIANO,2.0,2.0,2.0,2.0
2025-08,REG,S06411,arrivo,15,0,39,118,0,394,619.0,39,552,6,1,1156.0,0,552,0,0,-537.0,0,MONTECATINI TERME-MONSUMMANO,-0.9745916515426496,-2.0,5.5,4.0
2025-08,REG,S06411,partenza,12,0,36,96,0,418,567.0,36,551,9,2,1453.0,0,551,0,0,-886.0,0,MONTECATINI TERME-MONSUMMANO,-1.6109090909090908,-3.0,5.5499999999999545,3.0
2025-08,REG,S06414,arrivo,23,0,121,784,0,629,2386.0,121,1550,14,4,1163.0,1,1550,0,0,1223.0,0,PISTOIA,0.7972620599739244,0.0,6.0,4.0
2025-08,REG,S06414,partenza,13,0,61,594,0,939,1477.0,61,1612,6,3,1915.0,0,1612,0,0,-438.0,0,PISTOIA,-0.274780426599749,-1.0,4.0,3.0
2025-08,REG,S06416,arrivo,14,0,37,189,0,293,1060.0,37,524,10,7,570.0,1,524,0,0,490.0,0,PRATO CENTRALE,0.9441233140655106,-1.0,6.0,4.0
2025-08,REG,S06416,partenza,10,0,21,124,0,373,534.0,21,522,8,3,1432.0,1,522,0,0,-898.0,0,PRATO CENTRALE,-1.7335907335907337,-3.0,4.0,3.0
2025-08,REG,S06419,arrivo,2,0,16,88,0,45,257.0,16,154,2,0,61.0,0,154,0,0,196.0,0,FIRENZE CASTELLO,1.3154362416107384,1.0,6.0,5.0
2025-08,REG,S06419,partenza,6,0,23,104,0,22,408.0,23,154,2,0,60.0,0,154,0,0,348.0,0,FIRENZE CASTELLO,2.335570469798658,2.0,8.0,6.200000000000017
2025-08,REG,S06420,arrivo,4,0,4,16,0,9,178.0,4,29,4,3,10.0,0,29,0,0,168.0,0,FIRENZE RIFREDI,5.793103448275862,1.0,33.8,29.6
2025-08,REG,S06420,partenza,1,0,8,21,0,13,95.0,8,44,1,0,31.0,0,44,0,0,64.0,0,FIRENZE RIFREDI,1.5238095238095235,1.0,6.949999999999997,6.0
2025-08,REG,S06421,arrivo,186,0,433,1613,0,2934,8214.0,433,5021,114,37,7090.0,6,5021,0,0,1124.0,0,FIRENZE SANTA MARIA NOVELLA,0.2257028112449799,-1.0,7.0,4.0
2025-08,REG,S06421,partenza,210,0,637,2076,0,2304,11479.0,637,5043,124,33,6000.0,12,5043,0,0,5479.0,0,FIRENZE SANTA MARIA NOVELLA,1.0920869045246162,0.0,9.0,5.0
2025-08,REG,S06500,arrivo,96,0,295,1017,0,897,6162.0,295,2225,62,29,2332.0,15,2225,0,0,3830.0,0,PISA CENTRALE,1.733816206428248,1.0,9.0,5.0
2025-08,REG,S06500,partenza,96,0,247,922,0,1020,5005.0,247,2206,67,23,2584.0,7,2206,0,0,2421.0,0,PISA CENTRALE,1.1059844677935131,0.0,8.599999999999909,5.0
2025-08,REG,S06502,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,1.0,0,1,0,0,-1.0,0,NAVACCHIO,-1.0,-1.0,-1.0,-1.0
2025-08,REG,S06506,arrivo,0,0,14,83,0,33,218.0,14,132,0,0,46.0,0,132,0,0,172.0,0,PONTEDERA CASCIANA TERME,1.323076923076923,1.0,6.0,5.0
2025-08,REG,S06506,partenza,2,0,14,86,0,29,259.0,14,133,2,1,43.0,0,133,0,0,216.0,0,PONTEDERA CASCIANA TERME,1.6744186046511629,1.0,6.0,5.0
2025-08,REG,S06510,arrivo,15,0,47,225,0,418,790.0,47,706,4,0,1049.0,0,706,0,0,-259.0,0,EMPOLI,-0.3753623188405797,-2.0,5.0,4.0
2025-08,REG,S06510,partenza,3,0,26,206,0,484,484.0,26,733,1,0,1153.0,0,733,0,0,-669.0,0,EMPOLI,-0.9343575418994412,-2.0,4.0,2.0
2025-08,REG,S06603,arrivo,0,0,0,0,0,1,0.0,0,1,0,0,1.0,0,1,0,0,-1.0,0,S.PIERO A SIEVE,-1.0,-1.0,-1.0,-1.0
2025-08,REG,S06603,partenza,0,0,0,1,0,0,1.0,0,1,0,0,0.0,0,1,0,0,1.0,0,S.PIERO A SIEVE,1.0,1.0,1.0,1.0
2025-08,REG,S06604,arrivo,4,0,17,127,0,305,382.0,17,449,1,1,709.0,0,449,0,0,-327.0,0,BORGO S.LORENZO,-0.7282850779510023,-1.0,4.0,3.0
2025-08,REG,S06604,partenza,12,0,27,109,0,297,590.0,27,434,9,5,858.0,1,434,0,0,-268.0,0,BORGO S.LORENZO,-0.6189376443418014,-2.0,5.0,3.0
2025-08,REG,S06700,arrivo,1,0,1,2,0,0,43.0,1,3,1,1,0.0,0,3,0,0,43.0,0,VICCHIO,14.333333333333334,3.0,35.4,31.8
2025-08,REG,S06700,partenza,0,0,0,0,0,4,0.0,0,4,0,0,11.0,0,4,0,0,-11.0,0,VICCHIO,-2.75,-2.5,-1.1500000000000004,-1.2999999999999998
2025-08,REG,S06725,arrivo,25,0,98,338,0,391,1701.0,98,827,18,7,885.0,3,827,0,0,816.0,0,LIVORNO CENTRALE,0.9866989117291416,0.0,7.699999999999932,5.0
2025-08,REG,S06725,partenza,26,0,83,335,0,335,1390.0,83,754,14,4,747.0,1,754,0,0,643.0,0,LIVORNO CENTRALE,0.8539176626826029,0.0,8.0,5.0
2025-08,REG,S06775,arrivo,1,0,5,128,0,3,84.0,5,138,0,0,8.0,0,138,0,0,76.0,0,PIOMBINO MARITTIMA,0.5588235294117647,0.0,4.0,2.0
2025-08,REG,S06775,partenza,4,0,13,54,0,50,248.0,13,120,2,1,96.0,1,120,0,0,152.0,0,PIOMBINO MARITTIMA,1.2991452991452992,0.0,7.0,5.0
2025-08,REG,S06801,arrivo,10,0,52,255,0,155,858.0,52,463,5,0,565.0,0,463,0,0,293.0,0,GRANAIOLO,0.6341991341991342,1.0,6.0,5.0
2025-08,REG,S06801,partenza,10,0,27,133,0,300,550.0,27,462,8,3,889.0,0,462,0,0,-339.0,0,GRANAIOLO,-0.7369565217391304,-1.0,5.0,3.0
2025-08,REG,S06803,arrivo,1,0,1,0,0,1,38.0,1,2,1,1,2.0,0,2,0,0,36.0,0,CERTALDO,18.0,18.0,36.0,34.0
2025-08,REG,S06803,partenza,0,0,0,0,0,1,0.0,0,1,0,0,1.0,0,1,0,0,-1.0,0,CERTALDO,-1.0,-1.0,-1.0,-1.0
2025-08,REG,S06805,arrivo,0,0,0,1,0,0,4.0,0,1,0,0,0.0,0,1,0,0,4.0,0,POGGIBONSI-S.GIMIGNANO,4.0,4.0,4.0,4.0
2025-08,REG,S06805,partenza,0,0,0,0,0,1,0.0,0,1,0,0,1.0,0,1,0,0,-1.0,0,POGGIBONSI-S.GIMIGNANO,-1.0,-1.0,-1.0,-1.0
2025-08,REG,S06809,arrivo,16,0,70,333,0,657,1207.0,70,1066,12,4,1685.0,0,1066,0,0,-478.0,0,SIENA,-0.4509433962264151,-1.0,5.0,3.0
2025-08,REG,S06809,partenza,23,0,124,544,0,399,2000.0,124,1074,13,2,1040.0,0,1074,0,0,960.0,0,SIENA,0.8997188378631678,1.0,6.0,5.0
2025-08,REG,S06855,arrivo,0,0,1,0,0,0,6.0,1,1,0,0,0.0,0,1,0,0,6.0,0,MONTEPULCIANO,6.0,6.0,6.0,6.0
2025-08,REG,S06874,arrivo,1,0,14,119,0,76,237.0,14,210,0,0,99.0,0,210,0,0,138.0,0,BUONCONVENTO,0.6602870813397129,0.0,6.0,4.0
2025-08,REG,S06874,partenza,1,0,4,33,0,172,65.0,4,210,0,0,341.0,0,210,0,0,-276.0,0,BUONCONVENTO,-1.3205741626794258,-2.0,2.0,1.0
2025-08,REG,S06900,arrivo,3,0,12,32,0,43,220.0,12,88,3,1,85.0,1,88,0,0,135.0,0,FIRENZE CAMPO MARTE,1.5517241379310347,0.0,6.0,6.0
2025-08,REG,S06900,partenza,4,0,7,23,0,38,160.0,7,69,4,1,82.0,0,69,0,0,78.0,0,FIRENZE CAMPO MARTE,1.1470588235294117,-1.0,12.199999999999989,4.300000000000004
2025-08,REG,S06904,arrivo,1,0,6,45,0,55,97.0,6,106,0,0,162.0,0,106,0,0,-65.0,0,PONTASSIEVE,-0.6132075471698113,-1.0,4.75,2.0
2025-08,REG,S06904,partenza,0,0,2,32,0,66,53.0,2,101,0,0,178.0,0,101,0,0,-125.0,0,PONTASSIEVE,-1.25,-2.0,3.049999999999997,2.0
2025-08,REG,S06908,partenza,1,0,1,1,0,0,37.0,1,2,1,1,0.0,0,2,0,0,37.0,0,FIGLINE VALDARNO,18.5,18.5,32.45,30.9
2025-08,REG,S06909,arrivo,1,0,2,2,0,0,48.0,2,4,1,1,0.0,0,4,0,0,48.0,0,S.GIOVANNI VALDARNO,12.0,5.5,29.94999999999999,25.90000000000001
2025-08,REG,S06909,partenza,0,0,0,1,0,0,4.0,0,1,0,0,0.0,0,1,0,0,4.0,0,S.GIOVANNI VALDARNO,4.0,4.0,4.0,4.0
2025-08,REG,S06910,arrivo,3,0,17,56,0,94,238.0,17,167,3,0,210.0,0,167,0,0,28.0,0,MONTEVARCHI TERRANUOVA,0.1676646706586826,-1.0,6.0,4.400000000000006
2025-08,REG,S06910,partenza,4,0,8,34,0,127,135.0,8,169,3,0,243.0,0,169,0,0,-108.0,0,MONTEVARCHI TERRANUOVA,-0.6390532544378699,-1.0,3.5999999999999943,2.0
2025-08,REG,S06915,arrivo,37,0,111,293,0,163,1796.0,111,572,19,5,529.0,2,572,0,0,1267.0,0,AREZZO,2.234567901234568,2.0,11.699999999999932,7.0
2025-08,REG,S06915,partenza,24,0,62,205,0,329,1148.0,62,603,14,6,756.0,0,603,0,0,392.0,0,AREZZO,0.6577181208053692,-1.0,7.0,5.0
2025-08,REG,S06922,arrivo,9,0,46,80,0,74,585.0,46,202,7,0,181.0,0,202,0,0,404.0,0,TERONTOLA CORTONA,2.02,2.0,8.049999999999983,7.0
2025-08,REG,S06922,partenza,9,0,47,102,0,56,562.0,47,209,2,0,132.0,0,209,0,0,430.0,0,TERONTOLA CORTONA,2.097560975609756,2.0,9.0,6.599999999999994
2025-08,REG,S06925,arrivo,34,0,117,301,0,269,1807.0,117,692,20,5,701.0,0,692,0,0,1106.0,0,CHIUSI-CHIANCIANO TERME,1.6098981077147017,1.0,9.0,6.0
2025-08,REG,S06925,partenza,21,0,89,289,0,288,1342.0,89,669,13,5,914.0,0,669,0,0,428.0,0,CHIUSI-CHIANCIANO TERME,0.6426426426426426,0.0,7.75,5.0
2025-08,REG,S07002,arrivo,2,0,2,0,0,20,200.0,2,22,2,2,52.0,2,22,0,0,148.0,0,MAGIONE,6.727272727272728,-3.0,67.39999999999995,-1.0
2025-08,REG,S07002,partenza,2,0,2,3,0,17,220.0,2,23,2,2,32.0,2,23,0,0,188.0,0,MAGIONE,8.545454545454545,-2.0,72.24999999999994,1.0
2025-08,REG,S07004,arrivo,4,0,31,71,0,103,395.0,31,206,4,2,240.0,0,206,0,0,155.0,0,PERUGIA,0.7560975609756098,-1.0,6.799999999999983,5.0
2025-08,REG,S07004,partenza,13,0,41,126,0,64,678.0,41,233,8,2,134.0,1,233,0,0,544.0,0,PERUGIA,2.354978354978355,1.0,10.0,6.0
2025-08,REG,S07102,arrivo,4,0,12,17,0,10,168.0,12,39,2,1,15.0,0,39,0,0,153.0,0,CATTOLICA S.GIOVANNI GABICCE,3.923076923076923,1.0,12.100000000000016,7.800000000000011
2025-08,REG,S07102,partenza,2,0,8,14,0,23,163.0,8,45,1,1,60.0,1,45,0,0,103.0,0,CATTOLICA S.GIOVANNI GABICCE,2.2888888888888888,-1.0,8.799999999999997,7.200000000000003
2025-08,REG,S07104,arrivo,15,0,41,125,0,109,661.0,41,280,8,4,200.0,0,280,0,0,461.0,0,PESARO,1.6763636363636365,0.0,10.0,6.0
2025-08,REG,S07104,partenza,26,0,56,112,0,141,1154.0,56,311,19,8,397.0,3,311,0,0,757.0,0,PESARO,2.449838187702265,0.0,18.0,8.0
2025-08,REG,S07108,arrivo,1,0,1,0,0,0,13.0,1,1,0,0,0.0,0,1,0,0,13.0,0,SENIGALLIA,13.0,13.0,13.0,13.0
2025-08,REG,S07108,partenza,1,0,1,0,0,0,31.0,1,1,1,1,0.0,0,1,0,0,31.0,0,SENIGALLIA,31.0,31.0,31.0,31.0
2025-08,REG,S07111,arrivo,0,0,0,6,0,0,11.0,0,6,0,0,0.0,0,6,0,0,11.0,0,FALCONARA MARITTIMA,1.8333333333333333,1.5,3.5,3.0
2025-08,REG,S07111,partenza,0,0,0,0,0,1,0.0,0,1,0,0,4.0,0,1,0,0,-4.0,0,FALCONARA MARITTIMA,-4.0,-4.0,-4.0,-4.0
2025-08,REG,S07113,arrivo,99,0,227,611,0,960,4829.0,227,1803,75,25,2885.0,12,1803,0,0,1944.0,0,ANCONA,1.0812013348164626,-1.0,10.149999999999864,6.0
2025-08,REG,S07113,partenza,112,0,243,528,0,1039,4318.0,243,1813,61,27,3145.0,6,1813,0,0,1173.0,0,ANCONA,0.6480662983425415,-1.0,11.0,6.0
2025-08,REG,S07202,arrivo,0,0,4,24,0,2,85.0,4,30,0,0,2.0,0,30,0,0,83.0,0,JESI,2.7666666666666666,3.0,5.549999999999997,5.0
2025-08,REG,S07202,partenza,2,0,2,26,0,2,84.0,2,30,1,1,3.0,0,30,0,0,81.0,0,JESI,2.7,1.0,8.399999999999977,3.1000000000000014
2025-08,REG,S07204,arrivo,9,0,29,136,0,257,500.0,29,422,4,1,533.0,0,422,0,0,-33.0,0,CASTELPLANIO CUPRAMONTANA,-0.0781990521327013,-1.0,6.0,3.0
2025-08,REG,S07204,partenza,8,0,34,158,0,220,634.0,34,412,6,1,615.0,1,412,0,0,19.0,0,CASTELPLANIO CUPRAMONTANA,0.0461165048543689,-1.0,6.0,4.0
2025-08,REG,S07208,arrivo,7,0,16,64,0,107,258.0,16,187,3,0,226.0,0,187,0,0,32.0,0,FABRIANO,0.1711229946524064,-1.0,6.0,4.0
2025-08,REG,S07208,partenza,3,0,12,51,0,125,268.0,12,188,2,2,331.0,0,188,0,0,-63.0,0,FABRIANO,-0.3351063829787234,-2.0,6.0,4.0
2025-08,REG,S07217,arrivo,52,0,135,322,0,208,2674.0,135,668,37,13,498.0,5,668,0,0,2176.0,0,FOLIGNO,3.27218045112782,1.0,19.59999999999991,7.600000000000024
2025-08,REG,S07217,partenza,52,0,125,219,0,300,2050.0,125,646,34,9,809.0,2,646,0,0,1241.0,0,FOLIGNO,1.9270186335403725,0.0,15.0,8.0
2025-08,REG,S07221,arrivo,1,0,2,2,0,0,36.0,2,4,1,0,0.0,0,4,0,0,36.0,0,SPOLETO,9.0,5.0,19.599999999999994,17.200000000000003
2025-08,REG,S07221,partenza,0,0,2,2,0,0,15.0,2,4,0,0,0.0,0,4,0,0,15.0,0,SPOLETO,3.75,3.0,8.549999999999999,8.100000000000001
2025-08,REG,S07226,arrivo,24,0,37,191,0,209,700.0,37,441,13,3,666.0,1,441,0,0,34.0,0,TERNI,0.0778032036613272,0.0,10.0,3.0
2025-08,REG,S07226,partenza,25,0,46,126,0,255,875.0,46,430,13,5,1094.0,1,430,0,0,-219.0,0,TERNI,-0.5128805620608899,-2.0,10.699999999999989,5.0
2025-08,REG,S07307,arrivo,1,0,1,5,0,1,20.0,1,7,0,0,4.0,0,7,0,0,16.0,0,MACERATA,2.2857142857142856,2.0,8.899999999999995,6.8000000000000025
2025-08,REG,S07307,partenza,0,0,1,4,0,1,18.0,1,6,0,0,7.0,0,6,0,0,11.0,0,MACERATA,1.8333333333333333,3.5,4.75,4.5
2025-08,REG,S07405,arrivo,0,0,0,9,0,3,19.0,0,12,0,0,23.0,0,12,0,0,-4.0,0,RIETI,-0.3333333333333333,1.0,4.0,4.0
2025-08,REG,S07405,partenza,0,0,0,6,0,10,9.0,0,16,0,0,18.0,0,16,0,0,-9.0,0,RIETI,-0.5625,-1.5,3.0,2.5
2025-08,REG,S07435,arrivo,5,0,11,27,0,2,146.0,11,40,1,0,2.0,0,40,0,0,144.0,0,ANTRODOCO CENTRO,3.6,2.0,13.049999999999994,11.200000000000005
2025-08,REG,S07435,partenza,1,0,2,6,0,27,27.0,2,35,0,0,70.0,0,35,0,0,-43.0,0,ANTRODOCO CENTRO,-1.2285714285714286,-2.0,3.899999999999992,1.6000000000000014
2025-08,REG,S07503,arrivo,0,0,2,0,0,2,13.0,2,4,0,0,3.0,0,4,0,0,10.0,0,LORETO,2.5,2.5,6.85,6.7
2025-08,REG,S07503,partenza,0,0,0,0,0,2,0.0,0,2,0,0,8.0,0,2,0,0,-8.0,0,LORETO,-4.0,-4.0,-4.0,-4.0
2025-08,REG,S07506,arrivo,9,0,25,73,0,94,346.0,25,192,2,1,253.0,0,192,0,0,93.0,0,CIVITANOVA MARCHE-MONTEGRANARO,0.484375,0.0,9.0,5.900000000000006
2025-08,REG,S07506,partenza,4,0,10,48,0,134,205.0,10,192,3,0,536.0,0,192,0,0,-331.0,0,CIVITANOVA MARCHE-MONTEGRANARO,-1.7239583333333333,-2.0,4.899999999999977,3.9000000000000057
2025-08,REG,S07513,arrivo,18,0,64,145,0,61,1133.0,64,272,13,9,98.0,1,272,0,0,1035.0,0,S.BENEDETTO DEL TRONTO,3.8333333333333335,2.0,11.649999999999949,8.0
2025-08,REG,S07513,partenza,9,0,18,69,0,183,557.0,18,271,9,4,438.0,2,271,0,0,119.0,0,S.BENEDETTO DEL TRONTO,0.4407407407407407,-2.0,6.0,3.0
2025-08,REG,S07550,arrivo,7,0,17,53,0,189,278.0,17,260,6,0,469.0,0,260,0,0,-191.0,0,ASCOLI PICENO,-0.7374517374517374,-2.0,6.0,3.0
2025-08,REG,S07550,partenza,16,0,57,152,0,50,837.0,57,261,7,1,101.0,0,261,0,0,736.0,0,ASCOLI PICENO,2.841698841698842,2.0,11.099999999999994,7.0
2025-08,REG,S07700,arrivo,0,0,0,2,0,0,5.0,0,2,0,0,0.0,0,2,0,0,5.0,0,PRATOLA PELIGNA,2.5,2.5,2.95,2.9
2025-08,REG,S07712,arrivo,0,0,0,8,0,12,11.0,0,20,0,0,30.0,0,20,0,0,-19.0,0,CHIETI,-0.95,-1.0,2.1000000000000014,2.0
2025-08,REG,S07712,partenza,0,0,1,9,0,10,19.0,1,20,0,0,12.0,0,20,0,0,7.0,0,CHIETI,0.35,-0.5,4.050000000000001,4.0
2025-08,REG,S07802,arrivo,12,0,35,124,0,206,620.0,35,365,4,3,268.0,2,365,0,0,352.0,0,GIULIANOVA,0.9643835616438357,-1.0,6.800000000000011,4.0
2025-08,REG,S07802,partenza,7,0,28,148,0,188,639.0,28,364,6,3,537.0,3,364,0,0,102.0,0,GIULIANOVA,0.2802197802197802,-1.0,5.0,4.0
2025-08,REG,S07806,arrivo,2,0,3,1,0,0,53.0,3,4,1,1,0.0,0,4,0,0,53.0,0,PINETO ATRI,13.25,9.0,28.0,25.000000000000004
2025-08,REG,S07806,partenza,0,0,0,2,0,1,5.0,0,3,0,0,2.0,0,3,0,0,3.0,0,PINETO ATRI,1.0,1.0,3.7000000000000006,3.4000000000000004
2025-08,REG,S07810,arrivo,64,0,149,515,0,628,3366.0,149,1293,43,24,1495.0,9,1293,0,0,1871.0,0,PESCARA,1.4481424148606812,0.0,8.450000000000045,5.0
2025-08,REG,S07810,partenza,53,0,135,390,0,773,2739.0,135,1301,37,20,1945.0,7,1301,0,0,794.0,0,PESCARA,0.6117103235747303,-1.0,8.0,5.0
2025-08,REG,S07813,arrivo,0,0,3,14,0,32,28.0,3,50,0,0,54.0,0,50,0,0,-26.0,0,FRANCAVILLA AL MARE,-0.5306122448979592,-1.0,3.799999999999983,1.2000000000000028
2025-08,REG,S07813,partenza,5,0,6,23,0,20,102.0,6,49,2,0,31.0,0,49,0,0,71.0,0,FRANCAVILLA AL MARE,1.4489795918367347,0.0,11.19999999999999,7.600000000000008
2025-08,REG,S07817,arrivo,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,S.VITO LANCIANO,0.0,0.0,0.0,0.0
2025-08,REG,S07817,partenza,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,1,0,0,0.0,0,S.VITO LANCIANO,0.0,0.0,0.0,0.0
2025-08,REG,S07824,arrivo,1,0,1,1,0,23,26.0,1,25,1,0,50.0,0,25,0,0,-24.0,0,VASTO S.SALVO,-0.96,-2.0,-0.2000000000000027,-1.0
2025-08,REG,S07824,partenza,0,0,0,5,0,20,6.0,0,25,0,0,49.0,0,25,0,0,-43.0,0,VASTO S.SALVO,-1.72,-2.0,1.0,1.0
2025-08,REG,S08004,arrivo,3,0,6,3,0,48,82.0,6,57,2,0,119.0,0,57,0,0,-37.0,0,ORBETELLO-MONTE ARGENTARIO,-0.6491228070175439,-2.0,8.999999999999979,5.199999999999996
2025-08,REG,S08004,partenza,2,0,9,39,0,28,268.0,9,77,2,2,48.0,2,77,0,0,220.0,0,ORBETELLO-MONTE ARGENTARIO,2.894736842105264,1.0,7.0,5.0
2025-08,REG,S08008,arrivo,1,0,1,9,0,28,25.0,1,38,0,0,50.0,0,38,0,0,-25.0,0,MONTALTO DI CASTRO,-0.6578947368421053,-1.0,3.1499999999999986,2.0
2025-08,REG,S08008,partenza,2,0,4,29,0,5,209.0,4,38,2,1,5.0,1,38,0,0,204.0,0,MONTALTO DI CASTRO,5.368421052631579,0.0,8.249999999999979,4.300000000000004
2025-08,REG,S08010,arrivo,27,0,84,224,0,409,1441.0,84,726,17,5,1447.0,3,726,0,0,-6.0,0,CIVITAVECCHIA,-0.00836820083682,-1.0,8.0,5.0
2025-08,REG,S08010,partenza,42,0,84,459,0,151,1961.0,84,703,27,12,247.0,6,703,0,0,1714.0,0,CIVITAVECCHIA,2.469740634005764,0.0,11.0,5.0
2025-08,REG,S08016,arrivo,0,0,1,2,0,0,14.0,1,3,0,0,0.0,0,3,0,0,14.0,0,S.SEVERA,4.666666666666667,4.0,5.8,5.599999999999999
2025-08,REG,S08016,partenza,1,0,1,0,0,0,72.0,1,1,1,1,0.0,1,1,0,0,72.0,0,S.SEVERA,72.0,72.0,72.0,72.0
2025-08,REG,S08020,arrivo,1,0,1,1,0,0,18.0,1,2,1,0,0.0,0,2,0,0,18.0,0,MACCARESE-FREGENE,9.0,9.0,15.3,14.6
2025-08,REG,S08021,arrivo,5,0,17,42,0,24,222.0,17,84,2,0,58.0,0,84,0,0,164.0,0,LADISPOLI-CERVETERI,1.9759036144578312,1.0,9.899999999999991,8.0
2025-08,REG,S08021,partenza,7,0,10,76,0,23,266.0,10,110,5,2,29.0,1,110,0,0,237.0,0,LADISPOLI-CERVETERI,2.1743119266055047,0.0,12.599999999999994,4.0
2025-08,REG,S08025,arrivo,2,0,6,33,0,30,179.0,6,69,2,2,89.0,0,69,0,0,90.0,0,ROMA AURELIA,1.3043478260869563,0.0,7.599999999999994,3.0
2025-08,REG,S08025,partenza,2,0,3,23,0,44,65.0,3,70,1,0,153.0,0,70,0,0,-88.0,0,ROMA AURELIA,-1.2571428571428571,-1.0,4.0,3.0
