mese,categoria,cod_stazione,cancellate_tot,effettuate,info_mancante,minuti_anticipo_tot,oltre_60,minuti_netti_tot,corse_osservate,in_orario,oltre_10,cancellate,in_ritardo,oltre_15,oltre_5,parzialmente_cancellate,soppresse,oltre_30,in_anticipo,minuti_ritardo_tot,ruolo,nome_stazione,ritardo_mediano,p95,ritardo_medio,p90
2024-06,REG,N00226,0,69,0,27.0,0,134.0,69,49,4,0,8,2,8,0,0,0,12,161.0,nodo,BRENO,0.5,8.374999999999996,1.9410256410256408,4.800000000000004
2024-06,REG,N00235,0,491,0,234.0,0,1329.0,491,317,58,0,79,35,79,0,0,1,95,1563.0,nodo,EDOLO,0.5,19.049999999999983,2.741425241425241,10.099999999999994
2024-06,REG,N_062CD5DC38A2,0,4,0,3.0,0,26.0,4,0,1,0,2,1,2,0,0,0,2,29.0,nodo,POGGIBONSI,2.0,9.65,3.666666666666667,8.8
2024-06,REG,N_06F2305DF710,0,505,0,579.0,0,-138.0,505,170,8,0,18,5,18,0,0,1,310,441.0,nodo,CARBONIA SERBARIU,-1.0,3.8249999999999886,-0.2763870967741935,2.0
2024-06,REG,N_07D182083E4F,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,POSTO MOV. MIRANDOLA OZZANO,0.0,0.0,0.0,0.0
2024-06,REG,N_098D485D9D54,0,713,0,99.0,0,1631.0,713,525,24,0,117,13,117,0,0,0,71,1730.0,nodo,LAVENO,1.0,8.0,2.284841970992583,5.700000000000017
2024-06,REG,N_0B008F272125,0,2,0,0.0,0,6.0,2,1,0,0,1,0,1,0,0,0,0,6.0,nodo,SAN GIORGIO DI NOGARO,3.0,3.0,3.0,3.0
2024-06,REG,N_0D2920696248,0,2,0,0.0,0,6.0,2,1,0,0,1,0,1,0,0,0,0,6.0,nodo,BUCCINO S.,3.0,3.0,3.0,3.0
2024-06,REG,N_105299730773,0,134,0,143.0,0,105.0,134,68,5,0,16,1,16,0,0,0,49,248.0,nodo,SAN BENEDETTO SAMBRO-CAST.PEPOLI,0.5,6.475000000000001,0.9764610389610389,5.25
2024-06,REG,N_12B942CEE428,0,50,0,30.0,0,313.0,50,16,10,0,18,7,18,0,0,4,16,343.0,nodo,MARRADI,3.5,36.47499999999999,6.75,17.700000000000024
2024-06,REG,N_1826D9B394B1,0,42,0,24.0,0,92.0,42,23,2,0,2,2,2,0,0,2,17,116.0,nodo,RIONERO ATELLA RIPACANDITA,0.0,3.0,2.1904761904761902,2.5
2024-06,REG,N_1C248EF31B88,0,3,0,0.0,0,17.0,3,2,1,0,1,0,1,0,0,0,0,17.0,nodo,POMEZIA - S.PALOMBA,5.0,8.149999999999999,5.0,7.8
2024-06,REG,N_24B26754DFAB,0,11,0,3.0,1,191.0,11,4,3,0,5,2,5,0,0,1,2,194.0,nodo,CIRE',7.75,65.27499999999998,22.857142857142858,56.05000000000002
2024-06,REG,N_25B9CF10B7D2,0,6212,0,10452.0,18,4515.0,6212,1958,361,0,851,217,851,0,0,80,3294,14967.0,nodo,BOLOGNA C.LE,-0.5,11.0,0.7464369570536017,6.0
2024-06,REG,N_26FAC2401D1E,0,7879,0,9699.0,13,6385.0,7879,3429,270,0,879,171,879,0,0,66,3413,16084.0,nodo,VENEZIA SANTA LUCIA,0.5,7.199999999999818,0.8283424937181715,5.0
2024-06,REG,N_271FD3BAF268,0,1619,0,427.0,1,3085.0,1619,1102,70,0,226,31,226,0,0,1,291,3512.0,nodo,MALPENSA AEROPORTO T2,1.0,8.224999999999966,1.9045024752626345,5.5
2024-06,REG,N_2B704D6CA19B,0,3,0,5.0,0,3.0,3,1,0,0,1,0,1,0,0,0,1,8.0,nodo,BRESCELLO VIADANA,1.0,3.6999999999999993,1.0,3.4000000000000004
2024-06,REG,N_2F383E08F558,0,8,0,23.0,0,5.0,8,3,1,0,3,0,3,0,0,0,2,28.0,nodo,GARBAGNATE M.SE,0.0,4.55,-1.0333333333333337,4.1
2024-06,REG,N_36BF9CCFCA7F,0,30,0,24.0,0,47.0,30,12,3,0,4,2,4,0,0,0,14,71.0,nodo,ATTIGLIANO,-0.5,11.39999999999998,1.5666666666666669,4.999999999999999
2024-06,REG,N_3A52AADF8221,0,2,0,13.0,0,-13.0,2,0,0,0,0,0,0,0,0,0,2,0.0,nodo,PRACCHIA,-6.5,-6.5,-6.5,-6.5
2024-06,REG,N_3C277D22EF06,0,1,0,0.0,0,2.0,1,1,0,0,0,0,0,0,0,0,0,2.0,nodo,TREVI,2.0,2.0,2.0,2.0
2024-06,REG,N_3C9893FCE11D,0,1,0,0.0,0,20.0,1,0,1,0,1,1,1,0,0,0,0,20.0,nodo,MOLINA CASTEL VECCHIO SUBAQUEO,20.0,20.0,20.0,20.0
2024-06,REG,N_3C9DD23DE13B,0,1,0,0.0,0,3.0,1,1,0,0,0,0,0,0,0,0,0,3.0,nodo,AMOROSI MELIZZANO,3.0,3.0,3.0,3.0
2024-06,REG,N_3D523D1C375E,0,1,0,0.0,1,295.0,1,0,1,0,1,1,1,0,0,1,0,295.0,nodo,DEVIATOIO ESTREMO CONEGLIANO,295.0,295.0,295.0,295.0
2024-06,REG,N_3EFE9B98DFF7,0,1,0,3.0,0,-3.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,JOPPOLO,-3.0,-3.0,-3.0,-3.0
2024-06,REG,N_40611E6A6CC5,0,406,0,1518.0,0,-521.0,406,120,17,0,65,13,65,0,0,4,215,997.0,nodo,CASTELBOLOGNESE,-2.5,6.125,-1.191526610644258,2.0
2024-06,REG,N_45FDE096C05C,0,2,0,0.0,0,6.0,2,1,0,0,1,0,1,0,0,0,0,6.0,nodo,BAZZANO,3.0,3.0,3.0,3.0
2024-06,REG,N_4668F72F4E34,0,1,0,0.0,0,11.0,1,0,1,0,1,0,1,0,0,0,0,11.0,nodo,MACCARESE,11.0,11.0,11.0,11.0
2024-06,REG,N_47A789481B35,0,7,0,2.0,0,133.0,7,1,5,0,5,4,5,0,0,2,1,135.0,nodo,CAPRANICA,19.25,35.724999999999994,19.958333333333336,33.95
2024-06,REG,N_4867F34F8972,0,1,0,0.0,0,53.0,1,0,1,0,1,1,1,0,0,1,0,53.0,nodo,NAPOLI S.GIOV.BARRA,53.0,53.0,53.0,53.0
2024-06,REG,N_4B107DF6CED6,0,333,0,313.0,0,-62.0,333,139,0,0,11,0,11,0,0,0,180,251.0,nodo,VIGNA CLARA,-1.0,3.5,-0.1929914781075521,2.5
2024-06,REG,N_4BB17CC0E70A,0,456,0,372.0,2,1132.0,456,193,39,0,81,28,81,0,0,8,171,1504.0,nodo,ALBAIRATE VERMEZZO,1.5,20.64999999999999,4.358634941912422,14.0
2024-06,REG,N_4D5418DDC1C2,0,42,0,25.0,0,92.0,42,32,1,0,6,0,6,0,0,0,4,117.0,nodo,COMO NORD BORGHI,2.5,5.849999999999999,2.0357142857142856,5.0
2024-06,REG,N_4D5C9AA763FF,0,78,0,134.0,0,53.0,78,37,3,0,11,1,11,0,0,0,30,187.0,nodo,CANDELA,0.0,6.6000000000000005,0.6794871794871797,4.200000000000003
2024-06,REG,N_4F5CBA982A80,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,GRASSANO,0.0,0.0,0.0,0.0
2024-06,REG,N_52AF166FEF76,0,34,0,0.0,0,297.0,34,19,10,0,15,8,15,0,0,2,0,297.0,nodo,CASSANO D`ADDA,3.5,28.0,8.735294117647058,22.200000000000003
2024-06,REG,N_5306D21208AD,0,9,0,10.0,0,-2.0,9,6,0,0,0,0,0,0,0,0,3,8.0,nodo,MANDELA-SAMBUCI,0.75,1.8999999999999997,-0.125,1.7999999999999998
2024-06,REG,N_543FA4F5E84B,0,2100,0,1701.0,6,3941.0,2100,810,134,0,330,85,330,0,0,28,937,5642.0,nodo,COMO S. GIOVANNI,0.0,12.0,1.899425111500552,7.0
2024-06,REG,N_54735EC5B62B,0,22,0,11.0,0,11.0,22,16,0,0,0,0,0,0,0,0,6,22.0,nodo,VILLA SAN GIOVANNI,0.5,2.7749999999999986,0.45,2.1
2024-06,REG,N_56227008909E,0,4,0,5.0,0,-3.0,4,3,0,0,0,0,0,0,0,0,1,2.0,nodo,VAL D'ALA,0.5,1.0,-0.75,1.0
2024-06,REG,N_5779F9930799,0,12,0,4.0,0,12.0,12,9,0,0,0,0,0,0,0,0,3,16.0,nodo,MANOPPELLO,0.75,2.75,1.0,2.5
2024-06,REG,N_57D3B7362830,0,41,0,8.0,0,296.0,41,3,11,0,13,10,13,0,0,5,4,304.0,nodo,MILANO BOVISA FNM,13.75,33.77499999999999,14.6875,29.75
2024-06,REG,N_580FFF8FD04F,0,163,0,29.0,0,531.0,163,94,5,0,49,2,49,0,0,1,20,560.0,nodo,S.LAZZARO,3.0,8.0,3.1220238095238093,6.5
2024-06,REG,N_5BD6FECC05D9,0,1437,0,1180.0,2,1050.0,1437,690,26,0,118,15,118,0,0,2,613,2230.0,nodo,TREVISO C.,0.5,5.899999999999976,0.739004120606997,4.0
2024-06,REG,N_5C0A056D62CA,0,3,0,4.0,0,51.0,3,0,1,0,2,1,2,0,0,1,1,55.0,nodo,DOMEGLIARA,25.0,27.25,25.0,27.0
2024-06,REG,N_63ACB0474432,0,3,0,0.0,1,106.0,3,1,2,0,2,2,2,0,0,2,0,106.0,nodo,BELLANO TARTAVELLE TERME,40.0,63.4,35.333333333333336,60.79999999999999
2024-06,REG,N_64F166622602,0,1,0,3.0,0,-3.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,ANAGNI-FIUGGI,-3.0,-3.0,-3.0,-3.0
2024-06,REG,N_66EFE7185ACC,0,729,0,1870.0,6,1264.0,729,185,79,0,159,47,159,0,0,18,374,3134.0,nodo,GENOVA P.PRINCIPE,-1.0,18.5,1.7888092402767726,10.5
2024-06,REG,N_6743E649F3B9,0,2,0,2.0,0,-1.0,2,1,0,0,0,0,0,0,0,0,1,1.0,nodo,S. MARGHERITA LIGURE PORTOFINO,-0.5,-0.5,-0.5,-0.5
2024-06,REG,N_6A893BB6B9F0,0,185,0,57.0,1,408.0,185,117,7,0,29,4,29,0,0,2,39,465.0,nodo,PATTI-SAN PIERO PATTI,0.5,7.699999999999997,2.2052360916316034,5.5
2024-06,REG,N_6AD9E1F33E5C,0,1,0,0.0,0,50.0,1,0,1,0,1,1,1,0,0,1,0,50.0,nodo,BIVIO D`AURISINA,50.0,50.0,50.0,50.0
2024-06,REG,N_6C88D68D6E24,0,771,0,913.0,0,442.0,771,341,28,0,66,22,66,0,0,4,360,1355.0,nodo,L`AQUILA,-0.5,7.424999999999983,0.5770370974760661,4.0
2024-06,REG,N_6D5DFFE30F85,0,2,0,0.0,0,55.0,2,1,1,0,1,1,1,0,0,1,0,55.0,nodo,BORORE,27.5,27.5,27.5,27.5
2024-06,REG,N_6DAD4A05816E,0,7841,0,8333.0,14,13679.0,7841,3000,563,0,1291,333,1291,0,0,108,3432,22012.0,nodo,FIRENZE S.M.N.,0.5,13.074999999999818,1.7710734972507187,7.0
2024-06,REG,N_6DE3F8828605,0,163,0,71.0,0,234.0,163,101,5,0,25,1,25,0,0,0,32,305.0,nodo,PIOMBINO BINARI MARE,0.5,6.975000000000001,1.4689922480620154,5.0
2024-06,REG,N_742441A837EF,0,880,0,1347.0,7,1834.0,880,236,82,0,158,53,158,0,0,24,479,3181.0,nodo,MI.P.GENOVA,0.0,17.5,2.1764367393269293,7.950000000000016
2024-06,REG,N_75EE60EB2654,0,1055,0,785.0,0,1337.0,1055,492,24,0,148,11,148,0,0,1,401,2122.0,nodo,FARA SABINA,0.25,6.0,1.2312250628047878,4.300000000000011
2024-06,REG,N_75FF6F509037,0,34,0,8.0,0,78.0,34,22,0,0,8,0,8,0,0,0,4,86.0,nodo,LATISANA LIGNANO B.,2.5,5.399999999999999,2.294117647058824,4.7
2024-06,REG,N_7658E5195902,0,154,0,134.0,0,7.0,154,84,1,0,6,0,6,0,0,0,63,141.0,nodo,TAORMINA,0.0,4.174999999999997,0.0331850838179952,3.0
2024-06,REG,N_786C1D7211DD,0,1,0,1.0,0,-1.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,SANTA TERESA DI RIVA,-1.0,-1.0,-1.0,-1.0
2024-06,REG,N_7B8C90EC3AB1,0,7,0,0.0,1,219.0,7,1,6,0,6,6,6,0,0,4,0,219.0,nodo,S. ZENO FOLZANO,29.0,51.475,31.5,48.95
2024-06,REG,N_7C26FB2E9EE9,0,13,0,16.0,0,0.0,13,4,0,0,2,0,2,0,0,0,7,16.0,nodo,CIANO D'ENZA,-0.75,2.75,-0.1309523809523809,2.5
2024-06,REG,N_7CD0EE7E4D13,0,6,0,0.0,0,21.0,6,5,0,0,1,0,1,0,0,0,0,21.0,nodo,CERVIGNANO A.G.,3.0,5.5,3.5,5.0
2024-06,REG,N_7D951F72660E,0,241,0,164.0,1,392.0,241,115,11,0,29,7,29,0,0,2,95,556.0,nodo,MONTEROTONDO,0.5,10.75,1.6221846846846848,4.5
2024-06,REG,N_833AAA8C1DF7,0,1,0,0.0,0,7.0,1,0,0,0,1,0,1,0,0,0,0,7.0,nodo,MARANO TICINO,7.0,7.0,7.0,7.0
2024-06,REG,N_8871845CF0C3,0,355,0,397.0,0,175.0,355,161,11,0,22,8,22,0,0,3,171,572.0,nodo,MELFI,0.0,5.099999999999994,0.4943502824858757,2.5
2024-06,REG,N_89ACD9E3219A,0,3,0,0.0,0,22.0,3,2,1,0,1,1,1,0,0,0,0,22.0,nodo,VENARIA,10.75,10.975,10.75,10.949999999999998
2024-06,REG,N_8AE91C7CAA91,0,8644,0,996.0,0,26139.0,8644,5902,577,0,2052,232,2052,0,0,0,690,27135.0,nodo,M N CADORNA,2.0,11.0,3.024734586576942,7.5
2024-06,REG,N_8D5061A93DC7,0,3,0,10.0,0,-10.0,3,0,0,0,0,0,0,0,0,0,3,0.0,nodo,TORRILE S. POLO,-4.0,-1.3000000000000005,-3.3333333333333335,-1.5999999999999996
2024-06,REG,N_8DE028B1AD6F,0,1,0,0.0,0,21.0,1,0,1,0,1,1,1,0,0,0,0,21.0,nodo,MILANO VILLAPIZZONE,21.0,21.0,21.0,21.0
2024-06,REG,N_90A042C77C48,0,1,0,0.0,0,29.0,1,0,1,0,1,1,1,0,0,0,0,29.0,nodo,VERNANTE,29.0,29.0,29.0,29.0
2024-06,REG,N_91C54A7D6DE3,0,359,0,386.0,0,230.0,359,150,11,0,36,9,36,0,0,2,165,616.0,nodo,MERCATO SAN SEVERINO,0.0,6.0,0.6624780829924022,4.0
2024-06,REG,N_98601F49D1AA,0,1,0,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,1.0,nodo,S. STINO DI LIVENZA,1.0,1.0,1.0,1.0
2024-06,REG,N_98AFFDD0B260,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,MONTE S.BIAGIO,0.0,0.0,0.0,0.0
2024-06,REG,N_9BB710BFF84F,0,84,0,47.0,0,268.0,84,30,13,0,19,7,19,0,0,2,35,315.0,nodo,SAN SEVERO,0.5,18.67499999999997,3.1904761904761907,10.299999999999995
2024-06,REG,N_9FF339099644,0,1,0,0.0,0,12.0,1,0,1,0,1,0,1,0,0,0,0,12.0,nodo,BARI S. SPIRITO,12.0,12.0,12.0,12.0
2024-06,REG,N_A2DA4F359B43,0,2,0,0.0,0,20.0,2,1,1,0,1,1,1,0,0,0,0,20.0,nodo,DESENZANO,10.0,10.0,10.0,10.0
2024-06,REG,N_A79BCAF80288,0,12,0,12.0,0,275.0,12,0,8,0,9,7,9,0,0,5,3,287.0,nodo,VIPITENO,22.5,34.875,22.916666666666668,34.25
2024-06,REG,N_A913DD647FD7,0,27,0,22.0,0,93.0,27,10,4,0,5,2,5,0,0,1,12,115.0,nodo,S. DONA` DI PIAVE,3.5,21.125,7.392857142857143,18.25
2024-06,REG,N_A9BCEF1E23FE,0,2,0,0.0,0,16.0,2,1,1,0,1,0,1,0,0,0,0,16.0,nodo,FORLI`,8.0,8.0,8.0,8.0
2024-06,REG,N_AAE627657DF8,0,4,0,0.0,0,94.0,4,2,2,0,2,2,2,0,0,2,0,94.0,nodo,FOSSACESIA - TORINO DI SANGRO,23.5,26.2,23.5,25.9
2024-06,REG,N_AB154A1831F2,0,1032,0,1414.0,0,635.0,1032,400,46,0,131,27,131,0,0,3,487,2049.0,nodo,CHIUSI C.T.,0.0,8.5,0.6237684919237778,5.5
2024-06,REG,N_AC5B07AC3325,0,462,0,697.0,1,-277.0,462,84,12,0,21,8,21,0,0,2,353,420.0,nodo,VILLAMASSARGIA DOMUSNOVAS,-1.5,3.299999999999997,-0.6048034934497817,1.1000000000000083
2024-06,REG,N_ACA4F494FB58,0,2,0,1.0,0,0.0,2,1,0,0,0,0,0,0,0,0,1,1.0,nodo,TELESE CERRETO,0.0,0.8999999999999999,0.0,0.8
2024-06,REG,N_ACBFE7687ADF,0,773,0,636.0,2,884.0,773,411,26,0,57,19,57,0,0,7,284,1520.0,nodo,OLBIA,0.5,6.674999999999983,1.1784370313782078,3.5
2024-06,REG,N_ACD663C85CDB,0,2,0,0.0,0,35.0,2,0,1,0,2,1,2,0,0,1,0,35.0,nodo,DIECIMO - PESCAGLIA,17.5,17.5,17.5,17.5
2024-06,REG,N_B5E50B059160,0,1,0,0.0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,4.0,nodo,BIANZE`,4.0,4.0,4.0,4.0
2024-06,REG,N_B7CA17586A90,0,3,0,0.0,0,10.0,3,2,1,0,1,0,1,0,0,0,0,10.0,nodo,MARINO,2.5,4.75,2.5,4.5
2024-06,REG,N_BC7EF733D1AB,0,563,0,409.0,1,127.0,563,349,9,0,20,6,20,0,0,2,185,536.0,nodo,CATANIA AER. FONTANAROSSA,-0.5,3.5,0.23593784625813094,2.0
2024-06,REG,N_BD2F91CD0D69,0,4,0,2.0,1,145.0,4,0,3,0,3,2,3,0,0,2,1,147.0,nodo,PORTO D`ASCOLI,36.25,45.475,36.25,44.45
2024-06,REG,N_BF1408138E38,0,46,0,3.0,0,335.0,46,24,10,0,19,7,19,0,0,3,3,338.0,nodo,GENOVA SESTRI PONENTE,2.5,25.799999999999976,7.301904761904763,17.800000000000004
2024-06,REG,N_BFBEB2B05300,0,23,0,6.0,1,612.0,23,1,18,0,20,16,20,0,0,8,2,618.0,nodo,MILANO S. CRISTOFORO,33.5,73.39999999999999,35.77777777777778,63.7
2024-06,REG,N_C0036EE1DC06,0,549,0,461.0,0,358.0,549,294,15,0,35,11,35,0,0,2,208,819.0,nodo,SANTHIA`,-0.5,5.324999999999989,0.6688606225378683,2.5
2024-06,REG,N_C08D53653D21,0,1,0,0.0,0,4.0,1,1,0,0,0,0,0,0,0,0,0,4.0,nodo,GRICIGNANO,4.0,4.0,4.0,4.0
2024-06,REG,N_C353AD614ED6,0,891,0,250.0,0,117.0,891,710,1,0,17,0,17,0,0,0,161,367.0,nodo,SALSOMAGGIORE T.,0.0,1.5,0.1317567567567567,1.0
2024-06,REG,N_C685779BD8DE,0,99,0,144.0,0,-43.0,99,30,2,0,6,0,6,0,0,0,63,101.0,nodo,ORBETELLO,-1.25,4.5,-0.5902255639097744,3.049999999999997
2024-06,REG,N_C76BB014A48D,0,243,0,239.0,1,121.0,243,95,9,0,14,5,14,0,0,2,132,360.0,nodo,SAN GIUSEPPE DI CAIRO,-0.5,7.524999999999999,0.5019283746556473,2.5
2024-06,REG,N_C8E883484184,0,5,0,3.0,0,20.0,5,2,1,0,2,1,2,0,0,0,1,23.0,nodo,S.FELICE SP,2.25,9.675,3.9166666666666665,8.850000000000001
2024-06,REG,N_CB95E7379995,0,602,0,597.0,0,-18.0,602,210,16,0,30,8,30,0,0,1,359,579.0,nodo,IGLESIAS,-0.5,4.5,-0.0308026755852842,2.5
2024-06,REG,N_CDA8A1D75E11,0,2,0,8.0,0,1.0,2,0,0,0,1,0,1,0,0,0,1,9.0,nodo,FRASSO T. DUGENTA,0.5,0.5,0.5,0.5
2024-06,REG,N_CDEB6586CEBF,0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,nodo,ROCCA RAVINDOLA,0.0,0.0,0.0,0.0
2024-06,REG,N_CFACAF3D2860,0,2,0,0.0,0,24.0,2,1,1,0,1,1,1,0,0,0,0,24.0,nodo,PARATICO SARNICO,12.0,12.0,12.0,12.0
2024-06,REG,N_D53F32E084D3,0,1229,0,1281.0,1,1163.0,1229,512,47,0,133,30,133,0,0,13,562,2444.0,nodo,BORGO S. LORENZO,0.0,7.5,0.9617880485527543,5.0
2024-06,REG,N_D65815777F95,0,15,0,0.0,0,38.0,15,12,0,0,3,0,3,0,0,0,0,38.0,nodo,COMO NORD CAMERLATA,3.0,5.299999999999999,2.533333333333333,5.0
2024-06,REG,N_D765929A9E43,0,24,0,13.0,0,26.0,24,12,0,0,3,0,3,0,0,0,8,39.0,nodo,MINUCCIANO - PIEVE - CASOLA,0.25,5.8,0.9833333333333331,4.9
2024-06,REG,N_DEBAB2A3D4C0,0,1709,0,2695.0,3,436.0,1709,562,63,0,176,36,176,0,0,18,943,3131.0,nodo,REGGIO CALABRIA CENTRALE,-1.0,7.5,0.2615233042390131,4.0
2024-06,REG,N_E167AFA73E44,0,1,0,1.0,0,-1.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,SAN BENEDETTO PO,-1.0,-1.0,-1.0,-1.0
2024-06,REG,N_E586B8FC8D6C,0,2,0,3.0,0,1.0,2,1,0,0,0,0,0,0,0,0,1,4.0,nodo,MONTERONI D`ARBIA,0.5,0.5,0.5,0.5
2024-06,REG,N_E5F30A08839B,0,81,0,203.0,0,-128.0,81,40,0,0,1,0,1,0,0,0,39,75.0,nodo,ROCCHETTA S.ANT.LAC.,-2.0,1.5249999999999986,-1.5999999999999999,1.0500000000000007
2024-06,REG,N_E6047F4B6A8B,0,1,0,2.0,0,-2.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,CASTELLINA CH,-2.0,-2.0,-2.0,-2.0
2024-06,REG,N_E823754A40D3,0,22,0,29.0,0,12.0,22,8,1,0,2,1,2,0,0,0,12,41.0,nodo,SESSA AURUNCA R.,-1.0,5.899999999999998,0.5454545454545454,3.9000000000000017
2024-06,REG,N_ED125EABC58E,0,1,0,0.0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,1.0,nodo,POLLINA,1.0,1.0,1.0,1.0
2024-06,REG,N_EE86D98A1207,0,269,0,228.0,0,239.0,269,162,3,0,23,1,23,0,0,1,78,467.0,nodo,CEFALU`,0.5,5.724999999999994,0.9048982188295166,4.450000000000003
2024-06,REG,N_F099419606CC,0,2,0,0.0,0,36.0,2,0,2,0,2,1,2,0,0,0,0,36.0,nodo,SAN MAURIZIO,18.0,18.0,18.0,18.0
2024-06,REG,N_F5ADCC2F8BB9,0,818,0,64.0,3,2658.0,818,617,22,0,140,18,140,0,0,11,58,2722.0,nodo,SASSUOLO,2.5,6.5,3.261267419032364,5.0
2024-06,REG,N_F5BB85C04F38,0,1479,0,224.0,0,3834.0,1479,1064,59,0,315,14,315,0,0,0,100,4058.0,nodo,CAMNAGO LENTATE,2.0,8.5,2.619361253665689,6.5
2024-06,REG,N_F6ABE6CB9A86,0,310,0,546.0,0,-99.0,310,104,5,0,35,4,35,0,0,1,166,447.0,nodo,CIVITANOVA MARCHE,-0.5,6.700000000000003,-0.3296998624011007,5.0
2024-06,REG,N_F718286AD2AD,0,2,0,1.0,0,0.0,2,1,0,0,0,0,0,0,0,0,1,1.0,nodo,POTENZA SUPERIORE,0.0,0.0,0.0,0.0
2024-06,REG,N_F72F5507B973,0,1,0,2.0,0,-2.0,1,0,0,0,0,0,0,0,0,0,1,0.0,nodo,SELLA DI CORNO,-2.0,-2.0,-2.0,-2.0
2024-06,REG,N_F7A1B3B0EA1F,0,324,0,443.0,0,-255.0,324,80,3,0,7,1,7,0,0,0,237,188.0,nodo,SAN GAVINO,-1.5,2.0,-0.7870370370370371,1.0
2024-06,REG,N_F81D5A7930D5,0,1875,0,2149.0,0,-635.0,1875,823,7,0,37,6,37,0,0,3,984,1514.0,nodo,PUNTA RAISI,0.0,2.5,-0.3341004065958888,2.0
2024-06,REG,N_FBACCF9B6EC3,0,692,0,683.0,0,268.0,692,336,11,0,50,7,50,0,0,3,303,951.0,nodo,S.AGATA M.,-0.5,5.0,0.3881679839565883,4.0
2024-06,REG,N_FE3300C7FF4C,0,114,0,238.0,1,266.0,114,18,15,0,20,11,20,0,0,9,74,504.0,nodo,VAIRANO,-2.0,34.54999999999998,2.335249042145594,12.100000000000009
2024-06,REG,N_FE865763BA15,0,387,0,455.0,0,200.0,387,148,13,0,43,9,43,0,0,2,188,655.0,nodo,MINTURNO,-1.0,6.724999999999995,0.5369178921568628,4.950000000000003
2024-06,REG,N_FEBDC4EA7CA2,0,4503,0,5384.0,26,13065.0,4503,1666,470,0,1051,297,1051,0,0,96,1710,18449.0,nodo,TORINO P.NUOVA,1.0,18.0,2.9483492610676283,10.0
2024-06,REG,N_FFAC7F2CA52E,0,138,0,74.0,0,741.0,138,52,33,0,64,18,64,0,0,0,22,815.0,nodo,NOVATE M.SE,0.5,8.0,1.2153284671532845,7.0
2024-06,REG,S00016,0,30,0,8.0,0,83.0,30,19,1,0,7,1,7,0,0,0,4,91.0,nodo,BORGOMANERO,2.0,8.699999999999996,2.7666666666666666,7.5
2024-06,REG,S00034,0,1141,0,1244.0,5,2275.0,1141,433,80,0,190,46,190,0,0,22,501,3519.0,nodo,MORTARA,0.0,12.5,2.0741178933478817,6.650000000000006
2024-06,REG,S00039,0,20,0,3.0,0,82.0,20,15,1,0,2,1,2,0,0,1,3,85.0,nodo,TORREBERETTI,21.5,22.7,21.57894736842105,22.5
2024-06,REG,S00053,0,1,0,0.0,0,59.0,1,0,1,0,1,1,1,0,0,1,0,59.0,nodo,ROVASENDA,59.0,59.0,59.0,59.0
2024-06,REG,S00060,0,1313,0,170.0,3,4357.0,1313,913,80,0,300,37,300,0,0,10,100,4527.0,nodo,TORINO REBAUDENGO FOSSATA,2.5,10.425000000000011,3.31094756529972,6.5
2024-06,REG,S00070,0,1162,0,963.0,2,1589.0,1162,577,39,0,134,31,134,0,0,11,432,2552.0,nodo,BIELLA S.PAOLO,0.0,7.5,1.3796429555684846,4.5
2024-06,REG,S00100,0,4,0,54.0,0,-54.0,4,2,0,0,0,0,0,0,0,0,2,0.0,nodo,VARALLO SESIA,-13.5,-7.65,-13.5,-8.299999999999999
2024-06,REG,S00154,0,955,0,636.0,2,1686.0,955,549,37,0,114,24,114,0,0,8,275,2322.0,nodo,IVREA,1.0,8.449999999999989,1.790593910159783,5.0
2024-06,REG,S00202,0,666,0,629.0,1,905.0,666,301,32,0,95,20,95,0,0,3,260,1534.0,nodo,BARDONECCHIA,0.5,9.799999999999985,1.3808640770381937,5.5
2024-06,REG,S00204,0,2,0,4.0,0,-3.0,2,1,0,0,0,0,0,0,0,0,1,1.0,nodo,OULX CESANA CLAVIERE SESTRIERE,-1.5,-1.5,-1.5,-1.5
2024-06,REG,S00205,0,58,0,86.0,0,-21.0,58,19,0,0,6,0,6,0,0,0,33,65.0,nodo,SALBERTRAND,-1.0,5.399999999999997,-0.3620689655172414,3.6999999999999993
2024-06,REG,S00208,0,79,0,118.0,1,148.0,79,17,8,0,15,5,15,0,0,2,47,266.0,nodo,BUSSOLENO,-1.0,13.37499999999999,1.8375160875160879,7.199999999999995
2024-06,REG,S00217,0,3,0,0.0,0,47.0,3,1,1,0,2,1,2,0,0,1,0,47.0,nodo,COLLEGNO,5.0,35.599999999999994,15.666666666666666,32.2
