mese,tipo_giorno,fascia_oraria,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2024-06,weekend,mattina,REG,N_049B6C1A1016,N_ECDBBF702ADF,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,ROMA OSTIENSE,VITERBO PORTA ROMANA
2024-06,weekend,mattina,REG,N_06F2305DF710,N_36C8728B06FB,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1.0,0.0,1.0,0.5,0.5,0.9,0.95,0,CARBONIA SERBARIU,CAGLIARI
2024-06,weekend,mattina,REG,N_06F2305DF710,N_AC5B07AC3325,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,CARBONIA SERBARIU,VILLAMASSARGIA DOMUSNOVAS
2024-06,weekend,mattina,REG,N_0778A78A8E9E,N_CA806A7ABF21,5,5,0,0,0,0,5,0,0,0,0,0,0,0,4.0,0.0,4.0,0.8,1.0,1.6,1.7999999999999998,0,GIACHERY,PALERMO NOTARBARTOLO
2024-06,weekend,mattina,REG,N_07E03923EBDB,N_AF7C7C87621E,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3.0,0.0,3.0,1.5,1.5,1.9,1.95,0,POGGIO MIRTETO,FIUMICINO AEROPORTO
2024-06,weekend,mattina,REG,N_0825CE132492,N_835C7E781DA4,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,8.0,-8.0,-2.6666666666666665,-3.0,-1.4,-1.2000000000000002,0,MODENA,CARPI
2024-06,weekend,mattina,REG,N_0825CE132492,N_C22D4B09E695,3,3,0,0,0,0,2,1,0,1,0,0,0,0,11.0,0.0,11.0,3.6666666666666665,4.0,5.6,5.8,0,MODENA,MANTOVA
2024-06,weekend,mattina,REG,N_0825CE132492,N_F5ADCC2F8BB9,5,5,0,0,0,0,5,0,0,0,0,0,0,0,11.0,0.0,11.0,2.2,1.0,4.0,4.0,0,MODENA,SASSUOLO
2024-06,weekend,mattina,REG,N_08C23BC414B7,N_36C8728B06FB,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,5.0,-5.0,-2.5,-2.5,-2.1,-2.05,0,ORISTANO,CAGLIARI
2024-06,weekend,mattina,REG,N_098D485D9D54,N_8AE91C7CAA91,4,4,0,0,0,0,4,0,0,0,0,0,0,0,9.0,0.0,9.0,2.25,2.0,2.7,2.8499999999999996,0,LAVENO,M N CADORNA
2024-06,weekend,mattina,REG,N_0CC5C72C4FFE,N_4A032FBEC97E,3,3,0,0,0,0,2,0,1,0,0,0,0,0,3.0,1.0,2.0,0.6666666666666666,0.0,2.4000000000000004,2.6999999999999997,0,CASARSA,PORTOGRUARO CAORLE
2024-06,weekend,mattina,REG,N_0D2920696248,N_C03F51FB3BED,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,BUCCINO S.,SALERNO
2024-06,weekend,mattina,REG,N_0D41A196F1DD,N_AD796A65AE1B,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2.0,1.0,1.0,0.5,0.5,1.7000000000000002,1.8499999999999999,0,PIAZZA AL SERCHIO,AULLA LUNIGIANA
2024-06,weekend,mattina,REG,N_0D41A196F1DD,N_E2EC0D35D526,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,PIAZZA AL SERCHIO,PISA CENTRALE
2024-06,weekend,mattina,REG,N_0DCAED7E3CB2,N_C03F51FB3BED,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,TORRE ANNUNZIATA CENTRALE,SALERNO
2024-06,weekend,mattina,REG,N_0F912C727550,N_53BE36F2F0BF,4,4,0,0,0,0,3,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.7000000000000002,0.8499999999999996,0,CHIERI,RIVAROLO
2024-06,weekend,mattina,REG,N_0F912C727550,N_7508BB1D63A3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,CHIERI,TORINO STURA
2024-06,weekend,mattina,REG,N_10FAC90E1EDD,N_7508BB1D63A3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,15.0,-15.0,-5.0,-6.0,-3.5999999999999996,-3.3000000000000003,0,ASTI,TORINO STURA
2024-06,weekend,mattina,REG,N_10FAC90E1EDD,N_838D98750A26,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ASTI,VOGHERA
2024-06,weekend,mattina,REG,N_1135E3A06BBC,N_FA17B199D7D8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,IMOLA,FERRARA
2024-06,weekend,mattina,REG,N_1178F7B0850D,N_3C82391FCA2D,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TORINO REBAUDENGO FOSSATA,ALBA
2024-06,weekend,mattina,REG,N_1178F7B0850D,N_F31958C1911C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,TORINO REBAUDENGO FOSSATA,FOSSANO
2024-06,weekend,mattina,REG,N_11F871780543,N_8AE91C7CAA91,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,SEVESO,M N CADORNA
2024-06,weekend,mattina,REG,N_12E14CB6B0D0,N_02AF18E37314,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,TORINO LINGOTTO,CHIVASSO
2024-06,weekend,mattina,REG,N_15523132CDAE,N_2783D143E117,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,COLICO,SONDRIO
2024-06,weekend,mattina,REG,N_15523132CDAE,N_79A7096BCFE7,4,4,0,0,0,0,2,1,1,1,1,1,0,0,22.0,1.0,21.0,5.25,2.5,13.100000000000001,15.049999999999995,0,COLICO,CHIAVENNA
2024-06,weekend,mattina,REG,N_15523132CDAE,N_BAF228E8D2C5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,COLICO,MILANO ROGOREDO
2024-06,weekend,mattina,REG,N_15B34DAEDC41,N_E903EB64CBF3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,SPOLETO,ROMA TERMINI
2024-06,weekend,mattina,REG,N_164F491202A9,N_F6D345743682,2,2,0,0,0,0,1,1,0,1,1,0,0,0,12.0,0.0,12.0,6.0,6.0,10.0,10.5,0,GIAMPILIERI,MESSINA CENTRALE
2024-06,weekend,mattina,REG,N_16EA1E96E216,N_AC64114ADFF7,2,2,0,0,0,0,1,1,0,1,1,0,0,0,12.0,0.0,12.0,6.0,6.0,10.0,10.5,0,ROCCAPALUMBA-ALIA,CALTANISSETTA XIRBI
2024-06,weekend,mattina,REG,N_16FE1C8F66FD,N_40FDF213030B,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,S.BENEDETTO DEL TRONTO,SULMONA
2024-06,weekend,mattina,REG,N_16FE1C8F66FD,N_D5A2C27842EB,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,S.BENEDETTO DEL TRONTO,ASCOLI PICENO
2024-06,weekend,mattina,REG,N_174BEFE262C6,N_C03F51FB3BED,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,EBOLI,SALERNO
2024-06,weekend,mattina,REG,N_188AB87A65BC,N_26FAC2401D1E,3,3,0,0,0,0,0,1,2,1,1,0,0,0,14.0,4.0,10.0,3.3333333333333335,-2.0,10.8,12.399999999999999,0,UDINE,VENEZIA SANTA LUCIA
2024-06,weekend,mattina,REG,N_188AB87A65BC,N_29D6951DFB5A,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,2.4000000000000004,2.6999999999999997,0,UDINE,TRIESTE CENTRALE
2024-06,weekend,mattina,REG,N_1926B9FA75C4,N_637B235E9838,3,3,0,0,0,0,1,1,1,1,0,0,0,0,6.0,4.0,2.0,0.6666666666666666,1.0,4.2,4.6,0,PORTO CERESIO,MILANO PORTA GARIBALDI
2024-06,weekend,mattina,REG,N_1B43F0C780A6,N_0042D1DF87B8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,LEGNAGO,MONSELICE
2024-06,weekend,mattina,REG,N_1CFD0740D025,N_543FA4F5E84B,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,MOLTENO,COMO S. GIOVANNI
2024-06,weekend,mattina,REG,N_1DF0E577C8F9,N_6DAD4A05816E,3,3,0,0,0,0,3,0,0,0,0,0,0,0,6.0,0.0,6.0,2.0,1.0,3.4000000000000004,3.6999999999999997,0,VIAREGGIO,FIRENZE S.M.N.
2024-06,weekend,mattina,REG,N_1DF0E577C8F9,N_EDFB5356134D,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8.0,0.0,8.0,4.0,4.0,4.8,4.9,0,VIAREGGIO,LUCCA
2024-06,weekend,mattina,REG,N_1E55D25CC515,N_7FA9E3AD7653,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-1.4,-1.2000000000000002,0,TIVOLI,ROMA TIBURTINA
2024-06,weekend,mattina,REG,N_2010D5DA7AAC,N_F6BAB1C5673F,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0,EDOLO,BRESCIA
2024-06,weekend,mattina,REG,N_206061CF7349,N_742441A837EF,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,13.0,-13.0,-4.333333333333333,-4.0,-4.0,-4.0,0,MORTARA,MI.P.GENOVA
2024-06,weekend,mattina,REG,N_206061CF7349,N_7A0EEBBEAB93,4,4,0,0,0,0,1,2,1,2,0,0,0,0,16.0,2.0,14.0,3.5,4.0,7.7,7.85,0,MORTARA,NOVARA
2024-06,weekend,mattina,REG,N_206061CF7349,N_9253C2D55999,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,0,MORTARA,VERCELLI
2024-06,weekend,mattina,REG,N_20C400A9568C,N_8AE91C7CAA91,4,4,0,0,0,0,4,0,0,0,0,0,0,0,6.0,0.0,6.0,1.5,1.0,3.4000000000000004,3.6999999999999993,0,NOVARA NORD,M N CADORNA
2024-06,weekend,mattina,REG,N_2231A438465D,N_A25D0BE27D9B,6,6,0,0,0,0,0,5,0,5,2,1,0,0,54.0,0.0,54.0,10.8,9.0,14.6,14.8,0,NAPOLI CAMPI FLEGREI,VILLA LITERNO
2024-06,weekend,mattina,REG,N_2231A438465D,N_D77D870762C5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,0,NAPOLI CAMPI FLEGREI,POZZUOLI SOLFATARA
2024-06,weekend,mattina,REG,N_22FD4A51ED9B,N_637B235E9838,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,7.0,-7.0,-3.5,-3.5,-2.3,-2.1500000000000004,0,ARONA,MILANO PORTA GARIBALDI
2024-06,weekend,mattina,REG,N_22FD4A51ED9B,N_7A0EEBBEAB93,2,2,0,0,0,0,0,1,1,1,1,0,0,0,13.0,1.0,12.0,6.0,6.0,11.6,12.299999999999999,0,ARONA,NOVARA
2024-06,weekend,mattina,REG,N_23369BEE79A1,N_DEBAB2A3D4C0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,ROCCELLA JONICA,REGGIO CALABRIA CENTRALE
2024-06,weekend,mattina,REG,N_244C15F9662C,N_550927E1ED5E,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,2.0,-1.0,-0.5,-0.5,0.7000000000000001,0.8499999999999999,0,SIBARI,COSENZA
2024-06,weekend,mattina,REG,N_244C15F9662C,N_8F448D03ECB2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,6.0,0.0,6.0,3.0,3.0,4.6,4.8,0,SIBARI,CATANZARO LIDO
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_0825CE132492,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,BOLOGNA C.LE,MODENA
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_105299730773,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,BOLOGNA C.LE,SAN BENEDETTO SAMBRO-CAST.PEPOLI
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_1135E3A06BBC,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,BOLOGNA C.LE,IMOLA
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_26FAC2401D1E,3,3,0,0,0,0,2,0,1,0,0,0,0,0,3.0,2.0,1.0,0.3333333333333333,1.0,1.8,1.9,0,BOLOGNA C.LE,VENEZIA SANTA LUCIA
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_2FFE4FA36CE4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,BOLOGNA C.LE,PESARO
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_3476134E77A1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,BOLOGNA C.LE,FIRENZE CAMPO MARTE
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_362EE82F724F,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1.0,9.0,-8.0,-2.6666666666666665,-2.0,0.40000000000000013,0.6999999999999997,0,BOLOGNA C.LE,VERONA PORTA NUOVA
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_45FDE096C05C,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,BOLOGNA C.LE,BAZZANO
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_6DAD4A05816E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,BOLOGNA C.LE,FIRENZE S.M.N.
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_7ABD63D32E61,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-1.0,-1.0,0,BOLOGNA C.LE,PRATO CENTRALE
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_811BC1C86782,3,3,0,0,0,0,1,0,2,0,0,0,0,0,2.0,3.0,-1.0,-0.3333333333333333,-1.0,1.4000000000000001,1.6999999999999997,0,BOLOGNA C.LE,PORRETTA TERME
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_882C5CBF332A,4,4,0,0,0,0,3,1,0,1,0,0,0,0,11.0,0.0,11.0,2.75,2.0,5.1000000000000005,5.549999999999999,0,BOLOGNA C.LE,VIGNOLA
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_ACF3D2764DA3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,BOLOGNA C.LE,MILANO CENTRALE
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_B7C7458ECDFE,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,3.0,-2.0,-1.0,-1.0,0.6000000000000001,0.7999999999999998,0,BOLOGNA C.LE,RIMINI
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_D0B06A5290BB,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,BOLOGNA C.LE,RAVENNA
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_DD6564CDFB93,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,BOLOGNA C.LE,ANCONA
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_E9CDB4158858,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,9.0,-9.0,-4.5,-4.5,-2.5,-2.25,0,BOLOGNA C.LE,POGGIO RUSCO
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_ECBC275260A2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,2.0,-2.0,-1.0,-1.0,-0.19999999999999996,-0.10000000000000009,0,BOLOGNA C.LE,PARMA
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,N_FA17B199D7D8,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,14.0,-14.0,-4.666666666666667,-5.0,-2.5999999999999996,-2.3000000000000003,0,BOLOGNA C.LE,FERRARA
2024-06,weekend,mattina,REG,N_262F31604DA1,N_64548ED4BF34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,ALCANTARA,SIRACUSA
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_188AB87A65BC,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,7.0,-7.0,-3.5,-3.5,-1.5,-1.2500000000000002,0,VENEZIA SANTA LUCIA,UDINE
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_25B9CF10B7D2,3,3,0,0,0,0,1,0,2,0,0,0,0,0,3.0,19.0,-16.0,-5.333333333333333,-7.0,1.0000000000000004,1.9999999999999991,0,VENEZIA SANTA LUCIA,BOLOGNA C.LE
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_29D6951DFB5A,5,5,0,0,0,0,2,0,3,0,0,0,0,0,3.0,8.0,-5.0,-1.0,-2.0,1.6,1.7999999999999998,0,VENEZIA SANTA LUCIA,TRIESTE CENTRALE
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_362EE82F724F,6,6,0,0,0,0,3,1,2,1,0,0,0,0,11.0,18.0,-7.0,-1.1666666666666667,1.0,4.5,4.75,0,VENEZIA SANTA LUCIA,VERONA PORTA NUOVA
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_382B2D202D0A,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,5.0,-4.0,-2.0,-2.0,0.40000000000000013,0.6999999999999997,0,VENEZIA SANTA LUCIA,ROVIGO
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_4A032FBEC97E,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,4.0,-4.0,-1.3333333333333333,-1.0,-1.0,-1.0,0,VENEZIA SANTA LUCIA,PORTOGRUARO CAORLE
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_5BD6FECC05D9,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.8,0.8999999999999999,0,VENEZIA SANTA LUCIA,TREVISO C.
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_99D19D74A384,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0,VENEZIA SANTA LUCIA,CONEGLIANO
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_AA1DCE485829,6,6,0,0,0,0,4,2,0,2,0,0,0,0,23.0,0.0,23.0,3.8333333333333335,3.5,6.5,6.75,0,VENEZIA SANTA LUCIA,BASSANO DEL GRAPPA
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_C0CDB8856373,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3.0,0.0,3.0,1.5,1.5,1.9,1.95,0,VENEZIA SANTA LUCIA,BELLUNO
2024-06,weekend,mattina,REG,N_26FAC2401D1E,N_C317D24D9E8F,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3.0,0.0,3.0,1.5,1.5,1.9,1.95,0,VENEZIA SANTA LUCIA,VENEZIA MESTRE
2024-06,weekend,mattina,REG,N_271FD3BAF268,N_8AE91C7CAA91,6,6,0,0,0,0,4,0,2,0,0,0,0,0,9.0,5.0,4.0,0.6666666666666666,1.0,3.5,3.75,0,MALPENSA AEROPORTO T2,M N CADORNA
2024-06,weekend,mattina,REG,N_2783D143E117,N_F5C11A0AB557,3,3,0,0,0,0,2,1,0,1,0,0,0,0,9.0,0.0,9.0,3.0,2.0,4.4,4.699999999999999,0,SONDRIO,LECCO
2024-06,weekend,mattina,REG,N_29C899324937,N_3A82FA9A0D0C,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11.0,0.0,11.0,11.0,11.0,11.0,11.0,0,GALLARATE,VENTIMIGLIA
2024-06,weekend,mattina,REG,N_29C899324937,N_6C5F1D064AA5,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5.0,0.0,5.0,2.5,2.5,3.7,3.8499999999999996,0,GALLARATE,LUINO
2024-06,weekend,mattina,REG,N_29C899324937,N_F79848B7185D,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,1.0,1.8,1.9,0,GALLARATE,VARESE
2024-06,weekend,mattina,REG,N_29D6951DFB5A,N_188AB87A65BC,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2.0,1.0,1.0,0.5,0.5,1.7000000000000002,1.8499999999999999,0,TRIESTE CENTRALE,UDINE
2024-06,weekend,mattina,REG,N_29D6951DFB5A,N_26FAC2401D1E,5,5,0,0,0,0,1,0,4,0,0,0,0,0,2.0,7.0,-5.0,-1.0,-1.0,0.8000000000000003,1.3999999999999995,0,TRIESTE CENTRALE,VENEZIA SANTA LUCIA
2024-06,weekend,mattina,REG,N_29D6951DFB5A,N_4A032FBEC97E,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,TRIESTE CENTRALE,PORTOGRUARO CAORLE
2024-06,weekend,mattina,REG,N_29D6951DFB5A,N_51DC968E0539,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,TRIESTE CENTRALE,CARNIA
2024-06,weekend,mattina,REG,N_29D6951DFB5A,N_9498BA307100,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,TRIESTE CENTRALE,SACILE
2024-06,weekend,mattina,REG,N_2B5A38574141,N_234AF1D1E980,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,BARI CENTRALE,GIOIA DEL COLLE
2024-06,weekend,mattina,REG,N_2B5A38574141,N_6DCA844AE5BC,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,6.0,-6.0,-3.0,-3.0,-3.0,-3.0,0,BARI CENTRALE,TARANTO
2024-06,weekend,mattina,REG,N_2B5A38574141,N_6FDC22A1267B,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,BARI CENTRALE,BARLETTA
2024-06,weekend,mattina,REG,N_2B5A38574141,N_8646439FF3ED,4,4,0,0,0,0,1,0,3,0,0,0,0,0,1.0,3.0,-2.0,-0.5,-1.0,0.40000000000000036,0.6999999999999993,0,BARI CENTRALE,BITRITTO
2024-06,weekend,mattina,REG,N_2B5A38574141,N_BF0DC42C9523,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,7.0,-7.0,-3.5,-3.5,-3.1,-3.05,0,BARI CENTRALE,LECCE
2024-06,weekend,mattina,REG,N_2B5A38574141,N_D58C6A65D7C1,3,3,0,0,0,0,2,0,1,0,0,0,0,0,5.0,2.0,3.0,1.0,2.0,2.8,2.9,0,BARI CENTRALE,FOGGIA
2024-06,weekend,mattina,REG,N_2D84FAAA1358,N_ACF3D2764DA3,2,2,0,0,0,0,0,1,1,1,1,0,0,0,12.0,2.0,10.0,5.0,5.0,10.6,11.299999999999999,0,BOZZOLO,MILANO CENTRALE
2024-06,weekend,mattina,REG,N_2D84FAAA1358,N_E3D77242249F,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,BOZZOLO,CREMONA
2024-06,weekend,mattina,REG,N_2FAC400E8862,N_1B43F0C780A6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PADOVA,LEGNAGO
2024-06,weekend,mattina,REG,N_2FAC400E8862,N_248A0C72651B,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PADOVA,CASTELFRANCO VENETO
2024-06,weekend,mattina,REG,N_2FAC400E8862,N_5BD6FECC05D9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,PADOVA,TREVISO C.
2024-06,weekend,mattina,REG,N_2FAC400E8862,N_AA1DCE485829,3,3,0,0,0,0,0,2,1,2,2,2,0,0,37.0,5.0,32.0,10.666666666666666,16.0,20.0,20.5,0,PADOVA,BASSANO DEL GRAPPA
2024-06,weekend,mattina,REG,N_2FAC400E8862,N_E29B12213D0A,3,3,0,0,0,0,2,1,0,1,1,0,0,0,13.0,0.0,13.0,4.333333333333333,2.0,9.200000000000001,10.1,0,PADOVA,MONTEBELLUNA
2024-06,weekend,mattina,REG,N_2FEF5E06361D,N_EE539AC676E9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,ALA,BOLZANO
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,N_B7C7458ECDFE,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,PESARO,RIMINI
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,N_D0B06A5290BB,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,PESARO,RAVENNA
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,N_DD6564CDFB93,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,PESARO,ANCONA
2024-06,weekend,mattina,REG,N_327D1BF489ED,N_5D701C22BFA0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,5.0,0.0,5.0,1.6666666666666667,1.0,3.4000000000000004,3.6999999999999997,0,SASSUOLO RADICI,REGGIO EMILIA
2024-06,weekend,mattina,REG,N_33BA0658D0C8,N_0161CF483CE4,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0.0,3.0,-3.0,-1.0,-1.0,-1.0,-1.0,0,PAVIA,ALESSANDRIA
