giorno,ora,categoria,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot
2024-06-09,18:00,IC,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1.0,0.0,1.0,0.5,0.5,0.9,0.95,0
2024-06-09,18:00,ICN,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4.0,2.0,2.0,1.0,1.0,3.4000000000000004,3.6999999999999997,0
2024-06-09,18:00,IR,1,1,0,0,0,0,0,1,0,1,1,1,1,0,43.0,0.0,43.0,43.0,43.0,43.0,43.0,0
2024-06-09,18:00,MET,11,11,0,0,0,0,5,1,5,1,0,0,0,0,11.0,11.0,0.0,0.0,0.0,2.0,3.5,0
2024-06-09,18:00,REG,335,335,0,0,0,0,131,60,143,60,32,13,3,0,943.0,371.0,572.0,1.7125748502994012,0.0,9.0,14.0,0
2024-06-09,19:00,,9,9,0,0,0,0,3,3,3,3,2,1,1,0,57.0,26.0,31.0,3.4444444444444446,1.0,16.400000000000006,25.199999999999992,0
2024-06-09,19:00,IC,3,3,0,0,0,0,1,2,0,2,2,0,0,0,25.0,0.0,25.0,8.333333333333334,10.0,11.6,11.8,0
2024-06-09,19:00,ICN,3,3,0,0,0,0,0,2,1,2,1,1,1,0,44.0,8.0,36.0,12.0,9.0,29.8,32.4,0
2024-06-09,19:00,MET,13,13,0,0,0,0,4,1,8,1,0,0,0,0,9.0,21.0,-12.0,-0.9230769230769231,-2.0,1.8000000000000007,3.1999999999999957,0
2024-06-09,19:00,REG,301,301,0,0,0,0,127,49,124,49,12,7,2,1,678.0,303.0,375.0,1.25,0.0,6.0,8.0,0
2024-06-09,20:00,,4,4,0,0,0,0,2,2,0,2,2,1,1,0,51.0,0.0,51.0,12.75,9.0,27.300000000000004,30.14999999999999,0
2024-06-09,20:00,EC,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9.0,0.0,9.0,4.5,4.5,6.5,6.75,0
2024-06-09,20:00,IC,3,3,0,0,0,0,0,3,0,3,2,2,1,1,308.0,0.0,308.0,102.66666666666667,22.0,226.8,252.39999999999998,0
2024-06-09,20:00,ICN,3,3,0,0,0,0,0,3,0,3,2,2,0,0,40.0,0.0,40.0,13.333333333333334,15.0,18.2,18.6,0
2024-06-09,20:00,MET,13,13,0,0,0,0,6,0,7,0,0,0,0,0,7.0,15.0,-8.0,-0.6153846153846154,-1.0,1.8000000000000007,2.799999999999997,0
2024-06-09,20:00,REG,248,248,0,0,0,0,97,38,112,38,16,11,3,0,627.0,272.0,355.0,1.437246963562753,0.0,6.0,12.0,0
2024-06-09,21:00,,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6.0,5.0,1.0,0.5,0.5,4.9,5.449999999999999,0
2024-06-09,21:00,IC,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0
2024-06-09,21:00,ICN,4,4,0,0,0,0,3,0,1,0,0,0,0,0,5.0,6.0,-1.0,-0.25,1.0,2.7,2.8499999999999996,0
2024-06-09,21:00,MET,7,7,0,0,0,0,2,0,5,0,0,0,0,0,1.0,7.0,-6.0,-0.8571428571428571,-1.0,0.40000000000000036,0.6999999999999993,0
2024-06-09,21:00,NCL,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2024-06-09,21:00,REG,180,180,0,0,0,0,66,49,64,49,19,8,1,0,605.0,142.0,463.0,2.5865921787709496,1.0,10.0,14.0,0
2024-06-09,22:00,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0
2024-06-09,22:00,ICN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0
2024-06-09,22:00,MET,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0.0,14.0,-14.0,-2.8,-3.0,-1.4,-1.2000000000000002,0
2024-06-09,22:00,REG,109,109,0,0,0,0,49,15,45,15,6,2,0,0,218.0,111.0,107.0,0.981651376146789,0.0,5.0,8.799999999999983,0
2024-06-09,23:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0
2024-06-09,23:00,MET,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,-1.0,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,0
2024-06-09,23:00,REG,42,42,0,0,0,0,15,7,20,7,2,1,0,0,83.0,53.0,30.0,0.7142857142857143,0.0,6.0,8.899999999999991,0
2024-06-10,00:00,REG,13,13,0,0,0,0,6,2,5,2,2,0,0,0,33.0,17.0,16.0,1.2307692307692308,0.0,8.800000000000004,11.199999999999996,0
2024-06-10,01:00,REG,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0.0,11.0,-11.0,-2.75,-2.0,-2.0,-2.0,0
2024-06-10,02:00,REG,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0
2024-06-10,03:00,REG,4,4,0,0,0,0,1,1,2,1,1,1,1,0,32.0,3.0,29.0,7.25,0.5,21.600000000000005,25.79999999999999,0
2024-06-10,04:00,EN,1,1,0,0,0,0,0,1,0,1,1,1,1,0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,0
2024-06-10,04:00,IC,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9.0,0.0,9.0,4.5,4.5,4.9,4.95,0
2024-06-10,04:00,NCL,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.0,-24.0,-24.0,-24.0,-24.0,-24.0,0
2024-06-10,04:00,REG,61,61,0,0,0,0,28,7,26,7,2,1,0,0,98.0,77.0,21.0,0.3442622950819672,0.0,7.0,8.0,0
2024-06-10,05:00,,25,25,0,0,0,0,5,8,12,8,4,2,2,1,176.0,44.0,132.0,5.28,1.0,11.800000000000004,38.59999999999991,0
2024-06-10,05:00,IC,10,10,0,0,0,0,2,3,5,3,3,2,2,0,83.0,22.0,61.0,6.1,0.0,30.599999999999998,33.3,0
2024-06-10,05:00,MET,8,8,0,0,0,0,4,0,4,0,0,0,0,0,2.0,5.0,-3.0,-0.375,-0.5,1.0,1.0,0
2024-06-10,05:00,REG,423,423,0,0,0,0,164,49,208,49,19,11,2,1,838.0,537.0,301.0,0.7149643705463183,0.0,5.0,7.0,0
2024-06-10,06:00,,36,36,0,0,0,0,9,17,10,17,14,10,5,1,524.0,35.0,489.0,13.583333333333334,3.5,48.5,53.5,0
2024-06-10,06:00,IC,10,10,0,0,0,0,3,5,2,5,3,2,1,0,85.0,9.0,76.0,7.6,5.0,17.29999999999999,27.649999999999977,0
2024-06-10,06:00,MET,15,15,0,0,0,0,8,1,6,1,1,0,0,0,22.0,9.0,13.0,0.8666666666666667,0.0,3.1999999999999993,6.0999999999999925,0
2024-06-10,06:00,REG,643,643,0,0,0,0,318,74,249,74,28,15,4,1,1389.0,596.0,793.0,1.2371294851794072,1.0,5.0,8.0,0
2024-06-10,07:00,,25,25,0,0,0,0,7,13,5,13,8,6,4,2,390.0,25.0,365.0,14.6,6.0,47.80000000000003,64.19999999999997,0
2024-06-10,07:00,EC,2,2,0,0,0,0,0,1,1,1,1,0,0,0,10.0,8.0,2.0,1.0,1.0,8.200000000000001,9.1,0
2024-06-10,07:00,IC,9,9,0,0,0,0,2,5,2,5,5,4,1,1,156.0,3.0,153.0,17.0,13.0,36.60000000000001,57.79999999999998,0
2024-06-10,07:00,MET,14,14,0,0,0,0,6,0,8,0,0,0,0,0,10.0,15.0,-5.0,-0.35714285714285715,-1.0,2.0,2.3499999999999996,0
2024-06-10,07:00,REG,529,529,0,0,0,0,275,73,181,73,21,13,3,1,1251.0,473.0,778.0,1.4706994328922496,1.0,5.199999999999989,8.0,0
2024-06-10,08:00,,17,17,0,0,0,0,4,11,2,11,7,7,5,1,401.0,4.0,397.0,23.352941176470587,7.0,46.400000000000006,72.79999999999993,0
2024-06-10,08:00,IC,6,6,0,0,0,0,1,3,2,3,2,2,1,1,125.0,11.0,114.0,19.0,5.5,57.0,71.0,0
2024-06-10,08:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,14.0,-14.0,-14.0,-14.0,-14.0,-14.0,0
2024-06-10,08:00,MET,15,15,0,0,0,0,6,0,9,0,0,0,0,0,11.0,15.0,-4.0,-0.26666666666666666,-1.0,2.0,2.299999999999999,0
2024-06-10,08:00,REG,446,446,0,0,0,0,223,50,172,50,18,13,3,0,904.0,442.0,462.0,1.0382022471910113,1.0,5.0,7.7999999999999545,0
2024-06-10,09:00,,12,12,0,0,0,0,2,9,1,9,5,5,4,4,435.0,2.0,433.0,36.083333333333336,7.5,85.60000000000001,122.09999999999994,0
2024-06-10,09:00,IC,6,6,0,0,0,0,0,4,2,4,3,3,2,2,231.0,16.0,215.0,35.833333333333336,17.5,98.0,115.5,0
2024-06-10,09:00,MET,13,13,0,0,0,0,8,0,5,0,0,0,0,0,11.0,18.0,-7.0,-0.5384615384615384,1.0,2.0,2.3999999999999986,0
2024-06-10,09:00,REG,387,387,0,0,0,0,160,67,159,67,27,17,1,0,986.0,379.0,607.0,1.572538860103627,0.5,7.0,12.0,0
2024-06-10,10:00,,12,12,0,0,0,0,1,9,2,9,7,7,6,4,563.0,11.0,552.0,46.0,33.0,127.20000000000002,131.9,0
2024-06-10,10:00,EC,2,2,0,0,0,0,1,1,0,1,1,1,0,0,28.0,0.0,28.0,14.0,14.0,22.0,23.0,0
2024-06-10,10:00,IC,7,7,0,0,0,0,3,3,1,3,3,3,2,1,149.0,6.0,143.0,20.428571428571427,3.0,55.20000000000002,72.59999999999997,0
2024-06-10,10:00,MET,13,13,0,0,0,0,5,0,8,0,0,0,0,0,4.0,15.0,-11.0,-0.8461538461538461,-1.0,1.0,1.3999999999999986,0
2024-06-10,10:00,REG,312,312,0,0,0,0,156,47,108,47,21,10,4,3,1083.0,291.0,792.0,2.5466237942122185,1.0,6.0,12.5,0
2024-06-10,11:00,,13,13,0,0,0,0,2,8,3,8,8,8,7,2,387.0,6.0,381.0,29.307692307692307,31.0,83.80000000000004,95.4,0
2024-06-10,11:00,EC,2,2,0,0,0,0,0,2,0,2,0,0,0,0,12.0,0.0,12.0,6.0,6.0,6.0,6.0,0
2024-06-10,11:00,IC,4,4,0,0,0,0,1,2,1,2,2,2,2,0,90.0,2.0,88.0,22.0,21.0,46.2,47.099999999999994,0
2024-06-10,11:00,MET,11,11,0,0,0,0,4,0,7,0,0,0,0,0,7.0,20.0,-13.0,-1.1818181818181819,-2.0,2.0,2.5,0
2024-06-10,11:00,REG,353,353,0,0,0,0,159,57,137,57,27,21,16,15,3079.0,353.0,2726.0,7.722379603399434,0.0,6.800000000000011,17.59999999999991,0
2024-06-10,12:00,,13,13,0,0,0,0,1,9,3,9,6,6,3,3,382.0,14.0,368.0,28.307692307692307,9.0,88.80000000000001,104.99999999999994,0
2024-06-10,12:00,EC,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0
2024-06-10,12:00,IC,4,4,0,0,0,0,1,1,2,1,1,1,1,1,154.0,7.0,147.0,36.75,-1.5,107.80000000000003,130.89999999999995,0
2024-06-10,12:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0
2024-06-10,12:00,MET,12,12,0,0,0,0,2,2,8,2,1,0,0,0,22.0,19.0,3.0,0.25,-1.0,6.600000000000001,8.349999999999998,0
2024-06-10,12:00,REG,438,438,0,0,0,0,191,76,161,76,42,31,21,16,3442.0,441.0,3001.0,7.011682242990654,1.0,9.0,27.59999999999991,0
2024-06-10,13:00,,14,14,0,0,0,0,1,12,0,12,9,9,8,6,710.0,0.0,710.0,54.61538461538461,50.0,97.80000000000001,130.59999999999988,0
2024-06-10,13:00,EC,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2.0,6.0,-4.0,-2.0,-2.0,1.2000000000000002,1.5999999999999996,0
2024-06-10,13:00,IC,2,2,0,0,0,0,1,1,0,1,1,1,0,0,23.0,0.0,23.0,11.5,11.5,17.5,18.25,0
2024-06-10,13:00,ICN,1,1,0,0,0,0,0,1,0,1,1,1,0,0,29.0,0.0,29.0,29.0,29.0,29.0,29.0,0
2024-06-10,13:00,MET,13,13,0,0,0,0,5,2,6,2,0,0,0,0,20.0,9.0,11.0,0.8461538461538461,0.0,5.400000000000002,6.0,0
2024-06-10,13:00,REG,500,500,0,0,0,0,215,71,192,71,40,33,22,13,2606.0,447.0,2159.0,4.51673640167364,1.0,7.0,24.149999999999977,0
2024-06-10,14:00,,12,12,0,0,0,0,2,8,2,8,7,5,4,3,470.0,9.0,461.0,38.416666666666664,11.5,127.00000000000001,140.1,0
2024-06-10,14:00,EC,2,2,0,0,0,0,1,1,0,1,0,0,0,0,11.0,0.0,11.0,5.5,5.5,7.5,7.75,0
2024-06-10,14:00,IC,5,5,0,0,0,0,1,2,2,2,0,0,0,0,15.0,11.0,4.0,0.8,4.0,5.6,5.8,0
2024-06-10,14:00,MET,14,14,0,0,0,0,7,0,7,0,0,0,0,0,10.0,12.0,-2.0,-0.14285714285714285,-0.5,2.700000000000001,3.3499999999999996,0
2024-06-10,14:00,REG,457,457,0,0,0,0,210,66,159,66,29,23,14,6,1573.0,417.0,1156.0,2.657471264367816,0.0,7.0,15.299999999999955,0
2024-06-10,15:00,,18,18,0,0,0,0,1,14,3,14,12,10,7,7,915.0,25.0,890.0,49.44444444444444,18.5,131.70000000000002,160.64999999999998,0
2024-06-10,15:00,EC,2,2,0,0,0,0,1,1,0,1,1,1,0,0,27.0,0.0,27.0,13.5,13.5,23.5,24.75,0
2024-06-10,15:00,IC,6,6,0,0,0,0,0,4,2,4,4,3,2,1,152.0,4.0,148.0,24.666666666666668,14.0,62.0,69.0,0
2024-06-10,15:00,MET,13,13,0,0,0,0,7,0,6,0,0,0,0,0,11.0,18.0,-7.0,-0.5384615384615384,0.0,2.0,2.3999999999999986,0
2024-06-10,15:00,REG,443,443,0,0,0,0,181,86,159,86,39,28,14,7,1997.0,356.0,1641.0,3.852112676056338,1.0,8.5,20.0,0
2024-06-10,16:00,,14,14,0,0,0,0,3,8,3,8,7,6,3,0,235.0,12.0,223.0,15.928571428571429,8.5,45.40000000000001,50.75,0
2024-06-10,16:00,EC,2,2,0,0,0,0,0,2,0,2,2,1,0,0,29.0,0.0,29.0,14.5,14.5,17.3,17.65,0
2024-06-10,16:00,IC,7,7,0,0,0,0,1,6,0,6,5,3,3,2,240.0,0.0,240.0,34.285714285714285,14.0,76.2,78.6,0
2024-06-10,16:00,MET,13,13,0,0,0,0,8,1,4,1,1,1,0,0,31.0,5.0,26.0,2.0,0.0,2.6000000000000014,11.39999999999997,0
2024-06-10,16:00,REG,487,487,0,0,0,0,207,113,159,113,68,51,30,10,2930.0,449.0,2481.0,5.179540709812109,1.0,16.19999999999999,36.19999999999993,0
2024-06-10,17:00,,20,20,0,0,0,0,5,14,1,14,12,9,7,2,480.0,2.0,478.0,23.9,12.0,59.50000000000001,65.20000000000002,0
2024-06-10,17:00,EC,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,0
2024-06-10,17:00,IC,3,3,0,0,0,0,2,1,0,1,1,1,1,0,45.0,0.0,45.0,15.0,2.0,34.800000000000004,38.9,0
2024-06-10,17:00,MET,16,16,0,0,0,0,8,0,8,0,0,0,0,0,11.0,16.0,-5.0,-0.3125,-0.5,2.0,2.25,0
2024-06-10,17:00,REG,523,523,0,0,0,0,213,135,162,135,74,57,34,12,3552.0,479.0,3073.0,6.025490196078431,1.0,17.0,37.649999999999864,0
2024-06-10,18:00,,9,9,0,0,0,0,0,7,2,7,3,3,2,0,133.0,11.0,122.0,13.555555555555555,6.0,37.800000000000004,41.4,0
2024-06-10,18:00,EC,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,0
2024-06-10,18:00,IC,5,5,0,0,0,0,1,2,2,2,1,1,0,0,22.0,3.0,19.0,3.8,0.0,12.200000000000001,14.599999999999998,0
2024-06-10,18:00,ICN,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0
2024-06-10,18:00,MET,16,16,0,0,0,0,4,2,10,2,1,0,0,0,27.0,18.0,9.0,0.5625,-1.0,5.5,9.25,0
2024-06-10,18:00,REG,514,514,0,0,0,0,192,132,175,132,82,63,38,15,3719.0,513.0,3206.0,6.424849699398798,1.0,20.399999999999977,45.19999999999993,0
2024-06-10,19:00,,9,9,0,0,0,0,1,6,2,6,4,4,1,0,110.0,5.0,105.0,11.666666666666666,7.0,25.0,28.999999999999996,0
2024-06-10,19:00,IC,3,3,0,0,0,0,0,2,1,2,2,0,0,0,21.0,2.0,19.0,6.333333333333333,10.0,10.8,10.9,0
2024-06-10,19:00,ICN,2,2,0,0,0,0,0,2,0,2,1,1,0,0,25.0,0.0,25.0,12.5,12.5,17.7,18.349999999999998,0
2024-06-10,19:00,MET,14,14,0,0,0,0,4,2,8,2,0,0,0,0,21.0,22.0,-1.0,-0.07142857142857142,-1.0,4.700000000000001,6.049999999999999,0
2024-06-10,19:00,REG,453,453,0,0,0,0,166,118,160,118,77,58,32,9,3237.0,424.0,2813.0,6.335585585585585,1.0,22.099999999999966,42.0,0
2024-06-10,20:00,,4,4,0,0,0,0,1,3,0,3,2,0,0,0,31.0,0.0,31.0,7.75,9.0,11.0,11.0,0
2024-06-10,20:00,EC,2,2,0,0,0,0,0,2,0,2,0,0,0,0,15.0,0.0,15.0,7.5,7.5,7.9,7.95,0
2024-06-10,20:00,IC,4,4,0,0,0,0,2,2,0,2,2,1,1,0,52.0,0.0,52.0,13.0,7.5,28.500000000000004,32.24999999999999,0
2024-06-10,20:00,ICN,3,3,0,0,0,0,1,1,1,1,0,0,0,0,7.0,1.0,6.0,2.0,2.0,4.4,4.699999999999999,0
2024-06-10,20:00,MET,12,12,0,0,0,0,6,0,6,0,0,0,0,0,6.0,9.0,-3.0,-0.25,-0.5,1.0,1.4499999999999993,0
2024-06-10,20:00,REG,346,346,0,0,0,0,130,82,125,82,46,33,19,4,1855.0,374.0,1481.0,4.394658753709199,1.0,14.0,33.19999999999999,0
2024-06-10,21:00,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0
2024-06-10,21:00,IC,2,2,0,0,0,0,0,2,0,2,0,0,0,0,12.0,0.0,12.0,6.0,6.0,6.8,6.9,0
2024-06-10,21:00,ICN,3,3,0,0,0,0,0,1,2,1,1,1,1,1,153.0,4.0,149.0,49.666666666666664,-1.0,122.2,137.6,0
2024-06-10,21:00,MET,12,12,0,0,0,0,4,1,7,1,0,0,0,0,12.0,23.0,-11.0,-0.9166666666666666,-2.0,2.9000000000000004,4.799999999999997,0
2024-06-10,21:00,REG,242,242,0,0,0,0,90,58,87,58,39,26,10,3,1250.0,268.0,982.0,4.178723404255319,1.0,15.0,27.299999999999983,0
2024-06-10,22:00,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9.0,0.0,9.0,9.0,9.0,9.0,9.0,0
2024-06-10,22:00,IC,2,2,0,0,0,0,0,1,1,1,1,0,0,0,10.0,7.0,3.0,1.5,1.5,8.3,9.149999999999999,0
2024-06-10,22:00,ICN,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,0
2024-06-10,22:00,MET,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0.0,10.0,-10.0,-2.0,-2.0,-1.0,-1.0,0
2024-06-10,22:00,REG,133,133,0,0,0,0,54,27,49,27,13,8,3,1,627.0,121.0,506.0,3.8923076923076922,1.0,9.100000000000009,19.399999999999977,0
2024-06-10,23:00,IC,1,1,0,0,0,0,0,1,0,1,1,1,0,0,25.0,0.0,25.0,25.0,25.0,25.0,25.0,0
2024-06-10,23:00,MET,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0.0,3.0,-3.0,-1.5,-1.5,-0.29999999999999993,-0.15000000000000013,0
2024-06-10,23:00,REG,34,34,0,0,0,0,7,13,13,13,6,5,3,1,250.0,30.0,220.0,6.666666666666667,2.0,27.000000000000007,34.4,0
2024-06-11,00:00,REG,9,9,0,0,0,0,2,1,6,1,1,1,1,0,32.0,10.0,22.0,2.4444444444444446,-1.0,6.800000000000005,18.39999999999999,0
2024-06-11,01:00,REG,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0
2024-06-11,03:00,REG,4,4,0,0,0,0,3,0,1,0,0,0,0,0,7.0,3.0,4.0,1.0,2.0,2.7,2.8499999999999996,0
2024-06-11,04:00,EN,1,1,0,0,0,0,0,1,0,1,1,1,1,0,47.0,0.0,47.0,47.0,47.0,47.0,47.0,0
2024-06-11,04:00,IC,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8.0,0.0,8.0,4.0,4.0,5.6,5.8,0
2024-06-11,04:00,REG,58,58,0,0,0,0,29,4,25,4,3,2,1,0,130.0,77.0,53.0,0.9137931034482759,0.0,4.0,6.349999999999987,0
2024-06-11,05:00,,25,25,0,0,0,0,7,11,7,11,9,5,4,2,344.0,21.0,323.0,12.92,1.0,32.0,82.39999999999982,0
2024-06-11,05:00,IC,9,9,0,0,0,0,1,2,6,2,2,2,1,1,99.0,29.0,70.0,7.777777777777778,-3.0,31.80000000000001,55.39999999999998,0
2024-06-11,05:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0
2024-06-11,05:00,MET,7,7,0,0,0,0,4,0,3,0,0,0,0,0,4.0,5.0,-1.0,-0.14285714285714285,1.0,1.0,1.0,0
2024-06-11,05:00,REG,418,418,0,0,0,0,174,51,193,51,16,12,3,2,967.0,501.0,466.0,1.1148325358851674,0.0,5.0,8.0,0
2024-06-11,06:00,,35,35,0,0,0,0,9,19,7,19,11,7,3,2,391.0,20.0,371.0,10.6,5.0,22.6,52.899999999999935,0
2024-06-11,06:00,IC,9,9,0,0,0,0,2,6,1,6,5,3,1,1,138.0,3.0,135.0,15.0,10.0,27.60000000000001,50.79999999999998,0
2024-06-11,06:00,MET,14,14,0,0,0,0,7,1,6,1,0,0,0,0,13.0,9.0,4.0,0.2857142857142857,0.0,2.700000000000001,4.049999999999999,0
2024-06-11,06:00,REG,641,641,0,0,0,0,299,99,242,99,30,19,5,2,1648.0,566.0,1082.0,1.690625,1.0,6.0,9.0,0
2024-06-11,07:00,,25,25,0,0,0,0,6,16,3,16,13,9,4,1,383.0,15.0,368.0,14.72,11.0,38.600000000000016,54.19999999999996,0
2024-06-11,07:00,EC,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,10.0,-10.0,-5.0,-5.0,-4.2,-4.1,0
2024-06-11,07:00,IC,9,9,0,0,0,0,4,4,1,4,3,3,2,1,194.0,4.0,190.0,21.11111111111111,4.0,64.00000000000001,85.99999999999997,0
2024-06-11,07:00,MET,14,14,0,0,0,0,9,0,5,0,0,0,0,0,7.0,8.0,-1.0,-0.07142857142857142,0.0,1.700000000000001,2.0,0
2024-06-11,07:00,REG,525,525,0,0,0,0,235,111,176,111,38,18,5,2,1595.0,433.0,1162.0,2.2260536398467434,1.0,7.0,11.0,0
2024-06-11,08:00,,17,17,0,0,0,0,5,9,3,9,6,5,0,0,146.0,12.0,134.0,7.882352941176471,5.0,19.6,22.599999999999998,0
2024-06-11,08:00,IC,6,6,0,0,0,0,1,3,2,3,2,1,1,0,63.0,10.0,53.0,8.833333333333334,6.5,25.0,30.5,0
2024-06-11,08:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.0,-24.0,-24.0,-24.0,-24.0,-24.0,0
2024-06-11,08:00,MET,15,15,0,0,0,0,6,0,9,0,0,0,0,0,8.0,16.0,-8.0,-0.5333333333333333,-1.0,1.5999999999999996,2.299999999999999,0
2024-06-11,08:00,REG,445,445,0,0,0,0,200,90,155,90,34,19,9,0,1413.0,391.0,1022.0,2.296629213483146,1.0,8.0,13.0,0
2024-06-11,09:00,,13,13,0,0,0,0,4,5,4,5,2,2,2,0,99.0,18.0,81.0,6.230769230769231,3.0,27.400000000000016,32.8,0
2024-06-11,09:00,IC,6,6,0,0,0,0,0,3,3,3,3,3,0,0,60.0,19.0,41.0,6.833333333333333,7.0,21.5,22.25,0
2024-06-11,09:00,MET,13,13,0,0,0,0,7,0,6,0,0,0,0,0,16.0,9.0,7.0,0.5384615384615384,0.0,3.8000000000000007,4.0,0
2024-06-11,09:00,REG,377,377,0,0,0,0,176,84,116,84,33,18,6,1,1318.0,295.0,1023.0,2.720744680851064,1.0,8.0,13.25,0
2024-06-11,10:00,,12,12,0,0,0,0,3,5,4,5,4,1,0,0,67.0,18.0,49.0,4.083333333333333,2.0,14.0,16.249999999999996,0
2024-06-11,10:00,EC,2,2,0,0,0,0,0,2,0,2,0,0,0,0,13.0,0.0,13.0,6.5,6.5,7.7,7.85,0
2024-06-11,10:00,IC,7,7,0,0,0,0,3,1,2,1,1,1,0,0,19.0,13.0,6.0,1.0,0.0,9.5,14.25,0
2024-06-11,10:00,MET,12,12,0,0,0,0,8,0,4,0,0,0,0,0,14.0,5.0,9.0,0.75,1.0,2.9000000000000004,3.4499999999999993,0
2024-06-11,10:00,REG,304,304,0,0,0,0,126,65,113,65,29,20,8,1,1099.0,310.0,789.0,2.5953947368421053,1.0,8.699999999999989,15.0,0
2024-06-11,11:00,,13,13,0,0,0,0,5,6,2,6,4,2,2,2,336.0,9.0,327.0,25.153846153846153,4.0,83.60000000000007,134.59999999999988,0
2024-06-11,11:00,EC,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4.0,3.0,1.0,0.5,0.5,3.3000000000000003,3.6499999999999995,0
2024-06-11,11:00,IC,4,4,0,0,0,0,0,1,3,1,0,0,0,0,8.0,14.0,-6.0,-1.5,-4.0,4.400000000000002,6.199999999999996,0
2024-06-11,11:00,MET,12,12,0,0,0,0,4,0,8,0,0,0,0,0,10.0,18.0,-8.0,-0.6666666666666666,-1.5,2.9000000000000004,3.4499999999999993,0
2024-06-11,11:00,NCL,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,24.0,-24.0,-24.0,-24.0,-24.0,-24.0,0
2024-06-11,11:00,REG,347,347,0,0,0,0,164,52,129,52,24,14,2,0,873.0,325.0,548.0,1.5884057971014494,1.0,6.0,12.800000000000011,0
2024-06-11,12:00,,13,13,0,0,0,0,5,7,1,7,5,5,2,1,206.0,2.0,204.0,15.692307692307692,5.0,36.20000000000002,61.199999999999925,0
2024-06-11,12:00,EC,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0
2024-06-11,12:00,IC,4,4,0,0,0,0,0,2,2,2,1,1,1,0,57.0,6.0,51.0,12.75,3.0,37.10000000000001,43.54999999999998,0
2024-06-11,12:00,ICN,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0
2024-06-11,12:00,MET,12,12,0,0,0,0,3,0,9,0,0,0,0,0,4.0,20.0,-16.0,-1.3333333333333333,-1.5,0.9000000000000004,1.8999999999999986,0
