mese,tipo_giorno,fascia_oraria,categoria,bucket_ritardo_arrivo,minuti_ritardo,count,minuti_anticipo
2024-06,weekend,mattina,IC,"(30,60]",451.0,10,0.0
2024-06,weekend,mattina,IC,"(5,10]",218.0,31,0.0
2024-06,weekend,mattina,IC,"(60,120]",539.0,7,0.0
2024-06,weekend,mattina,IC,> 120,856.0,5,0.0
2024-06,weekend,mattina,IC,missing,0.0,2,0.0
2024-06,weekend,mattina,ICN,"(-30,-15]",0.0,3,72.0
2024-06,weekend,mattina,ICN,"(-5,-1]",0.0,1,2.0
2024-06,weekend,mattina,MET,"(-1,0]",0.0,32,0.0
2024-06,weekend,mattina,MET,"(-10,-5]",0.0,11,68.0
2024-06,weekend,mattina,MET,"(-5,-1]",0.0,140,250.0
2024-06,weekend,mattina,MET,"(0,1]",39.0,39,0.0
2024-06,weekend,mattina,MET,"(1,5]",107.0,39,0.0
2024-06,weekend,mattina,MET,"(15,30]",17.0,1,0.0
2024-06,weekend,mattina,MET,"(5,10]",32.0,4,0.0
2024-06,weekend,mattina,MET,missing,0.0,11,0.0
2024-06,weekend,mattina,REG,"(-1,0]",0.0,850,0.0
2024-06,weekend,mattina,REG,"(-10,-5]",0.0,402,2331.0
2024-06,weekend,mattina,REG,"(-15,-10]",0.0,31,345.0
2024-06,weekend,mattina,REG,"(-30,-15]",0.0,8,138.0
2024-06,weekend,mattina,REG,"(-5,-1]",0.0,2984,6044.0
2024-06,weekend,mattina,REG,"(0,1]",1119.0,1119,0.0
2024-06,weekend,mattina,REG,"(1,5]",6039.0,1982,0.0
2024-06,weekend,mattina,REG,"(10,15]",2077.0,163,0.0
2024-06,weekend,mattina,REG,"(15,30]",3351.0,156,0.0
2024-06,weekend,mattina,REG,"(30,60]",2772.0,67,0.0
2024-06,weekend,mattina,REG,"(5,10]",3432.0,461,0.0
2024-06,weekend,mattina,REG,"(60,120]",1296.0,18,0.0
2024-06,weekend,mattina,REG,> 120,329.0,2,0.0
2024-06,weekend,mattina,REG,missing,0.0,309,0.0
2024-06,weekend,mattina,,"(-1,0]",0.0,22,0.0
2024-06,weekend,mattina,,"(-10,-5]",0.0,65,410.0
2024-06,weekend,mattina,,"(-15,-10]",0.0,11,123.0
2024-06,weekend,mattina,,"(-30,-15]",0.0,2,30.0
2024-06,weekend,mattina,,"(-5,-1]",0.0,97,236.0
2024-06,weekend,mattina,,"(0,1]",29.0,29,0.0
2024-06,weekend,mattina,,"(1,5]",521.0,144,0.0
2024-06,weekend,mattina,,"(10,15]",597.0,47,0.0
2024-06,weekend,mattina,,"(15,30]",1454.0,67,0.0
2024-06,weekend,mattina,,"(30,60]",1460.0,35,0.0
2024-06,weekend,mattina,,"(5,10]",574.0,73,0.0
2024-06,weekend,mattina,,"(60,120]",2592.0,30,0.0
2024-06,weekend,mattina,,> 120,3510.0,20,0.0
2024-06,weekend,mattina,,missing,0.0,8,0.0
2024-06,weekend,notte,EC,"(-10,-5]",0.0,1,9.0
2024-06,weekend,notte,EN,"(-5,-1]",0.0,1,2.0
2024-06,weekend,notte,EN,"(0,1]",2.0,2,0.0
2024-06,weekend,notte,EN,"(15,30]",18.0,1,0.0
2024-06,weekend,notte,EN,"(5,10]",23.0,3,0.0
2024-06,weekend,notte,EN,> 120,471.0,2,0.0
2024-06,weekend,notte,IC,"(-1,0]",0.0,6,0.0
2024-06,weekend,notte,IC,"(-10,-5]",0.0,13,84.0
2024-06,weekend,notte,IC,"(-15,-10]",0.0,1,12.0
2024-06,weekend,notte,IC,"(-30,-15]",0.0,1,20.0
2024-06,weekend,notte,IC,"(-5,-1]",0.0,23,66.0
2024-06,weekend,notte,IC,"(0,1]",5.0,5,0.0
2024-06,weekend,notte,IC,"(1,5]",40.0,15,0.0
2024-06,weekend,notte,IC,"(10,15]",54.0,4,0.0
2024-06,weekend,notte,IC,"(15,30]",221.0,10,0.0
2024-06,weekend,notte,IC,"(30,60]",369.0,8,0.0
2024-06,weekend,notte,IC,"(5,10]",83.0,11,0.0
2024-06,weekend,notte,IC,"(60,120]",84.0,1,0.0
2024-06,weekend,notte,IC,> 120,209.0,1,0.0
2024-06,weekend,notte,IC,missing,0.0,1,0.0
2024-06,weekend,notte,ICN,"(-1,0]",0.0,1,0.0
2024-06,weekend,notte,ICN,"(-30,-15]",0.0,3,71.0
2024-06,weekend,notte,ICN,"(-5,-1]",0.0,5,14.0
2024-06,weekend,notte,ICN,"(0,1]",1.0,1,0.0
2024-06,weekend,notte,ICN,"(1,5]",6.0,2,0.0
2024-06,weekend,notte,ICN,"(10,15]",15.0,1,0.0
2024-06,weekend,notte,ICN,"(5,10]",16.0,2,0.0
2024-06,weekend,notte,ICN,"(60,120]",90.0,1,0.0
2024-06,weekend,notte,MET,"(-1,0]",0.0,13,0.0
2024-06,weekend,notte,MET,"(-10,-5]",0.0,6,34.0
2024-06,weekend,notte,MET,"(-5,-1]",0.0,65,159.0
2024-06,weekend,notte,MET,"(0,1]",17.0,17,0.0
2024-06,weekend,notte,MET,"(1,5]",34.0,12,0.0
2024-06,weekend,notte,MET,"(10,15]",75.0,6,0.0
2024-06,weekend,notte,MET,"(15,30]",106.0,5,0.0
2024-06,weekend,notte,MET,"(5,10]",40.0,5,0.0
2024-06,weekend,notte,MET,missing,0.0,7,0.0
2024-06,weekend,notte,NCL,"(-30,-15]",0.0,3,74.0
2024-06,weekend,notte,NCL,"(-60,-30]",0.0,2,74.0
2024-06,weekend,notte,REG,"(-1,0]",0.0,384,0.0
2024-06,weekend,notte,REG,"(-10,-5]",0.0,235,1395.0
2024-06,weekend,notte,REG,"(-15,-10]",0.0,23,269.0
2024-06,weekend,notte,REG,"(-30,-15]",0.0,2,39.0
2024-06,weekend,notte,REG,"(-5,-1]",0.0,1383,2872.0
2024-06,weekend,notte,REG,"(0,1]",411.0,411,0.0
2024-06,weekend,notte,REG,"(1,5]",2130.0,706,0.0
2024-06,weekend,notte,REG,"(10,15]",781.0,63,0.0
2024-06,weekend,notte,REG,"(15,30]",1053.0,47,0.0
2024-06,weekend,notte,REG,"(30,60]",931.0,23,0.0
2024-06,weekend,notte,REG,"(5,10]",1113.0,157,0.0
2024-06,weekend,notte,REG,"(60,120]",486.0,6,0.0
2024-06,weekend,notte,REG,> 120,295.0,1,0.0
2024-06,weekend,notte,REG,missing,0.0,86,0.0
2024-06,weekend,notte,,"(-1,0]",0.0,7,0.0
2024-06,weekend,notte,,"(-10,-5]",0.0,24,160.0
2024-06,weekend,notte,,"(-15,-10]",0.0,7,73.0
2024-06,weekend,notte,,"(-30,-15]",0.0,4,60.0
2024-06,weekend,notte,,"(-5,-1]",0.0,38,91.0
2024-06,weekend,notte,,"(0,1]",11.0,11,0.0
2024-06,weekend,notte,,"(1,5]",69.0,24,0.0
2024-06,weekend,notte,,"(10,15]",150.0,11,0.0
2024-06,weekend,notte,,"(15,30]",414.0,18,0.0
2024-06,weekend,notte,,"(30,60]",404.0,10,0.0
2024-06,weekend,notte,,"(5,10]",174.0,22,0.0
2024-06,weekend,notte,,"(60,120]",552.0,6,0.0
2024-06,weekend,notte,,> 120,774.0,4,0.0
2024-06,weekend,notte,,missing,0.0,4,0.0
2024-06,weekend,pomeriggio,EC,"(-5,-1]",0.0,12,24.0
2024-06,weekend,pomeriggio,EC,"(0,1]",7.0,7,0.0
2024-06,weekend,pomeriggio,EC,"(1,5]",50.0,16,0.0
2024-06,weekend,pomeriggio,EC,"(10,15]",43.0,3,0.0
2024-06,weekend,pomeriggio,EC,"(15,30]",126.0,6,0.0
2024-06,weekend,pomeriggio,EC,"(30,60]",220.0,5,0.0
2024-06,weekend,pomeriggio,EC,"(5,10]",56.0,7,0.0
2024-06,weekend,pomeriggio,EC,"(60,120]",134.0,2,0.0
2024-06,weekend,pomeriggio,EN,"(1,5]",4.0,1,0.0
2024-06,weekend,pomeriggio,EN,"(30,60]",47.0,1,0.0
2024-06,weekend,pomeriggio,EN,"(60,120]",178.0,2,0.0
2024-06,weekend,pomeriggio,IC,"(-1,0]",0.0,5,0.0
2024-06,weekend,pomeriggio,IC,"(-10,-5]",0.0,12,84.0
2024-06,weekend,pomeriggio,IC,"(-15,-10]",0.0,2,23.0
2024-06,weekend,pomeriggio,IC,"(-5,-1]",0.0,28,58.0
2024-06,weekend,pomeriggio,IC,"(0,1]",3.0,3,0.0
2024-06,weekend,pomeriggio,IC,"(1,5]",59.0,19,0.0
2024-06,weekend,pomeriggio,IC,"(10,15]",218.0,17,0.0
2024-06,weekend,pomeriggio,IC,"(15,30]",560.0,25,0.0
2024-06,weekend,pomeriggio,IC,"(30,60]",552.0,14,0.0
2024-06,weekend,pomeriggio,IC,"(5,10]",258.0,35,0.0
2024-06,weekend,pomeriggio,IC,"(60,120]",310.0,4,0.0
2024-06,weekend,pomeriggio,IC,> 120,372.0,2,0.0
2024-06,weekend,pomeriggio,ICN,"(-5,-1]",0.0,1,4.0
2024-06,weekend,pomeriggio,MET,"(-1,0]",0.0,37,0.0
2024-06,weekend,pomeriggio,MET,"(-10,-5]",0.0,14,79.0
2024-06,weekend,pomeriggio,MET,"(-5,-1]",0.0,187,389.0
2024-06,weekend,pomeriggio,MET,"(0,1]",54.0,54,0.0
2024-06,weekend,pomeriggio,MET,"(1,5]",125.0,45,0.0
2024-06,weekend,pomeriggio,MET,"(10,15]",48.0,4,0.0
2024-06,weekend,pomeriggio,MET,"(15,30]",22.0,1,0.0
2024-06,weekend,pomeriggio,MET,"(5,10]",34.0,5,0.0
2024-06,weekend,pomeriggio,MET,missing,0.0,12,0.0
2024-06,weekend,pomeriggio,REG,"(-1,0]",0.0,958,0.0
2024-06,weekend,pomeriggio,REG,"(-10,-5]",0.0,457,2775.0
2024-06,weekend,pomeriggio,REG,"(-15,-10]",0.0,44,495.0
2024-06,weekend,pomeriggio,REG,"(-30,-15]",0.0,8,138.0
2024-06,weekend,pomeriggio,REG,"(-5,-1]",0.0,3330,6749.0
2024-06,weekend,pomeriggio,REG,"(-60,-30]",0.0,1,40.0
2024-06,weekend,pomeriggio,REG,"(0,1]",1217.0,1217,0.0
2024-06,weekend,pomeriggio,REG,"(1,5]",7350.0,2364,0.0
2024-06,weekend,pomeriggio,REG,"(10,15]",3455.0,273,0.0
2024-06,weekend,pomeriggio,REG,"(15,30]",5540.0,257,0.0
2024-06,weekend,pomeriggio,REG,"(30,60]",4474.0,109,0.0
2024-06,weekend,pomeriggio,REG,"(5,10]",5392.0,720,0.0
2024-06,weekend,pomeriggio,REG,"(60,120]",1771.0,23,0.0
2024-06,weekend,pomeriggio,REG,> 120,139.0,1,0.0
2024-06,weekend,pomeriggio,REG,missing,0.0,386,0.0
2024-06,weekend,pomeriggio,,"(-1,0]",0.0,24,0.0
2024-06,weekend,pomeriggio,,"(-10,-5]",0.0,44,272.0
2024-06,weekend,pomeriggio,,"(-15,-10]",0.0,6,60.0
2024-06,weekend,pomeriggio,,"(-5,-1]",0.0,94,197.0
2024-06,weekend,pomeriggio,,"(0,1]",27.0,27,0.0
2024-06,weekend,pomeriggio,,"(1,5]",352.0,105,0.0
2024-06,weekend,pomeriggio,,"(10,15]",386.0,31,0.0
2024-06,weekend,pomeriggio,,"(15,30]",1213.0,57,0.0
2024-06,weekend,pomeriggio,,"(30,60]",1415.0,34,0.0
2024-06,weekend,pomeriggio,,"(5,10]",523.0,67,0.0
2024-06,weekend,pomeriggio,,"(60,120]",2032.0,26,0.0
2024-06,weekend,pomeriggio,,> 120,806.0,4,0.0
2024-06,weekend,pomeriggio,,missing,0.0,14,0.0
2024-06,weekend,sera,EC,"(-1,0]",0.0,1,0.0
2024-06,weekend,sera,EC,"(-5,-1]",0.0,4,8.0
2024-06,weekend,sera,EC,"(0,1]",5.0,5,0.0
2024-06,weekend,sera,EC,"(1,5]",14.0,5,0.0
2024-06,weekend,sera,EC,"(10,15]",15.0,1,0.0
2024-06,weekend,sera,EC,"(15,30]",64.0,3,0.0
2024-06,weekend,sera,EC,"(30,60]",95.0,2,0.0
2024-06,weekend,sera,EC,"(5,10]",51.0,6,0.0
2024-06,weekend,sera,EXP,"(-30,-15]",0.0,1,26.0
2024-06,weekend,sera,EXP,"(-5,-1]",0.0,1,1.0
2024-06,weekend,sera,IC,"(-1,0]",0.0,1,0.0
2024-06,weekend,sera,IC,"(-10,-5]",0.0,6,41.0
2024-06,weekend,sera,IC,"(-30,-15]",0.0,2,42.0
2024-06,weekend,sera,IC,"(-5,-1]",0.0,12,23.0
2024-06,weekend,sera,IC,"(0,1]",3.0,3,0.0
2024-06,weekend,sera,IC,"(1,5]",76.0,20,0.0
2024-06,weekend,sera,IC,"(10,15]",78.0,6,0.0
2024-06,weekend,sera,IC,"(15,30]",94.0,4,0.0
2024-06,weekend,sera,IC,"(30,60]",451.0,10,0.0
2024-06,weekend,sera,IC,"(5,10]",110.0,13,0.0
2024-06,weekend,sera,IC,"(60,120]",652.0,8,0.0
2024-06,weekend,sera,IC,> 120,278.0,1,0.0
2024-06,weekend,sera,IC,missing,0.0,1,0.0
2024-06,weekend,sera,ICN,"(-1,0]",0.0,3,0.0
2024-06,weekend,sera,ICN,"(-10,-5]",0.0,8,55.0
2024-06,weekend,sera,ICN,"(-15,-10]",0.0,7,80.0
2024-06,weekend,sera,ICN,"(-5,-1]",0.0,15,33.0
2024-06,weekend,sera,ICN,"(0,1]",6.0,6,0.0
2024-06,weekend,sera,ICN,"(1,5]",51.0,17,0.0
2024-06,weekend,sera,ICN,"(10,15]",86.0,7,0.0
2024-06,weekend,sera,ICN,"(15,30]",125.0,5,0.0
2024-06,weekend,sera,ICN,"(30,60]",305.0,7,0.0
2024-06,weekend,sera,ICN,"(5,10]",94.0,12,0.0
2024-06,weekend,sera,ICN,"(60,120]",251.0,3,0.0
2024-06,weekend,sera,ICN,> 120,363.0,2,0.0
2024-06,weekend,sera,IR,"(30,60]",43.0,1,0.0
2024-06,weekend,sera,MET,"(-1,0]",0.0,48,0.0
2024-06,weekend,sera,MET,"(-10,-5]",0.0,14,75.0
2024-06,weekend,sera,MET,"(-5,-1]",0.0,143,263.0
2024-06,weekend,sera,MET,"(0,1]",50.0,50,0.0
2024-06,weekend,sera,MET,"(1,5]",174.0,59,0.0
2024-06,weekend,sera,MET,"(10,15]",37.0,3,0.0
2024-06,weekend,sera,MET,"(15,30]",17.0,1,0.0
2024-06,weekend,sera,MET,"(5,10]",57.0,8,0.0
2024-06,weekend,sera,MET,missing,0.0,14,0.0
2024-06,weekend,sera,NCL,"(-1,0]",0.0,1,0.0
2024-06,weekend,sera,NCL,"(-5,-1]",0.0,1,1.0
2024-06,weekend,sera,NCL,"(15,30]",19.0,1,0.0
2024-06,weekend,sera,REG,"(-1,0]",0.0,778,0.0
2024-06,weekend,sera,REG,"(-10,-5]",0.0,427,2571.0
2024-06,weekend,sera,REG,"(-15,-10]",0.0,29,309.0
2024-06,weekend,sera,REG,"(-30,-15]",0.0,4,60.0
2024-06,weekend,sera,REG,"(-5,-1]",0.0,2885,5886.0
2024-06,weekend,sera,REG,"(0,1]",958.0,958,0.0
2024-06,weekend,sera,REG,"(1,5]",5873.0,1883,0.0
2024-06,weekend,sera,REG,"(10,15]",3098.0,243,0.0
2024-06,weekend,sera,REG,"(15,30]",4911.0,227,0.0
2024-06,weekend,sera,REG,"(30,60]",2540.0,65,0.0
2024-06,weekend,sera,REG,"(5,10]",4499.0,602,0.0
2024-06,weekend,sera,REG,"(60,120]",1205.0,17,0.0
2024-06,weekend,sera,REG,> 120,156.0,1,0.0
2024-06,weekend,sera,REG,missing,0.0,293,0.0
2024-06,weekend,sera,,"(-1,0]",0.0,24,0.0
2024-06,weekend,sera,,"(-10,-5]",0.0,70,462.0
2024-06,weekend,sera,,"(-15,-10]",0.0,22,248.0
2024-06,weekend,sera,,"(-30,-15]",0.0,2,54.0
2024-06,weekend,sera,,"(-5,-1]",0.0,33,73.0
2024-06,weekend,sera,,"(-60,-30]",0.0,4,138.0
2024-06,weekend,sera,,"(0,1]",20.0,20,0.0
2024-06,weekend,sera,,"(1,5]",192.0,60,0.0
2024-06,weekend,sera,,"(10,15]",170.0,14,0.0
2024-06,weekend,sera,,"(15,30]",432.0,20,0.0
2024-06,weekend,sera,,"(30,60]",512.0,12,0.0
2024-06,weekend,sera,,"(5,10]",125.0,18,0.0
2024-06,weekend,sera,,"(60,120]",144.0,2,0.0
2024-06,weekend,sera,,missing,0.0,8,0.0
2024-06,weekend,tarda_mattina,EC,"(-1,0]",0.0,3,0.0
2024-06,weekend,tarda_mattina,EC,"(-10,-5]",0.0,7,39.0
2024-06,weekend,tarda_mattina,EC,"(-15,-10]",0.0,1,10.0
2024-06,weekend,tarda_mattina,EC,"(-5,-1]",0.0,12,34.0
2024-06,weekend,tarda_mattina,EC,"(0,1]",4.0,4,0.0
2024-06,weekend,tarda_mattina,EC,"(1,5]",35.0,10,0.0
2024-06,weekend,tarda_mattina,EC,"(10,15]",115.0,9,0.0
2024-06,weekend,tarda_mattina,EC,"(15,30]",50.0,2,0.0
2024-06,weekend,tarda_mattina,EC,"(30,60]",72.0,2,0.0
2024-06,weekend,tarda_mattina,EC,"(5,10]",76.0,9,0.0
2024-06,weekend,tarda_mattina,EC,"(60,120]",66.0,1,0.0
2024-06,weekend,tarda_mattina,EC,missing,0.0,2,0.0
2024-06,weekend,tarda_mattina,EXP,"(-60,-30]",0.0,1,40.0
2024-06,weekend,tarda_mattina,EXP,"(30,60]",38.0,1,0.0
2024-06,weekend,tarda_mattina,IC,"(-1,0]",0.0,12,0.0
2024-06,weekend,tarda_mattina,IC,"(-10,-5]",0.0,26,179.0
2024-06,weekend,tarda_mattina,IC,"(-15,-10]",0.0,3,39.0
2024-06,weekend,tarda_mattina,IC,"(-30,-15]",0.0,2,30.0
2024-06,weekend,tarda_mattina,IC,"(-5,-1]",0.0,33,78.0
2024-06,weekend,tarda_mattina,IC,"(-60,-30]",0.0,1,36.0
2024-06,weekend,tarda_mattina,IC,"(0,1]",15.0,15,0.0
2024-06,weekend,tarda_mattina,IC,"(1,5]",103.0,30,0.0
2024-06,weekend,tarda_mattina,IC,"(10,15]",93.0,7,0.0
2024-06,weekend,tarda_mattina,IC,"(15,30]",361.0,17,0.0
2024-06,weekend,tarda_mattina,IC,"(30,60]",728.0,17,0.0
2024-06,weekend,tarda_mattina,IC,"(5,10]",187.0,23,0.0
2024-06,weekend,tarda_mattina,IC,"(60,120]",835.0,10,0.0
2024-06,weekend,tarda_mattina,IC,> 120,293.0,2,0.0
2024-06,weekend,tarda_mattina,IC,missing,0.0,3,0.0
2024-06,weekend,tarda_mattina,ICN,"(-5,-1]",0.0,5,14.0
2024-06,weekend,tarda_mattina,ICN,"(1,5]",12.0,4,0.0
2024-06,weekend,tarda_mattina,ICN,"(10,15]",25.0,2,0.0
2024-06,weekend,tarda_mattina,ICN,"(15,30]",19.0,1,0.0
2024-06,weekend,tarda_mattina,ICN,"(30,60]",59.0,1,0.0
2024-06,weekend,tarda_mattina,ICN,"(5,10]",7.0,1,0.0
2024-06,weekend,tarda_mattina,MET,"(-1,0]",0.0,37,0.0
2024-06,weekend,tarda_mattina,MET,"(-10,-5]",0.0,16,92.0
2024-06,weekend,tarda_mattina,MET,"(-5,-1]",0.0,190,376.0
2024-06,weekend,tarda_mattina,MET,"(0,1]",53.0,53,0.0
2024-06,weekend,tarda_mattina,MET,"(1,5]",121.0,47,0.0
2024-06,weekend,tarda_mattina,MET,"(15,30]",21.0,1,0.0
2024-06,weekend,tarda_mattina,MET,"(5,10]",61.0,8,0.0
2024-06,weekend,tarda_mattina,MET,missing,0.0,4,0.0
2024-06,weekend,tarda_mattina,REG,"(-1,0]",0.0,1008,0.0
2024-06,weekend,tarda_mattina,REG,"(-10,-5]",0.0,420,2494.0
2024-06,weekend,tarda_mattina,REG,"(-15,-10]",0.0,28,307.0
2024-06,weekend,tarda_mattina,REG,"(-30,-15]",0.0,6,108.0
2024-06,weekend,tarda_mattina,REG,"(-5,-1]",0.0,3418,6972.0
2024-06,weekend,tarda_mattina,REG,"(-60,-30]",0.0,2,79.0
2024-06,weekend,tarda_mattina,REG,"(0,1]",1144.0,1144,0.0
2024-06,weekend,tarda_mattina,REG,"(1,5]",7525.0,2445,0.0
2024-06,weekend,tarda_mattina,REG,"(10,15]",2785.0,218,0.0
2024-06,weekend,tarda_mattina,REG,"(15,30]",4433.0,209,0.0
2024-06,weekend,tarda_mattina,REG,"(30,60]",3075.0,74,0.0
2024-06,weekend,tarda_mattina,REG,"(5,10]",5260.0,706,0.0
2024-06,weekend,tarda_mattina,REG,"(60,120]",1803.0,23,0.0
2024-06,weekend,tarda_mattina,REG,> 120,364.0,2,0.0
2024-06,weekend,tarda_mattina,REG,missing,0.0,397,0.0
2024-06,weekend,tarda_mattina,,"(-1,0]",0.0,15,0.0
2024-06,weekend,tarda_mattina,,"(-10,-5]",0.0,35,233.0
2024-06,weekend,tarda_mattina,,"(-15,-10]",0.0,10,106.0
2024-06,weekend,tarda_mattina,,"(-5,-1]",0.0,77,169.0
2024-06,weekend,tarda_mattina,,"(0,1]",28.0,28,0.0
2024-06,weekend,tarda_mattina,,"(1,5]",305.0,91,0.0
2024-06,weekend,tarda_mattina,,"(10,15]",547.0,43,0.0
2024-06,weekend,tarda_mattina,,"(15,30]",1049.0,49,0.0
2024-06,weekend,tarda_mattina,,"(30,60]",1657.0,40,0.0
2024-06,weekend,tarda_mattina,,"(5,10]",488.0,63,0.0
2024-06,weekend,tarda_mattina,,"(60,120]",3392.0,38,0.0
2024-06,weekend,tarda_mattina,,> 120,2152.0,14,0.0
2024-06,weekend,tarda_mattina,,missing,0.0,14,0.0
2024-07,infrasettimanale,mattina,EC,"(-1,0]",0.0,3,0.0
2024-07,infrasettimanale,mattina,EC,"(-10,-5]",0.0,14,94.0
2024-07,infrasettimanale,mattina,EC,"(-5,-1]",0.0,12,28.0
2024-07,infrasettimanale,mattina,EC,"(0,1]",1.0,1,0.0
2024-07,infrasettimanale,mattina,EC,"(1,5]",11.0,4,0.0
2024-07,infrasettimanale,mattina,EC,"(10,15]",54.0,4,0.0
2024-07,infrasettimanale,mattina,EC,"(15,30]",45.0,2,0.0
2024-07,infrasettimanale,mattina,EC,"(5,10]",30.0,4,0.0
2024-07,infrasettimanale,mattina,EC,"(60,120]",62.0,1,0.0
2024-07,infrasettimanale,mattina,EXP,"(1,5]",4.0,1,0.0
2024-07,infrasettimanale,mattina,EXP,"(60,120]",64.0,1,0.0
2024-07,infrasettimanale,mattina,IC,"(-1,0]",0.0,24,0.0
2024-07,infrasettimanale,mattina,IC,"(-10,-5]",0.0,27,184.0
2024-07,infrasettimanale,mattina,IC,"(-15,-10]",0.0,1,12.0
2024-07,infrasettimanale,mattina,IC,"(-30,-15]",0.0,1,23.0
2024-07,infrasettimanale,mattina,IC,"(-5,-1]",0.0,66,145.0
2024-07,infrasettimanale,mattina,IC,"(0,1]",32.0,32,0.0
2024-07,infrasettimanale,mattina,IC,"(1,5]",490.0,141,0.0
2024-07,infrasettimanale,mattina,IC,"(10,15]",640.0,48,0.0
2024-07,infrasettimanale,mattina,IC,"(15,30]",1169.0,55,0.0
2024-07,infrasettimanale,mattina,IC,"(30,60]",1949.0,45,0.0
2024-07,infrasettimanale,mattina,IC,"(5,10]",787.0,100,0.0
2024-07,infrasettimanale,mattina,IC,"(60,120]",1439.0,19,0.0
2024-07,infrasettimanale,mattina,IC,> 120,1728.0,9,0.0
2024-07,infrasettimanale,mattina,ICN,"(-15,-10]",0.0,3,37.0
2024-07,infrasettimanale,mattina,ICN,"(-30,-15]",0.0,4,81.0
2024-07,infrasettimanale,mattina,ICN,"(-5,-1]",0.0,3,4.0
2024-07,infrasettimanale,mattina,ICN,"(10,15]",14.0,1,0.0
2024-07,infrasettimanale,mattina,ICN,"(30,60]",157.0,4,0.0
2024-07,infrasettimanale,mattina,ICN,"(60,120]",81.0,1,0.0
2024-07,infrasettimanale,mattina,MET,"(-1,0]",0.0,119,0.0
2024-07,infrasettimanale,mattina,MET,"(-10,-5]",0.0,19,127.0
2024-07,infrasettimanale,mattina,MET,"(-15,-10]",0.0,5,52.0
2024-07,infrasettimanale,mattina,MET,"(-5,-1]",0.0,529,955.0
2024-07,infrasettimanale,mattina,MET,"(0,1]",197.0,197,0.0
2024-07,infrasettimanale,mattina,MET,"(1,5]",640.0,230,0.0
2024-07,infrasettimanale,mattina,MET,"(10,15]",78.0,6,0.0
2024-07,infrasettimanale,mattina,MET,"(15,30]",67.0,3,0.0
2024-07,infrasettimanale,mattina,MET,"(30,60]",41.0,1,0.0
2024-07,infrasettimanale,mattina,MET,"(5,10]",119.0,16,0.0
2024-07,infrasettimanale,mattina,MET,missing,0.0,10,0.0
2024-07,infrasettimanale,mattina,NCL,"(1,5]",5.0,1,0.0
2024-07,infrasettimanale,mattina,REG,"(-1,0]",0.0,3613,0.0
2024-07,infrasettimanale,mattina,REG,"(-10,-5]",0.0,1359,8059.0
2024-07,infrasettimanale,mattina,REG,"(-15,-10]",0.0,98,1121.0
2024-07,infrasettimanale,mattina,REG,"(-30,-15]",0.0,18,305.0
2024-07,infrasettimanale,mattina,REG,"(-5,-1]",0.0,12007,24016.0
2024-07,infrasettimanale,mattina,REG,"(-60,-30]",0.0,2,75.0
2024-07,infrasettimanale,mattina,REG,"(0,1]",4598.0,4598,0.0
2024-07,infrasettimanale,mattina,REG,"(1,5]",29975.0,9587,0.0
2024-07,infrasettimanale,mattina,REG,"(10,15]",9923.0,786,0.0
2024-07,infrasettimanale,mattina,REG,"(15,30]",17285.0,813,0.0
2024-07,infrasettimanale,mattina,REG,"(30,60]",11667.0,294,0.0
2024-07,infrasettimanale,mattina,REG,"(5,10]",19420.0,2606,0.0
2024-07,infrasettimanale,mattina,REG,"(60,120]",5714.0,72,0.0
2024-07,infrasettimanale,mattina,REG,> 120,941.0,6,0.0
2024-07,infrasettimanale,mattina,REG,missing,0.0,181,0.0
2024-07,infrasettimanale,mattina,,"(-1,0]",0.0,116,0.0
2024-07,infrasettimanale,mattina,,"(-10,-5]",0.0,164,1006.0
2024-07,infrasettimanale,mattina,,"(-15,-10]",0.0,16,174.0
2024-07,infrasettimanale,mattina,,"(-5,-1]",0.0,408,956.0
2024-07,infrasettimanale,mattina,,"(0,1]",210.0,210,0.0
2024-07,infrasettimanale,mattina,,"(1,5]",2450.0,714,0.0
2024-07,infrasettimanale,mattina,,"(10,15]",4540.0,354,0.0
2024-07,infrasettimanale,mattina,,"(15,30]",10516.0,486,0.0
2024-07,infrasettimanale,mattina,,"(30,60]",11604.0,280,0.0
2024-07,infrasettimanale,mattina,,"(5,10]",4360.0,554,0.0
2024-07,infrasettimanale,mattina,,"(60,120]",11676.0,138,0.0
2024-07,infrasettimanale,mattina,,> 120,8828.0,54,0.0
2024-07,infrasettimanale,notte,DIR,"(-5,-1]",0.0,1,1.0
2024-07,infrasettimanale,notte,EC,"(-5,-1]",0.0,1,3.0
2024-07,infrasettimanale,notte,EN,"(-10,-5]",0.0,2,11.0
2024-07,infrasettimanale,notte,EN,"(-5,-1]",0.0,5,9.0
2024-07,infrasettimanale,notte,EN,"(0,1]",1.0,1,0.0
2024-07,infrasettimanale,notte,EN,"(1,5]",7.0,2,0.0
2024-07,infrasettimanale,notte,EN,"(10,15]",26.0,2,0.0
2024-07,infrasettimanale,notte,EN,"(15,30]",83.0,4,0.0
2024-07,infrasettimanale,notte,EN,"(30,60]",49.0,1,0.0
2024-07,infrasettimanale,notte,EN,"(5,10]",34.0,4,0.0
2024-07,infrasettimanale,notte,EN,"(60,120]",149.0,2,0.0
2024-07,infrasettimanale,notte,EXP,"(30,60]",31.0,1,0.0
2024-07,infrasettimanale,notte,IC,"(-1,0]",0.0,10,0.0
