mese,tipo_giorno,fascia_oraria,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2024-06,weekend,mattina,REG,N_11F871780543,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_12E14CB6B0D0,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,mattina,REG,N_15523132CDAE,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_15523132CDAE,arrivo,"(1,5]",2,8.0,0.0
2024-06,weekend,mattina,REG,N_15523132CDAE,arrivo,"(15,30]",1,16.0,0.0
2024-06,weekend,mattina,REG,N_15523132CDAE,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_15523132CDAE,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_15523132CDAE,partenza,"(1,5]",3,9.0,0.0
2024-06,weekend,mattina,REG,N_15523132CDAE,partenza,"(15,30]",1,17.0,0.0
2024-06,weekend,mattina,REG,N_15B34DAEDC41,partenza,"(-5,-1]",1,0.0,3.0
2024-06,weekend,mattina,REG,N_164F491202A9,arrivo,"(-5,-1]",2,0.0,3.0
2024-06,weekend,mattina,REG,N_164F491202A9,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_164F491202A9,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_164F491202A9,partenza,"(10,15]",1,11.0,0.0
2024-06,weekend,mattina,REG,N_16EA1E96E216,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_16EA1E96E216,partenza,"(10,15]",1,11.0,0.0
2024-06,weekend,mattina,REG,N_16FE1C8F66FD,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_16FE1C8F66FD,partenza,"(-5,-1]",2,0.0,4.0
2024-06,weekend,mattina,REG,N_174BEFE262C6,arrivo,"(-5,-1]",1,0.0,3.0
2024-06,weekend,mattina,REG,N_174BEFE262C6,partenza,"(5,10]",1,6.0,0.0
2024-06,weekend,mattina,REG,N_188AB87A65BC,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_188AB87A65BC,arrivo,"(-10,-5]",1,0.0,6.0
2024-06,weekend,mattina,REG,N_188AB87A65BC,arrivo,"(-5,-1]",3,0.0,3.0
2024-06,weekend,mattina,REG,N_188AB87A65BC,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_188AB87A65BC,arrivo,"(1,5]",2,4.0,0.0
2024-06,weekend,mattina,REG,N_188AB87A65BC,partenza,"(-5,-1]",3,0.0,7.0
2024-06,weekend,mattina,REG,N_188AB87A65BC,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,mattina,REG,N_188AB87A65BC,partenza,"(10,15]",1,14.0,0.0
2024-06,weekend,mattina,REG,N_1926B9FA75C4,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_1926B9FA75C4,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_1926B9FA75C4,arrivo,"(1,5]",1,5.0,0.0
2024-06,weekend,mattina,REG,N_1926B9FA75C4,partenza,"(-5,-1]",1,0.0,4.0
2024-06,weekend,mattina,REG,N_1926B9FA75C4,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_1926B9FA75C4,partenza,"(1,5]",1,5.0,0.0
2024-06,weekend,mattina,REG,N_1B43F0C780A6,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_1B43F0C780A6,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,mattina,REG,N_1CFD0740D025,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_1CFD0740D025,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,mattina,REG,N_1DF0E577C8F9,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_1DF0E577C8F9,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_1DF0E577C8F9,arrivo,"(1,5]",3,13.0,0.0
2024-06,weekend,mattina,REG,N_1DF0E577C8F9,partenza,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_1DF0E577C8F9,partenza,"(1,5]",3,12.0,0.0
2024-06,weekend,mattina,REG,N_1E55D25CC515,arrivo,"(-5,-1]",1,0.0,4.0
2024-06,weekend,mattina,REG,N_1E55D25CC515,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_1E55D25CC515,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_1E55D25CC515,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_2010D5DA7AAC,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,mattina,REG,N_2010D5DA7AAC,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,mattina,REG,N_206061CF7349,arrivo,"(-5,-1]",2,0.0,2.0
2024-06,weekend,mattina,REG,N_206061CF7349,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_206061CF7349,partenza,"(-5,-1]",3,0.0,10.0
2024-06,weekend,mattina,REG,N_206061CF7349,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_206061CF7349,partenza,"(1,5]",1,4.0,0.0
2024-06,weekend,mattina,REG,N_206061CF7349,partenza,"(5,10]",2,15.0,0.0
2024-06,weekend,mattina,REG,N_20C400A9568C,arrivo,"(-1,0]",2,0.0,0.0
2024-06,weekend,mattina,REG,N_20C400A9568C,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_20C400A9568C,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,mattina,REG,N_20C400A9568C,partenza,"(1,5]",2,6.0,0.0
2024-06,weekend,mattina,REG,N_2231A438465D,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_2231A438465D,arrivo,"(-5,-1]",2,0.0,5.0
2024-06,weekend,mattina,REG,N_2231A438465D,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_2231A438465D,arrivo,"(1,5]",3,11.0,0.0
2024-06,weekend,mattina,REG,N_2231A438465D,arrivo,"(5,10]",1,7.0,0.0
2024-06,weekend,mattina,REG,N_2231A438465D,partenza,"(10,15]",2,29.0,0.0
2024-06,weekend,mattina,REG,N_2231A438465D,partenza,"(5,10]",3,25.0,0.0
2024-06,weekend,mattina,REG,N_2231A438465D,partenza,missing,2,0.0,0.0
2024-06,weekend,mattina,REG,N_22FD4A51ED9B,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_22FD4A51ED9B,arrivo,"(10,15]",2,26.0,0.0
2024-06,weekend,mattina,REG,N_22FD4A51ED9B,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_22FD4A51ED9B,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,mattina,REG,N_22FD4A51ED9B,partenza,"(10,15]",1,13.0,0.0
2024-06,weekend,mattina,REG,N_23369BEE79A1,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_23369BEE79A1,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,mattina,REG,N_234AF1D1E980,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_244C15F9662C,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_244C15F9662C,arrivo,"(1,5]",1,4.0,0.0
2024-06,weekend,mattina,REG,N_244C15F9662C,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,mattina,REG,N_244C15F9662C,partenza,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_244C15F9662C,partenza,"(1,5]",1,5.0,0.0
2024-06,weekend,mattina,REG,N_248A0C72651B,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,arrivo,"(-1,0]",2,0.0,0.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,arrivo,"(-10,-5]",2,0.0,12.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,arrivo,"(-15,-10]",1,0.0,12.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,arrivo,"(-5,-1]",16,0.0,42.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,arrivo,"(0,1]",3,3.0,0.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,arrivo,"(1,5]",5,17.0,0.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,arrivo,"(5,10]",3,22.0,0.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,partenza,"(-10,-5]",4,0.0,26.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,partenza,"(-5,-1]",16,0.0,29.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,partenza,"(0,1]",7,7.0,0.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,partenza,"(1,5]",5,14.0,0.0
2024-06,weekend,mattina,REG,N_25B9CF10B7D2,partenza,"(5,10]",1,6.0,0.0
2024-06,weekend,mattina,REG,N_262F31604DA1,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,arrivo,"(-5,-1]",22,0.0,46.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,arrivo,"(0,1]",3,3.0,0.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,arrivo,"(1,5]",9,21.0,0.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,arrivo,"(10,15]",1,14.0,0.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,partenza,"(-10,-5]",3,0.0,18.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,partenza,"(-15,-10]",2,0.0,26.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,partenza,"(-5,-1]",10,0.0,22.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,partenza,"(0,1]",6,6.0,0.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,partenza,"(1,5]",10,29.0,0.0
2024-06,weekend,mattina,REG,N_26FAC2401D1E,partenza,"(5,10]",2,13.0,0.0
2024-06,weekend,mattina,REG,N_271FD3BAF268,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_271FD3BAF268,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_271FD3BAF268,arrivo,"(1,5]",3,8.0,0.0
2024-06,weekend,mattina,REG,N_271FD3BAF268,partenza,"(-5,-1]",2,0.0,5.0
2024-06,weekend,mattina,REG,N_271FD3BAF268,partenza,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_271FD3BAF268,partenza,"(1,5]",2,7.0,0.0
2024-06,weekend,mattina,REG,N_2783D143E117,arrivo,"(1,5]",2,6.0,0.0
2024-06,weekend,mattina,REG,N_2783D143E117,partenza,"(1,5]",3,9.0,0.0
2024-06,weekend,mattina,REG,N_27E044DF1964,arrivo,"(-1,0]",2,0.0,0.0
2024-06,weekend,mattina,REG,N_29C899324937,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,mattina,REG,N_29C899324937,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_29C899324937,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_29C899324937,partenza,"(1,5]",2,6.0,0.0
2024-06,weekend,mattina,REG,N_29C899324937,partenza,"(10,15]",1,11.0,0.0
2024-06,weekend,mattina,REG,N_29D6951DFB5A,arrivo,"(-5,-1]",6,0.0,16.0
2024-06,weekend,mattina,REG,N_29D6951DFB5A,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_29D6951DFB5A,arrivo,"(1,5]",3,9.0,0.0
2024-06,weekend,mattina,REG,N_29D6951DFB5A,partenza,"(-5,-1]",6,0.0,10.0
2024-06,weekend,mattina,REG,N_29D6951DFB5A,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_29D6951DFB5A,partenza,"(1,5]",3,6.0,0.0
2024-06,weekend,mattina,REG,N_2B5A38574141,arrivo,"(-1,0]",3,0.0,0.0
2024-06,weekend,mattina,REG,N_2B5A38574141,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_2B5A38574141,arrivo,"(-5,-1]",6,0.0,16.0
2024-06,weekend,mattina,REG,N_2B5A38574141,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_2B5A38574141,arrivo,"(1,5]",2,7.0,0.0
2024-06,weekend,mattina,REG,N_2B5A38574141,arrivo,"(5,10]",1,7.0,0.0
2024-06,weekend,mattina,REG,N_2B5A38574141,partenza,"(-5,-1]",10,0.0,22.0
2024-06,weekend,mattina,REG,N_2B5A38574141,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_2B5A38574141,partenza,"(1,5]",2,5.0,0.0
2024-06,weekend,mattina,REG,N_2B653A1CD280,arrivo,"(-10,-5]",1,0.0,8.0
2024-06,weekend,mattina,REG,N_2B653A1CD280,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_2D84FAAA1358,arrivo,"(15,30]",1,16.0,0.0
2024-06,weekend,mattina,REG,N_2D84FAAA1358,arrivo,"(30,60]",1,44.0,0.0
2024-06,weekend,mattina,REG,N_2D84FAAA1358,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,mattina,REG,N_2D84FAAA1358,partenza,"(1,5]",1,5.0,0.0
2024-06,weekend,mattina,REG,N_2D84FAAA1358,partenza,"(10,15]",1,12.0,0.0
2024-06,weekend,mattina,REG,N_2FAC400E8862,arrivo,"(-5,-1]",2,0.0,2.0
2024-06,weekend,mattina,REG,N_2FAC400E8862,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_2FAC400E8862,arrivo,"(1,5]",2,8.0,0.0
2024-06,weekend,mattina,REG,N_2FAC400E8862,partenza,"(-1,0]",3,0.0,0.0
2024-06,weekend,mattina,REG,N_2FAC400E8862,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_2FAC400E8862,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,mattina,REG,N_2FAC400E8862,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,mattina,REG,N_2FAC400E8862,partenza,"(10,15]",1,11.0,0.0
2024-06,weekend,mattina,REG,N_2FAC400E8862,partenza,"(15,30]",2,37.0,0.0
2024-06,weekend,mattina,REG,N_2FDB0AFD278A,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,mattina,REG,N_2FEF5E06361D,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_2FEF5E06361D,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,arrivo,"(-1,0]",2,0.0,0.0
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,arrivo,"(-5,-1]",3,0.0,4.0
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_2FFE4FA36CE4,partenza,"(1,5]",2,4.0,0.0
2024-06,weekend,mattina,REG,N_327D1BF489ED,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_327D1BF489ED,arrivo,"(1,5]",1,3.0,0.0
2024-06,weekend,mattina,REG,N_327D1BF489ED,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_327D1BF489ED,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_327D1BF489ED,partenza,"(1,5]",1,4.0,0.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,arrivo,"(1,5]",5,18.0,0.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,arrivo,"(10,15]",4,55.0,0.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,arrivo,"(5,10]",5,37.0,0.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,arrivo,"(60,120]",1,63.0,0.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,partenza,"(-5,-1]",7,0.0,7.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,partenza,"(1,5]",2,5.0,0.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,partenza,"(10,15]",2,24.0,0.0
2024-06,weekend,mattina,REG,N_33BA0658D0C8,partenza,"(5,10]",1,6.0,0.0
2024-06,weekend,mattina,REG,N_3476134E77A1,arrivo,"(-5,-1]",2,0.0,3.0
2024-06,weekend,mattina,REG,N_3476134E77A1,arrivo,"(1,5]",2,7.0,0.0
2024-06,weekend,mattina,REG,N_3476134E77A1,arrivo,"(5,10]",1,8.0,0.0
2024-06,weekend,mattina,REG,N_3476134E77A1,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,mattina,REG,N_362EE82F724F,arrivo,"(-1,0]",2,0.0,0.0
2024-06,weekend,mattina,REG,N_362EE82F724F,arrivo,"(-10,-5]",2,0.0,14.0
2024-06,weekend,mattina,REG,N_362EE82F724F,arrivo,"(-15,-10]",1,0.0,14.0
2024-06,weekend,mattina,REG,N_362EE82F724F,arrivo,"(-5,-1]",5,0.0,12.0
2024-06,weekend,mattina,REG,N_362EE82F724F,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_362EE82F724F,arrivo,"(1,5]",8,23.0,0.0
2024-06,weekend,mattina,REG,N_362EE82F724F,arrivo,"(5,10]",1,6.0,0.0
2024-06,weekend,mattina,REG,N_362EE82F724F,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,mattina,REG,N_362EE82F724F,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_362EE82F724F,partenza,"(-5,-1]",3,0.0,4.0
2024-06,weekend,mattina,REG,N_362EE82F724F,partenza,"(0,1]",3,3.0,0.0
2024-06,weekend,mattina,REG,N_362EE82F724F,partenza,"(1,5]",5,15.0,0.0
2024-06,weekend,mattina,REG,N_362EE82F724F,partenza,"(5,10]",1,9.0,0.0
2024-06,weekend,mattina,REG,N_36C8728B06FB,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_36C8728B06FB,arrivo,"(-5,-1]",9,0.0,18.0
2024-06,weekend,mattina,REG,N_36C8728B06FB,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_36C8728B06FB,partenza,"(-5,-1]",7,0.0,16.0
2024-06,weekend,mattina,REG,N_36C8728B06FB,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_36C8728B06FB,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,mattina,REG,N_382B2D202D0A,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_382B2D202D0A,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_382B2D202D0A,partenza,"(-5,-1]",4,0.0,11.0
2024-06,weekend,mattina,REG,N_3A82FA9A0D0C,arrivo,"(-5,-1]",2,0.0,6.0
2024-06,weekend,mattina,REG,N_3A82FA9A0D0C,arrivo,"(10,15]",2,22.0,0.0
2024-06,weekend,mattina,REG,N_3A82FA9A0D0C,arrivo,"(15,30]",2,47.0,0.0
2024-06,weekend,mattina,REG,N_3A82FA9A0D0C,arrivo,"(30,60]",1,36.0,0.0
2024-06,weekend,mattina,REG,N_3A82FA9A0D0C,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_3A82FA9A0D0C,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_3A83D2FA740C,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_3A83D2FA740C,arrivo,"(15,30]",1,27.0,0.0
2024-06,weekend,mattina,REG,N_3A83D2FA740C,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,mattina,REG,N_3AE15A8EF205,arrivo,"(-5,-1]",1,0.0,4.0
2024-06,weekend,mattina,REG,N_3AE15A8EF205,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_3AE15A8EF205,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,mattina,REG,N_3B4784E91B0C,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_3B4784E91B0C,arrivo,"(-5,-1]",1,0.0,3.0
2024-06,weekend,mattina,REG,N_3B4784E91B0C,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_3B4784E91B0C,partenza,"(-5,-1]",1,0.0,2.0
2024-06,weekend,mattina,REG,N_3B4784E91B0C,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_3B4784E91B0C,partenza,"(5,10]",1,7.0,0.0
2024-06,weekend,mattina,REG,N_3C82391FCA2D,arrivo,"(-1,0]",3,0.0,0.0
2024-06,weekend,mattina,REG,N_3C82391FCA2D,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_3C82391FCA2D,partenza,"(1,5]",1,2.0,0.0
2024-06,weekend,mattina,REG,N_3C82391FCA2D,partenza,"(5,10]",1,7.0,0.0
2024-06,weekend,mattina,REG,N_3D0782E67133,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_3D0782E67133,arrivo,"(-5,-1]",2,0.0,3.0
2024-06,weekend,mattina,REG,N_3D0782E67133,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_3D0782E67133,arrivo,"(1,5]",1,2.0,0.0
2024-06,weekend,mattina,REG,N_3D0782E67133,arrivo,"(5,10]",1,9.0,0.0
2024-06,weekend,mattina,REG,N_3F8361F33A46,arrivo,"(-5,-1]",2,0.0,5.0
2024-06,weekend,mattina,REG,N_3F8361F33A46,partenza,"(-1,0]",2,0.0,0.0
2024-06,weekend,mattina,REG,N_40611E6A6CC5,arrivo,"(-10,-5]",3,0.0,19.0
2024-06,weekend,mattina,REG,N_40611E6A6CC5,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_40611E6A6CC5,partenza,"(1,5]",1,4.0,0.0
2024-06,weekend,mattina,REG,N_4099FB1B7918,arrivo,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_4099FB1B7918,partenza,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_40FDF213030B,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_40FDF213030B,arrivo,"(-5,-1]",3,0.0,5.0
2024-06,weekend,mattina,REG,N_40FDF213030B,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_40FDF213030B,partenza,"(-5,-1]",2,0.0,3.0
2024-06,weekend,mattina,REG,N_40FDF213030B,partenza,"(0,1]",3,3.0,0.0
2024-06,weekend,mattina,REG,N_40FDF213030B,partenza,"(1,5]",2,4.0,0.0
2024-06,weekend,mattina,REG,N_42A528D8B57B,arrivo,"(-10,-5]",1,0.0,5.0
2024-06,weekend,mattina,REG,N_42A528D8B57B,arrivo,"(-5,-1]",6,0.0,9.0
2024-06,weekend,mattina,REG,N_42A528D8B57B,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_42A528D8B57B,arrivo,"(1,5]",2,5.0,0.0
2024-06,weekend,mattina,REG,N_42A528D8B57B,partenza,"(-10,-5]",2,0.0,11.0
2024-06,weekend,mattina,REG,N_42A528D8B57B,partenza,"(-5,-1]",7,0.0,18.0
2024-06,weekend,mattina,REG,N_42A528D8B57B,partenza,"(1,5]",2,10.0,0.0
2024-06,weekend,mattina,REG,N_4449B7503C46,arrivo,"(-5,-1]",1,0.0,2.0
2024-06,weekend,mattina,REG,N_4449B7503C46,partenza,"(5,10]",1,9.0,0.0
2024-06,weekend,mattina,REG,N_44A68103C7EE,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_44A68103C7EE,arrivo,"(10,15]",1,13.0,0.0
2024-06,weekend,mattina,REG,N_44A68103C7EE,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_44A68103C7EE,partenza,"(5,10]",1,9.0,0.0
2024-06,weekend,mattina,REG,N_45266BDEF136,arrivo,"(-10,-5]",3,0.0,17.0
2024-06,weekend,mattina,REG,N_45266BDEF136,arrivo,"(-5,-1]",3,0.0,7.0
2024-06,weekend,mattina,REG,N_45266BDEF136,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_45266BDEF136,arrivo,"(30,60]",1,42.0,0.0
2024-06,weekend,mattina,REG,N_45266BDEF136,arrivo,"(5,10]",1,7.0,0.0
2024-06,weekend,mattina,REG,N_45266BDEF136,partenza,"(-10,-5]",2,0.0,11.0
2024-06,weekend,mattina,REG,N_45266BDEF136,partenza,"(-5,-1]",1,0.0,1.0
2024-06,weekend,mattina,REG,N_45266BDEF136,partenza,"(1,5]",1,3.0,0.0
2024-06,weekend,mattina,REG,N_45266BDEF136,partenza,"(5,10]",1,10.0,0.0
2024-06,weekend,mattina,REG,N_45FDE096C05C,arrivo,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_4A032FBEC97E,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_4A032FBEC97E,arrivo,"(-5,-1]",6,0.0,9.0
2024-06,weekend,mattina,REG,N_4A032FBEC97E,arrivo,"(0,1]",2,2.0,0.0
2024-06,weekend,mattina,REG,N_4A032FBEC97E,arrivo,"(1,5]",2,5.0,0.0
2024-06,weekend,mattina,REG,N_4A032FBEC97E,partenza,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_4A032FBEC97E,partenza,"(-5,-1]",5,0.0,10.0
2024-06,weekend,mattina,REG,N_4A032FBEC97E,partenza,"(1,5]",6,18.0,0.0
2024-06,weekend,mattina,REG,N_4B107DF6CED6,arrivo,"(-1,0]",1,0.0,0.0
2024-06,weekend,mattina,REG,N_4B107DF6CED6,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_4BB17CC0E70A,arrivo,"(-5,-1]",3,0.0,9.0
2024-06,weekend,mattina,REG,N_4BB17CC0E70A,arrivo,"(1,5]",1,5.0,0.0
2024-06,weekend,mattina,REG,N_4BE2E4A5131E,arrivo,"(1,5]",2,7.0,0.0
2024-06,weekend,mattina,REG,N_4BE2E4A5131E,partenza,"(-5,-1]",2,0.0,5.0
2024-06,weekend,mattina,REG,N_4BE2E4A5131E,partenza,"(0,1]",1,1.0,0.0
2024-06,weekend,mattina,REG,N_4C668E65BE34,arrivo,"(-5,-1]",1,0.0,3.0
2024-06,weekend,mattina,REG,N_4CB1CAC729C9,arrivo,"(-1,0]",1,0.0,0.0
