mese,categoria,tipo_giorno,fascia_oraria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2024-06,REG,infrasettimanale,notte,N_F81D5A7930D5,N_E3B8163AC6FC,74,74,0,0,0,0,17,1,56,1,0,0,0,0,18.0,109.0,-91.0,-1.2297297297297298,-1.0,0.7000000000000028,1.3499999999999943,0,PUNTA RAISI,PALERMO CENTRALE
2024-06,REG,infrasettimanale,notte,N_F8A251096935,N_8AE91C7CAA91,29,29,0,0,0,0,24,0,5,0,0,0,0,0,24.0,5.0,19.0,0.6551724137931034,0.0,2.1999999999999993,3.599999999999998,0,COMO NORD LAGO,M N CADORNA
2024-06,REG,infrasettimanale,notte,N_FA17B199D7D8,N_25B9CF10B7D2,30,30,0,0,0,0,3,1,26,1,0,0,0,0,12.0,116.0,-104.0,-3.466666666666667,-4.5,0.10000000000000142,2.6499999999999915,0,FERRARA,BOLOGNA C.LE
2024-06,REG,infrasettimanale,notte,N_FA17B199D7D8,N_D0B06A5290BB,29,29,0,0,0,0,11,2,16,2,0,0,0,0,38.0,35.0,3.0,0.10344827586206896,-1.0,3.1999999999999993,4.599999999999998,0,FERRARA,RAVENNA
2024-06,REG,infrasettimanale,notte,N_FAD79C6DA063,N_2010D5DA7AAC,14,14,0,0,0,0,1,0,13,0,0,0,0,0,0.0,45.0,-45.0,-3.2142857142857144,-3.0,-1.299999999999999,-0.6500000000000004,0,ISEO,EDOLO
2024-06,REG,infrasettimanale,notte,N_FAD79C6DA063,N_7892C2F503A0,3,3,0,0,0,0,0,1,2,1,0,0,0,0,6.0,11.0,-5.0,-1.6666666666666667,-4.0,4.0,4.999999999999999,0,ISEO,PISOGNE
2024-06,REG,infrasettimanale,notte,N_FAD79C6DA063,N_F6BAB1C5673F,16,16,0,0,0,0,10,2,4,2,1,0,0,0,24.0,7.0,17.0,1.0625,0.0,4.0,8.5,0,ISEO,BRESCIA
2024-06,REG,infrasettimanale,notte,N_FBACCF9B6EC3,N_E3B8163AC6FC,15,15,0,0,0,0,13,2,0,2,1,0,0,0,39.0,0.0,39.0,2.6,2.0,4.6,7.3999999999999915,0,S.AGATA M.,PALERMO CENTRALE
2024-06,REG,infrasettimanale,notte,N_FBACCF9B6EC3,N_F6D345743682,30,30,0,0,0,0,19,1,10,1,0,0,0,0,31.0,20.0,11.0,0.36666666666666664,0.0,4.0,4.0,0,S.AGATA M.,MESSINA CENTRALE
2024-06,REG,infrasettimanale,notte,N_FD6869CBE7DB,N_AF3C86275983,15,15,0,0,0,0,3,0,12,0,0,0,0,0,1.0,27.0,-26.0,-1.7333333333333334,-2.0,0.0,0.29999999999999893,0,ACQUI TERME,SAVONA
2024-06,REG,infrasettimanale,notte,N_FD6869CBE7DB,N_C35DAF060D8A,15,15,0,0,0,0,11,0,4,0,0,0,0,0,14.0,4.0,10.0,0.6666666666666666,1.0,2.5999999999999996,3.0,0,ACQUI TERME,GENOVA BRIGNOLE
2024-06,REG,infrasettimanale,notte,N_FE865763BA15,N_E903EB64CBF3,15,15,0,0,0,0,11,4,0,4,0,0,0,0,54.0,0.0,54.0,3.6,3.0,7.6,8.0,0,MINTURNO,ROMA TERMINI
2024-06,REG,infrasettimanale,notte,N_FEBDC4EA7CA2,N_0161CF483CE4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,TORINO P.NUOVA,ALESSANDRIA
2024-06,REG,infrasettimanale,notte,N_FEBDC4EA7CA2,N_637B235E9838,15,15,0,0,0,0,1,0,14,0,0,0,0,0,0.0,44.0,-44.0,-2.933333333333333,-3.0,-1.0,-0.7000000000000011,0,TORINO P.NUOVA,MILANO PORTA GARIBALDI
2024-06,REG,infrasettimanale,notte,N_FEBDC4EA7CA2,N_66EFE7185ACC,15,15,0,0,0,0,4,1,10,1,0,0,0,0,12.0,76.0,-64.0,-4.266666666666667,-5.0,2.1999999999999993,3.899999999999997,0,TORINO P.NUOVA,GENOVA P.PRINCIPE
2024-06,REG,infrasettimanale,notte,N_FEBDC4EA7CA2,N_88410A0B665C,16,16,0,0,0,0,8,0,8,0,0,0,0,0,8.0,14.0,-6.0,-0.375,-0.5,1.5,2.25,0,TORINO P.NUOVA,BUSSOLENO
2024-06,REG,infrasettimanale,notte,N_FEBDC4EA7CA2,N_AB0F0E99A555,30,30,0,0,0,0,13,6,11,6,0,0,0,0,50.0,22.0,28.0,0.9333333333333333,1.0,5.0,5.549999999999997,0,TORINO P.NUOVA,BARDONECCHIA
2024-06,REG,infrasettimanale,notte,N_FEBDC4EA7CA2,N_ACF3D2764DA3,30,30,0,0,0,0,16,13,1,13,4,1,1,0,176.0,1.0,175.0,5.833333333333333,4.0,10.0,11.649999999999991,0,TORINO P.NUOVA,MILANO CENTRALE
2024-06,REG,infrasettimanale,notte,N_FEBDC4EA7CA2,N_AFCBEDA6671A,15,15,0,0,0,0,3,1,11,1,0,0,0,0,12.0,23.0,-11.0,-0.7333333333333333,-2.0,2.0,3.4999999999999947,0,TORINO P.NUOVA,CUNEO
2024-06,REG,infrasettimanale,notte,N_FEBDC4EA7CA2,N_BF8B5FFB1959,27,27,0,0,0,0,1,1,25,1,0,0,0,0,8.0,51.0,-43.0,-1.5925925925925926,-2.0,-1.0,1.7999999999999972,0,TORINO P.NUOVA,SUSA
2024-06,REG,infrasettimanale,notte,N_FEBDC4EA7CA2,N_F8EA68484F28,30,30,0,0,0,0,22,7,1,7,4,3,1,0,164.0,2.0,162.0,5.4,2.5,10.800000000000011,18.0,0,TORINO P.NUOVA,IVREA
2024-06,REG,infrasettimanale,notte,N_FFAC7F2CA52E,N_8AE91C7CAA91,15,15,0,0,0,0,7,6,2,6,4,2,0,0,95.0,3.0,92.0,6.133333333333334,4.0,15.999999999999998,18.299999999999997,0,NOVATE M.SE,M N CADORNA
2024-06,REG,infrasettimanale,notte,N_FFAC7F2CA52E,N_AF3EDA32BCDE,12,12,0,0,0,0,2,7,3,7,2,2,0,0,70.0,14.0,56.0,4.666666666666667,6.0,14.300000000000002,18.149999999999995,0,NOVATE M.SE,SARONNO
2024-06,REG,infrasettimanale,notte,N_FFAC7F2CA52E,N_C57D867C3F5A,29,29,0,0,0,0,11,8,10,8,3,2,0,0,93.0,42.0,51.0,1.7586206896551724,1.0,7.799999999999997,13.99999999999999,0,NOVATE M.SE,MILANO BOVISA
2024-06,REG,infrasettimanale,pomeriggio,N_0042D1DF87B8,N_1B43F0C780A6,15,15,0,0,0,0,12,3,0,3,0,0,0,0,46.0,0.0,46.0,3.066666666666667,3.0,5.0,5.0,0,MONSELICE,LEGNAGO
2024-06,REG,infrasettimanale,pomeriggio,N_0042D1DF87B8,N_C22D4B09E695,45,45,0,0,0,0,17,2,26,2,2,0,0,0,39.0,36.0,3.0,0.06666666666666667,-1.0,1.6000000000000014,3.0,0,MONSELICE,MANTOVA
2024-06,REG,infrasettimanale,pomeriggio,N_0161CF483CE4,N_02AF18E37314,44,44,0,0,0,0,3,2,39,2,1,1,0,0,43.0,142.0,-99.0,-2.25,-3.5,1.1000000000000085,3.0,0,ALESSANDRIA,CHIVASSO
2024-06,REG,infrasettimanale,pomeriggio,N_0161CF483CE4,N_33BA0658D0C8,58,58,0,0,0,0,29,23,5,23,6,1,1,1,307.0,8.0,299.0,5.245614035087719,4.0,9.399999999999999,11.0,0,ALESSANDRIA,PAVIA
2024-06,REG,infrasettimanale,pomeriggio,N_0161CF483CE4,N_742441A837EF,14,14,0,0,0,0,2,2,10,2,2,1,0,0,32.0,36.0,-4.0,-0.2857142857142857,-3.0,9.30000000000001,13.399999999999999,0,ALESSANDRIA,MI.P.GENOVA
2024-06,REG,infrasettimanale,pomeriggio,N_0161CF483CE4,N_7A0EEBBEAB93,29,29,0,0,0,0,16,13,0,13,2,1,0,0,146.0,0.0,146.0,5.0344827586206895,4.0,9.0,11.99999999999999,0,ALESSANDRIA,NOVARA
2024-06,REG,infrasettimanale,pomeriggio,N_0161CF483CE4,N_838D98750A26,15,15,0,0,0,0,4,1,10,1,0,0,0,0,12.0,14.0,-2.0,-0.13333333333333333,-1.0,2.5999999999999996,3.899999999999997,0,ALESSANDRIA,VOGHERA
2024-06,REG,infrasettimanale,pomeriggio,N_0161CF483CE4,N_9B9D28249135,15,15,0,0,0,0,11,2,2,2,1,0,0,0,42.0,2.0,40.0,2.6666666666666665,3.0,4.799999999999999,7.799999999999994,0,ALESSANDRIA,ARQUATA SCRIVIA
2024-06,REG,infrasettimanale,pomeriggio,N_0161CF483CE4,N_ACF3D2764DA3,30,30,0,0,0,0,6,14,10,14,8,6,3,1,309.0,42.0,267.0,8.9,2.5,20.600000000000037,50.04999999999997,0,ALESSANDRIA,MILANO CENTRALE
2024-06,REG,infrasettimanale,pomeriggio,N_0161CF483CE4,N_AF3C86275983,30,30,0,0,0,0,13,2,15,2,1,1,0,0,57.0,32.0,25.0,0.8333333333333334,-0.5,4.0,5.099999999999994,0,ALESSANDRIA,SAVONA
2024-06,REG,infrasettimanale,pomeriggio,N_02AF18E37314,N_0161CF483CE4,44,44,0,0,0,0,2,3,39,3,2,2,1,0,59.0,241.0,-182.0,-4.136363636363637,-6.0,1.1000000000000085,6.550000000000004,0,CHIVASSO,ALESSANDRIA
2024-06,REG,infrasettimanale,pomeriggio,N_02AF18E37314,N_12E14CB6B0D0,2,2,0,0,0,0,0,2,0,2,1,1,1,0,56.0,0.0,56.0,28.0,28.0,45.6,47.8,0,CHIVASSO,TORINO LINGOTTO
2024-06,REG,infrasettimanale,pomeriggio,N_02AF18E37314,N_550ECA432EC6,85,85,0,0,0,0,47,14,24,14,3,2,1,0,264.0,77.0,187.0,2.2,3.0,5.0,6.799999999999997,0,CHIVASSO,PINEROLO
2024-06,REG,infrasettimanale,pomeriggio,N_02AF18E37314,N_7A0EEBBEAB93,15,15,0,0,0,0,7,1,7,1,0,0,0,0,26.0,11.0,15.0,1.0,1.0,4.0,4.899999999999997,0,CHIVASSO,NOVARA
2024-06,REG,infrasettimanale,pomeriggio,N_02AF18E37314,N_F8EA68484F28,15,15,0,0,0,0,12,0,3,0,0,0,0,0,19.0,4.0,15.0,1.0,1.0,2.5999999999999996,3.0,0,CHIVASSO,IVREA
2024-06,REG,infrasettimanale,pomeriggio,N_03F21F592247,N_6DAD4A05816E,74,74,0,0,0,0,41,15,18,15,7,1,0,0,208.0,39.0,169.0,2.2837837837837838,2.0,9.0,10.0,0,LIVORNO CENTRALE,FIRENZE S.M.N.
2024-06,REG,infrasettimanale,pomeriggio,N_03F21F592247,N_DD8D6A1F4D25,15,15,0,0,0,0,1,5,9,5,2,2,0,0,58.0,27.0,31.0,2.066666666666667,-3.0,12.199999999999998,15.899999999999997,0,LIVORNO CENTRALE,GROSSETO
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_07E03923EBDB,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.8,0.8999999999999999,0,ROMA OSTIENSE,POGGIO MIRTETO
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_0C2FB0B95400,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0,ROMA OSTIENSE,VETRALLA
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_4BE2E4A5131E,10,10,0,0,0,0,1,0,9,0,0,0,0,0,0.0,18.0,-18.0,-1.8,-2.0,-0.9000000000000004,-0.45000000000000107,0,ROMA OSTIENSE,CESANO DI ROMA
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_616E8A8254DB,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,0,ROMA OSTIENSE,ORTE
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_6F14F556DBBD,13,13,0,0,0,0,9,1,1,1,0,0,0,0,26.0,1.0,25.0,2.272727272727273,2.0,4.0,5.0,0,ROMA OSTIENSE,LADISPOLI-CERVETERI
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_75EE60EB2654,4,4,0,0,0,0,1,0,3,0,0,0,0,0,0.0,8.0,-8.0,-2.0,-2.5,-0.5999999999999996,-0.3000000000000007,0,ROMA OSTIENSE,FARA SABINA
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_7FA9E3AD7653,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4.0,0.0,4.0,2.0,2.0,3.6,3.8,0,ROMA OSTIENSE,ROMA TIBURTINA
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_93A779399DBB,45,45,0,0,0,0,22,6,17,6,3,1,0,0,98.0,21.0,77.0,1.711111111111111,1.0,6.200000000000003,9.399999999999991,0,ROMA OSTIENSE,VITERBO PORTA FIORENTINA
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_946E795E4B2E,37,37,0,0,0,0,19,3,14,3,0,0,0,0,42.0,16.0,26.0,0.7222222222222222,0.0,4.0,5.0,0,ROMA OSTIENSE,LA STORTA
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_AF7C7C87621E,3,3,0,0,0,0,1,2,0,2,0,0,0,0,18.0,0.0,18.0,6.0,5.0,8.2,8.6,0,ROMA OSTIENSE,FIUMICINO AEROPORTO
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_D9F16B1C0E0D,30,30,0,0,0,0,14,12,4,12,4,0,0,0,116.0,5.0,111.0,3.7,3.0,10.0,10.0,0,ROMA OSTIENSE,CIVITAVECCHIA
2024-06,REG,infrasettimanale,pomeriggio,N_049B6C1A1016,N_ECDBBF702ADF,13,13,0,0,0,0,3,2,8,2,1,1,0,0,37.0,15.0,22.0,1.6923076923076923,-1.0,5.400000000000002,14.39999999999997,0,ROMA OSTIENSE,VITERBO PORTA ROMANA
2024-06,REG,infrasettimanale,pomeriggio,N_06F2305DF710,N_36C8728B06FB,29,29,0,0,0,0,11,0,18,0,0,0,0,0,5.0,21.0,-16.0,-0.5517241379310345,-1.0,1.0,1.0,0,CARBONIA SERBARIU,CAGLIARI
2024-06,REG,infrasettimanale,pomeriggio,N_06F2305DF710,N_AC5B07AC3325,28,28,0,0,0,0,2,0,26,0,0,0,0,0,0.0,59.0,-59.0,-2.107142857142857,-2.0,-1.0,-0.3500000000000014,0,CARBONIA SERBARIU,VILLAMASSARGIA DOMUSNOVAS
2024-06,REG,infrasettimanale,pomeriggio,N_0778A78A8E9E,N_CA806A7ABF21,120,120,0,0,0,0,100,0,20,0,0,0,0,0,26.0,20.0,6.0,0.05,0.0,1.0,1.0,0,GIACHERY,PALERMO NOTARBARTOLO
2024-06,REG,infrasettimanale,pomeriggio,N_07E03923EBDB,N_049B6C1A1016,2,2,0,0,0,0,1,1,0,1,1,0,0,0,12.0,0.0,12.0,6.0,6.0,10.0,10.5,0,POGGIO MIRTETO,ROMA OSTIENSE
2024-06,REG,infrasettimanale,pomeriggio,N_07E03923EBDB,N_AF7C7C87621E,55,55,0,0,0,0,39,12,4,12,2,1,0,0,181.0,5.0,176.0,3.2,2.0,6.0,8.0,0,POGGIO MIRTETO,FIUMICINO AEROPORTO
2024-06,REG,infrasettimanale,pomeriggio,N_0825CE132492,N_835C7E781DA4,60,60,0,0,0,0,6,2,51,2,1,0,0,0,27.0,92.0,-65.0,-1.1016949152542372,-2.0,0.4000000000000057,3.0999999999999943,0,MODENA,CARPI
2024-06,REG,infrasettimanale,pomeriggio,N_0825CE132492,N_C22D4B09E695,60,60,0,0,0,0,20,6,33,6,3,2,1,0,141.0,63.0,78.0,1.3220338983050848,-1.0,4.200000000000003,9.099999999999994,0,MODENA,MANTOVA
2024-06,REG,infrasettimanale,pomeriggio,N_0825CE132492,N_F5ADCC2F8BB9,86,86,0,0,0,0,66,18,2,18,1,1,1,0,262.0,2.0,260.0,3.0232558139534884,2.5,5.0,6.0,0,MODENA,SASSUOLO
2024-06,REG,infrasettimanale,pomeriggio,N_088F9E806AB1,N_EDFB5356134D,10,10,0,0,0,0,7,0,3,0,0,0,0,0,8.0,5.0,3.0,0.3,0.0,2.1999999999999993,3.099999999999998,0,FORNACI DI BARGA,LUCCA
2024-06,REG,infrasettimanale,pomeriggio,N_098D485D9D54,N_8AE91C7CAA91,60,60,0,0,0,0,46,7,7,7,1,1,0,0,134.0,10.0,124.0,2.066666666666667,1.0,5.0,6.099999999999994,0,LAVENO,M N CADORNA
2024-06,REG,infrasettimanale,pomeriggio,N_0C2FB0B95400,N_049B6C1A1016,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0,VETRALLA,ROMA OSTIENSE
2024-06,REG,infrasettimanale,pomeriggio,N_0C2FB0B95400,N_60AC40AB6E0D,1,1,0,0,0,0,0,1,0,1,1,1,1,0,32.0,0.0,32.0,32.0,32.0,32.0,32.0,0,VETRALLA,BRACCIANO
2024-06,REG,infrasettimanale,pomeriggio,N_0CC5C72C4FFE,N_4A032FBEC97E,15,15,0,0,0,0,6,0,9,0,0,0,0,0,3.0,13.0,-10.0,-0.6666666666666666,-1.0,1.0,1.0,0,CASARSA,PORTOGRUARO CAORLE
2024-06,REG,infrasettimanale,pomeriggio,N_0DCAED7E3CB2,N_F047351D32A4,15,15,0,0,0,0,12,2,1,2,0,0,0,0,45.0,4.0,41.0,2.7333333333333334,3.0,4.6,5.0,0,TORRE ANNUNZIATA CENTRALE,NAPOLI CENTRALE
2024-06,REG,infrasettimanale,pomeriggio,N_0F912C727550,N_53BE36F2F0BF,73,73,0,0,0,0,32,6,35,6,4,2,1,0,107.0,79.0,28.0,0.3835616438356164,0.0,2.799999999999997,7.599999999999966,0,CHIERI,RIVAROLO
2024-06,REG,infrasettimanale,pomeriggio,N_0F912C727550,N_7508BB1D63A3,2,2,0,0,0,0,1,1,0,1,1,1,0,0,31.0,0.0,31.0,15.5,15.5,26.3,27.65,0,CHIERI,TORINO STURA
2024-06,REG,infrasettimanale,pomeriggio,N_10FAC90E1EDD,N_0161CF483CE4,15,15,0,0,0,0,9,3,3,3,0,0,0,0,25.0,4.0,21.0,1.4,1.0,5.6,6.299999999999999,0,ASTI,ALESSANDRIA
2024-06,REG,infrasettimanale,pomeriggio,N_10FAC90E1EDD,N_637B235E9838,14,14,0,0,0,0,2,4,8,4,3,2,1,0,81.0,31.0,50.0,3.5714285714285716,-2.5,19.00000000000001,27.249999999999993,0,ASTI,MILANO PORTA GARIBALDI
2024-06,REG,infrasettimanale,pomeriggio,N_10FAC90E1EDD,N_7508BB1D63A3,60,60,0,0,0,0,8,2,50,2,0,0,0,0,25.0,223.0,-198.0,-3.3,-4.0,2.0,2.0999999999999943,0,ASTI,TORINO STURA
2024-06,REG,infrasettimanale,pomeriggio,N_10FAC90E1EDD,N_838D98750A26,15,15,0,0,0,0,8,3,4,3,2,1,1,0,82.0,5.0,77.0,5.133333333333334,2.0,9.799999999999997,23.199999999999964,0,ASTI,VOGHERA
2024-06,REG,infrasettimanale,pomeriggio,N_10FAC90E1EDD,N_FD6869CBE7DB,30,30,0,0,0,0,26,4,0,4,1,1,0,0,68.0,0.0,68.0,2.2666666666666666,2.0,5.0,5.0,0,ASTI,ACQUI TERME
2024-06,REG,infrasettimanale,pomeriggio,N_1135E3A06BBC,N_07D182083E4F,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,IMOLA,POSTO MOV. MIRANDOLA OZZANO
2024-06,REG,infrasettimanale,pomeriggio,N_1135E3A06BBC,N_25B9CF10B7D2,70,70,0,0,0,0,23,6,41,6,2,1,0,0,96.0,92.0,4.0,0.05714285714285714,-1.0,3.1000000000000014,6.099999999999994,0,IMOLA,BOLOGNA C.LE
2024-06,REG,infrasettimanale,pomeriggio,N_1135E3A06BBC,N_B7C7458ECDFE,45,45,0,0,0,0,19,5,21,5,3,3,2,1,156.0,73.0,83.0,1.8444444444444446,0.0,5.200000000000003,14.999999999999972,0,IMOLA,RIMINI
2024-06,REG,infrasettimanale,pomeriggio,N_115066C29B22,N_811BC1C86782,73,73,0,0,0,0,40,6,27,6,2,2,1,0,134.0,46.0,88.0,1.2054794520547945,1.0,3.799999999999997,6.3999999999999915,0,PIANORO,PORRETTA TERME
2024-06,REG,infrasettimanale,pomeriggio,N_115066C29B22,N_8F6F1AD78B4B,44,44,0,0,0,0,34,8,2,8,0,0,0,0,126.0,2.0,124.0,2.8181818181818183,3.0,5.0,6.0,0,PIANORO,MARZABOTTO
2024-06,REG,infrasettimanale,pomeriggio,N_1178F7B0850D,N_3C82391FCA2D,57,57,0,0,0,0,52,4,1,4,0,0,0,0,72.0,13.0,59.0,1.0350877192982457,0.0,3.0,5.3999999999999915,0,TORINO REBAUDENGO FOSSATA,ALBA
2024-06,REG,infrasettimanale,pomeriggio,N_1178F7B0850D,N_F31958C1911C,58,58,0,0,0,0,35,15,8,15,5,2,0,0,228.0,11.0,217.0,3.7413793103448274,2.5,9.0,10.299999999999997,0,TORINO REBAUDENGO FOSSATA,FOSSANO
2024-06,REG,infrasettimanale,pomeriggio,N_11BEF2F44A55,N_33BA0658D0C8,1,1,0,0,0,0,0,1,0,1,1,1,0,0,23.0,0.0,23.0,23.0,23.0,23.0,23.0,0,GARBAGNATE MILANESE,PAVIA
2024-06,REG,infrasettimanale,pomeriggio,N_11F871780543,N_57D3B7362830,1,1,0,0,0,0,0,1,0,1,1,1,1,0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,0,SEVESO,MILANO BOVISA FNM
2024-06,REG,infrasettimanale,pomeriggio,N_11F871780543,N_BAF228E8D2C5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,0,SEVESO,MILANO ROGOREDO
2024-06,REG,infrasettimanale,pomeriggio,N_12E14CB6B0D0,N_02AF18E37314,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,TORINO LINGOTTO,CHIVASSO
2024-06,REG,infrasettimanale,pomeriggio,N_12E14CB6B0D0,N_53BE36F2F0BF,15,15,0,0,0,0,3,0,11,0,0,0,0,0,5.0,27.0,-22.0,-1.5714285714285714,-2.0,1.0,1.6999999999999993,0,TORINO LINGOTTO,RIVAROLO
2024-06,REG,infrasettimanale,pomeriggio,N_15523132CDAE,N_79A7096BCFE7,52,52,0,0,0,0,32,6,14,6,2,2,1,0,153.0,14.0,139.0,2.673076923076923,1.0,4.899999999999999,6.449999999999996,0,COLICO,CHIAVENNA
2024-06,REG,infrasettimanale,pomeriggio,N_15523132CDAE,N_ACF3D2764DA3,44,44,0,0,0,0,12,27,4,27,9,4,2,1,349.0,4.0,345.0,8.023255813953488,6.0,11.800000000000004,22.9,0,COLICO,MILANO CENTRALE
2024-06,REG,infrasettimanale,pomeriggio,N_15523132CDAE,N_F5C11A0AB557,59,59,0,0,0,0,35,22,1,22,8,2,0,0,279.0,1.0,278.0,4.793103448275862,3.0,12.0,14.0,0,COLICO,LECCO
2024-06,REG,infrasettimanale,pomeriggio,N_15B34DAEDC41,N_AA00CE9E4DF9,15,15,0,0,0,0,15,0,0,0,0,0,0,0,24.0,0.0,24.0,1.6,1.0,3.0,3.299999999999999,0,SPOLETO,FOLIGNO
2024-06,REG,infrasettimanale,pomeriggio,N_164F491202A9,N_F6D345743682,44,44,0,0,0,0,43,0,1,0,0,0,0,0,30.0,1.0,29.0,0.6590909090909091,0.0,2.0,2.8500000000000014,0,GIAMPILIERI,MESSINA CENTRALE
2024-06,REG,infrasettimanale,pomeriggio,N_16EA1E96E216,N_AC64114ADFF7,30,30,0,0,0,0,13,0,17,0,0,0,0,0,7.0,36.0,-29.0,-0.9666666666666667,-1.0,1.0,1.0,0,ROCCAPALUMBA-ALIA,CALTANISSETTA XIRBI
2024-06,REG,infrasettimanale,pomeriggio,N_16EA1E96E216,N_E3B8163AC6FC,45,45,0,0,0,0,14,1,30,1,0,0,0,0,24.0,65.0,-41.0,-0.9111111111111111,-2.0,2.0,2.799999999999997,0,ROCCAPALUMBA-ALIA,PALERMO CENTRALE
2024-06,REG,infrasettimanale,pomeriggio,N_188AB87A65BC,N_26FAC2401D1E,60,60,0,0,0,0,42,1,17,1,0,0,0,0,93.0,30.0,63.0,1.05,1.0,3.1000000000000014,4.0,0,UDINE,VENEZIA SANTA LUCIA
2024-06,REG,infrasettimanale,pomeriggio,N_188AB87A65BC,N_29D6951DFB5A,60,60,0,0,0,0,7,2,51,2,2,1,0,0,34.0,147.0,-113.0,-1.8833333333333333,-3.0,0.0,1.1499999999999915,0,UDINE,TRIESTE CENTRALE
2024-06,REG,infrasettimanale,pomeriggio,N_188AB87A65BC,N_51DC968E0539,29,29,0,0,0,0,3,0,26,0,0,0,0,0,2.0,47.0,-45.0,-1.5517241379310345,-2.0,-0.8000000000000007,0.0,0,UDINE,CARNIA
2024-06,REG,infrasettimanale,pomeriggio,N_188AB87A65BC,N_8FE7DCF13925,1,1,0,0,0,0,0,1,0,1,1,1,0,0,27.0,0.0,27.0,27.0,27.0,27.0,27.0,0,UDINE,GEMONA DEL FRIULI
2024-06,REG,infrasettimanale,pomeriggio,N_188AB87A65BC,N_B0E912F4A7F7,15,15,0,0,0,0,2,1,12,1,0,0,0,0,9.0,43.0,-34.0,-2.2666666666666666,-4.0,1.5999999999999996,3.1999999999999957,0,UDINE,VILLA OPICINA
2024-06,REG,infrasettimanale,pomeriggio,N_190F2FC36516,N_42A528D8B57B,14,14,0,0,0,0,3,2,9,2,1,1,0,0,29.0,16.0,13.0,0.9285714285714286,-1.5,6.500000000000005,10.449999999999998,0,BATTIPAGLIA,CASERTA
2024-06,REG,infrasettimanale,pomeriggio,N_190F2FC36516,N_796D0A575F2A,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0,BATTIPAGLIA,CANCELLO
2024-06,REG,infrasettimanale,pomeriggio,N_190F2FC36516,N_C03F51FB3BED,30,30,0,0,0,0,7,0,23,0,0,0,0,0,19.0,78.0,-59.0,-1.9666666666666666,-2.0,2.1000000000000014,3.549999999999997,0,BATTIPAGLIA,SALERNO
2024-06,REG,infrasettimanale,pomeriggio,N_1926B9FA75C4,N_637B235E9838,58,58,0,0,0,0,24,14,19,14,6,3,2,0,233.0,38.0,195.0,3.4210526315789473,1.0,10.199999999999996,15.999999999999957,0,PORTO CERESIO,MILANO PORTA GARIBALDI
2024-06,REG,infrasettimanale,pomeriggio,N_1D0FFCD18A52,N_E903EB64CBF3,1,1,0,0,0,0,0,1,0,1,1,1,1,0,39.0,0.0,39.0,39.0,39.0,39.0,39.0,0,CAMPOLEONE,ROMA TERMINI
2024-06,REG,infrasettimanale,pomeriggio,N_1DF0E577C8F9,N_6DAD4A05816E,53,53,0,0,0,0,30,10,13,10,4,3,0,0,164.0,17.0,147.0,2.7735849056603774,1.0,6.0,12.999999999999993,0,VIAREGGIO,FIRENZE S.M.N.
2024-06,REG,infrasettimanale,pomeriggio,N_1DF0E577C8F9,N_EDFB5356134D,30,30,0,0,0,0,12,5,13,5,0,0,0,0,52.0,31.0,21.0,0.7,0.0,6.0,6.0,0,VIAREGGIO,LUCCA
