giorno,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,cancellate_tot,nome_partenza,nome_arrivo
2026-02-14,REG,S11910,S11739,5,4,0,1,0,0,2,1,2,1,0,0,0,0,12,4,8,1.6,0.0,6.4,7.199999999999999,0,COSENZA,PAOLA
2026-02-14,REG,S11910,S11749,1,1,0,0,0,0,0,1,0,1,0,0,0,0,6,0,6,6.0,6.0,6.0,6.0,0,COSENZA,LAMEZIA TERME CENTRALE
2026-02-14,REG,S11910,S11765,1,0,1,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,1,COSENZA,ROSARNO
2026-02-14,REG,S11910,S11781,5,5,0,0,0,0,1,0,4,0,0,0,0,0,4,16,-12,-2.4,-4.0,0.8000000000000007,2.3999999999999986,0,COSENZA,REGGIO DI CALABRIA CENTRALE
2026-02-14,REG,S11910,S11811,4,3,0,1,0,0,2,0,2,0,0,0,0,0,3,4,-1,-0.25,-0.5,2.1000000000000005,2.549999999999999,0,COSENZA,SIBARI
2026-02-14,REG,S12002,S12008,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,1,PALERMO CENTRALE,BAGHERIA
2026-02-14,REG,S12002,S12014,16,16,0,0,0,0,7,0,9,0,0,0,0,0,15,17,-2,-0.125,-1.0,3.0,4.0,0,PALERMO CENTRALE,TERMINI IMERESE
2026-02-14,REG,S12002,S12019,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,PALERMO CENTRALE,CEFALU\'
2026-02-14,REG,S12002,S12027,8,7,1,0,0,0,4,0,4,0,0,0,0,0,4,10,-6,-0.75,-1.0,1.5999999999999996,2.299999999999999,1,PALERMO CENTRALE,S.AGATA DI MILITELLO
2026-02-14,REG,S12002,S12127,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,PALERMO CENTRALE,CARINI
2026-02-14,REG,S12002,S12133,34,34,0,0,0,0,25,3,6,3,2,2,0,0,85,11,74,2.176470588235294,1.0,3.6999999999999993,11.449999999999983,0,PALERMO CENTRALE,PALERMO AEROPORTO
2026-02-14,REG,S12002,S12134,6,6,0,0,0,0,1,0,5,0,0,0,0,0,0,12,-12,-2.0,-2.0,-0.5,-0.25,0,PALERMO CENTRALE,PALERMO NOTARBARTOLO
2026-02-14,REG,S12002,S12216,10,10,0,0,0,0,3,0,7,0,0,0,0,0,8,16,-8,-0.8,-1.0,3.0,3.0,0,PALERMO CENTRALE,AGRIGENTO CENTRALE
2026-02-14,REG,S12002,S12301,6,6,0,0,0,0,3,1,2,1,1,1,0,0,25,17,8,1.3333333333333333,1.0,11.5,16.25,0,PALERMO CENTRALE,MESSINA CENTRALE
2026-02-14,REG,S12002,S12332,5,5,0,0,0,0,1,1,3,1,0,0,0,0,6,11,-5,-1.0,-3.0,3.4000000000000004,4.199999999999999,0,PALERMO CENTRALE,CATANIA CENTRALE
2026-02-14,REG,S12002,S12381,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,PALERMO CENTRALE,CALTANISSETTA CENTRALE
2026-02-14,REG,S12014,S12002,17,17,0,0,0,0,13,0,4,0,0,0,0,0,18,7,11,0.6470588235294118,1.0,3.0,3.0,0,TERMINI IMERESE,PALERMO CENTRALE
2026-02-14,REG,S12019,S12002,3,3,0,0,0,0,1,1,1,1,0,0,0,0,9,4,5,1.6666666666666667,2.0,6.0,6.5,0,CEFALU\',PALERMO CENTRALE
2026-02-14,REG,S12027,S12002,7,7,0,0,0,0,4,0,3,0,0,0,0,0,5,10,-5,-0.7142857142857143,0.0,2.0,2.0,0,S.AGATA DI MILITELLO,PALERMO CENTRALE
2026-02-14,REG,S12027,S12301,10,9,0,1,0,0,6,3,1,3,1,1,1,0,60,2,58,5.8,1.5,8.799999999999986,25.89999999999996,0,S.AGATA DI MILITELLO,MESSINA CENTRALE
2026-02-14,REG,S12036,S12301,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-1,-0.5,-0.5,0.7000000000000001,0.8499999999999999,0,PATTI-S.PIERO PATTI,MESSINA CENTRALE
2026-02-14,REG,S12100,S12113,8,6,1,1,0,0,1,2,5,2,1,0,0,0,21,23,-2,-0.25,-2.5,9.9,10.95,1,TRAPANI,CASTELVETRANO
2026-02-14,REG,S12100,S12125,2,2,0,0,0,0,0,1,1,1,1,1,1,0,46,1,45,22.5,22.5,41.3,43.65,0,TRAPANI,PIRAINETO
2026-02-14,REG,S12100,S12126,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,1,TRAPANI,CINISI TERRASINI
2026-02-14,REG,S12100,S12150,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,0,TRAPANI,ALCAMO DIRAMAZIONE
2026-02-14,REG,S12113,S12100,9,8,0,1,0,0,1,4,4,4,2,2,0,0,58,11,47,5.222222222222222,0.0,18.6,23.8,0,CASTELVETRANO,TRAPANI
2026-02-14,REG,S12113,S12125,1,1,0,0,0,0,0,1,0,1,1,1,0,0,27,0,27,27.0,27.0,27.0,27.0,0,CASTELVETRANO,PIRAINETO
2026-02-14,REG,S12125,S12002,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,PIRAINETO,PALERMO CENTRALE
2026-02-14,REG,S12125,S12100,1,1,0,0,0,0,0,1,0,1,1,1,1,0,31,0,31,31.0,31.0,31.0,31.0,0,PIRAINETO,TRAPANI
2026-02-14,REG,S12125,S12113,2,1,0,1,0,0,1,1,0,1,0,0,0,0,5,0,5,2.5,2.5,4.5,4.75,0,PIRAINETO,CASTELVETRANO
2026-02-14,REG,S12126,S12100,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,7,-6,-3.0,-3.0,0.2000000000000001,0.5999999999999996,1,CINISI TERRASINI,TRAPANI
2026-02-14,REG,S12133,S12002,36,36,0,0,0,0,5,5,26,5,4,3,1,1,128,46,82,2.2777777777777777,-1.0,8.0,17.5,0,PALERMO AEROPORTO,PALERMO CENTRALE
2026-02-14,REG,S12133,S12134,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,PALERMO AEROPORTO,PALERMO NOTARBARTOLO
2026-02-14,REG,S12133,S12216,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.9,0.95,0,PALERMO AEROPORTO,AGRIGENTO CENTRALE
2026-02-14,REG,S12134,S12002,5,4,0,1,0,0,3,0,2,0,0,0,0,0,3,3,0,0.0,0.0,1.8000000000000005,2.3999999999999995,0,PALERMO NOTARBARTOLO,PALERMO CENTRALE
2026-02-14,REG,S12134,S12133,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.0999999999999999,-0.05,0,PALERMO NOTARBARTOLO,PALERMO AEROPORTO
2026-02-14,REG,S12134,S12138,30,30,0,0,0,0,0,0,30,0,0,0,0,0,0,168,-168,-5.6,-6.0,-5.0,-5.0,0,PALERMO NOTARBARTOLO,GIACHERY
2026-02-14,REG,S12138,S12134,30,30,0,0,0,0,4,0,26,0,0,0,0,0,0,31,-31,-1.0333333333333334,-1.0,0.0,0.0,0,GIACHERY,PALERMO NOTARBARTOLO
2026-02-14,REG,S12150,S12100,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ALCAMO DIRAMAZIONE,TRAPANI
2026-02-14,REG,S12204,S12381,5,5,0,0,0,0,3,0,2,0,0,0,0,0,2,4,-2,-0.4,0.0,1.0,1.0,0,ROCCAPALUMBA-ALIA,CALTANISSETTA CENTRALE
2026-02-14,REG,S12216,S12002,10,10,0,0,0,0,2,1,7,1,0,0,0,0,12,12,0,0.0,-1.0,4.299999999999999,5.649999999999997,0,AGRIGENTO CENTRALE,PALERMO CENTRALE
2026-02-14,REG,S12216,S12133,2,2,0,0,0,0,0,1,1,1,1,1,0,0,18,4,14,7.0,7.0,15.8,16.9,0,AGRIGENTO CENTRALE,PALERMO AEROPORTO
2026-02-14,REG,S12216,S12380,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,AGRIGENTO CENTRALE,CALTANISSETTA XIRBI
2026-02-14,REG,S12216,S12381,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,AGRIGENTO CENTRALE,CALTANISSETTA CENTRALE
2026-02-14,REG,S12270,S12332,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0.5,0.5,1.7000000000000002,1.85,0,CALTAGIRONE,CATANIA CENTRALE
2026-02-14,REG,S12301,S12002,6,6,0,0,0,0,0,2,4,2,1,1,1,0,45,22,23,3.8333333333333335,-3.0,22.5,29.75,0,MESSINA CENTRALE,PALERMO CENTRALE
2026-02-14,REG,S12301,S12014,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,1,MESSINA CENTRALE,TERMINI IMERESE
2026-02-14,REG,S12301,S12027,10,9,0,1,0,0,4,1,5,1,1,1,1,0,40,15,25,2.5,-0.5,6.099999999999989,20.04999999999997,0,MESSINA CENTRALE,S.AGATA DI MILITELLO
2026-02-14,REG,S12301,S12036,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.0999999999999999,-0.05,0,MESSINA CENTRALE,PATTI-S.PIERO PATTI
2026-02-14,REG,S12317,S12324,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,TAORMINA-GIARDINI,GIARRE RIPOSTO
2026-02-14,REG,S12317,S12332,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,-7,-7.0,-7.0,-7.0,-7.0,0,TAORMINA-GIARDINI,CATANIA CENTRALE
2026-02-14,REG,S12317,S12349,7,7,0,0,0,0,4,0,3,0,0,0,0,0,7,16,-9,-1.2857142857142858,0.0,3.0,3.0,0,TAORMINA-GIARDINI,SIRACUSA
2026-02-14,REG,S12320,S12349,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,ALCANTARA,SIRACUSA
2026-02-14,REG,S12324,S12332,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,12,-12,-6.0,-6.0,-4.4,-4.2,0,GIARRE RIPOSTO,CATANIA CENTRALE
2026-02-14,REG,S12332,S12002,6,6,0,0,0,0,2,1,3,1,1,1,1,0,40,10,30,5.0,0.0,19.5,28.25,0,CATANIA CENTRALE,PALERMO CENTRALE
2026-02-14,REG,S12332,S12270,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.8,2.9,0,CATANIA CENTRALE,CALTAGIRONE
2026-02-14,REG,S12332,S12317,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,17,-17,-3.4,-3.0,-3.0,-3.0,0,CATANIA CENTRALE,TAORMINA-GIARDINI
2026-02-14,REG,S12332,S12320,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,CATANIA CENTRALE,ALCANTARA
2026-02-14,REG,S12332,S12349,4,4,0,0,0,0,1,1,2,1,1,1,1,0,43,5,38,9.5,0.0,29.700000000000006,35.84999999999999,0,CATANIA CENTRALE,SIRACUSA
2026-02-14,REG,S12332,S12381,4,4,0,0,0,0,2,1,1,1,0,0,0,0,10,1,9,2.25,2.5,4.4,4.699999999999999,0,CATANIA CENTRALE,CALTANISSETTA CENTRALE
2026-02-14,REG,S12349,S12317,6,6,0,0,0,0,2,1,3,1,0,0,0,0,14,10,4,0.6666666666666666,1.0,5.5,6.25,0,SIRACUSA,TAORMINA-GIARDINI
2026-02-14,REG,S12349,S12320,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,SIRACUSA,ALCANTARA
2026-02-14,REG,S12349,S12324,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,SIRACUSA,GIARRE RIPOSTO
2026-02-14,REG,S12349,S12332,4,4,0,0,0,0,1,2,1,2,0,0,0,0,12,4,8,2.0,3.0,5.7,5.85,0,SIRACUSA,CATANIA CENTRALE
2026-02-14,REG,S12380,S12216,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-2.1,-2.05,0,CALTANISSETTA XIRBI,AGRIGENTO CENTRALE
2026-02-14,REG,S12380,S12381,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,-4,-1.3333333333333333,-1.0,-1.0,-1.0,0,CALTANISSETTA XIRBI,CALTANISSETTA CENTRALE
2026-02-14,REG,S12380,S12417,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,CALTANISSETTA XIRBI,MODICA
2026-02-14,REG,S12381,S12204,4,4,0,0,0,0,2,0,2,0,0,0,0,0,4,3,1,0.25,0.0,2.4000000000000004,2.6999999999999997,0,CALTANISSETTA CENTRALE,ROCCAPALUMBA-ALIA
2026-02-14,REG,S12381,S12332,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,18,-18,-3.6,-3.0,-1.4,-1.2000000000000002,0,CALTANISSETTA CENTRALE,CATANIA CENTRALE
2026-02-14,REG,S12381,S12380,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,7,-7,-2.333333333333333,-2.0,-2.0,-2.0,0,CALTANISSETTA CENTRALE,CALTANISSETTA XIRBI
2026-02-14,REG,S12417,S12380,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,MODICA,CALTANISSETTA XIRBI
2026-02-14,REG,S12417,S12381,1,0,1,0,0,0,0,1,0,1,1,1,0,0,26,0,26,26.0,26.0,26.0,26.0,1,MODICA,CALTANISSETTA CENTRALE
2026-02-14,REG,S12862,S12891,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.0999999999999999,-0.05,0,OZIERI CHILIVANI,CAGLIARI
2026-02-14,REG,S12862,S12902,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0.5,0.5,1.7000000000000002,1.85,0,OZIERI CHILIVANI,OLBIA TERRANOVA
2026-02-14,REG,S12869,S12891,5,5,0,0,0,0,2,0,3,0,0,0,0,0,2,6,-4,-0.8,-1.0,1.2000000000000002,1.5999999999999996,0,MACOMER,CAGLIARI
2026-02-14,REG,S12869,S12902,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,-1.0,-1.0,-1.0,-1.0,0,MACOMER,OLBIA TERRANOVA
2026-02-14,REG,S12878,S12891,5,5,0,0,0,0,3,0,2,0,0,0,0,0,4,3,1,0.2,0.0,2.0,2.0,0,ORISTANO,CAGLIARI
2026-02-14,REG,S12882,S12891,22,22,0,0,0,0,5,0,17,0,0,0,0,0,4,21,-17,-0.7727272727272727,-1.0,0.9000000000000021,1.0,0,S.GAVINO,CAGLIARI
2026-02-14,REG,S12888,S12891,18,18,0,0,0,0,5,0,13,0,0,0,0,0,3,16,-13,-0.7222222222222222,-1.0,0.3000000000000007,1.1499999999999986,0,DECIMOMANNU,CAGLIARI
2026-02-14,REG,S12890,S12891,8,8,0,0,0,0,7,0,1,0,0,0,0,0,9,1,8,1.0,1.0,1.8999999999999997,2.9499999999999984,0,CAGLIARI ELMAS,CAGLIARI
2026-02-14,REG,S12891,S12862,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,CAGLIARI,OZIERI CHILIVANI
2026-02-14,REG,S12891,S12869,5,5,0,0,0,0,0,1,4,1,0,0,0,0,6,10,-4,-0.8,-2.0,2.8000000000000007,4.399999999999999,0,CAGLIARI,MACOMER
2026-02-14,REG,S12891,S12878,5,5,0,0,0,0,2,0,3,0,0,0,0,0,4,7,-3,-0.6,-1.0,2.0,2.0,0,CAGLIARI,ORISTANO
2026-02-14,REG,S12891,S12882,22,22,0,0,0,0,2,1,19,1,1,0,0,0,12,36,-24,-1.0909090909090908,-2.0,-0.0999999999999978,0.9499999999999992,0,CAGLIARI,S.GAVINO
2026-02-14,REG,S12891,S12888,18,18,0,0,0,0,6,0,12,0,0,0,0,0,7,20,-13,-0.7222222222222222,-1.0,1.0,1.4499999999999955,0,CAGLIARI,DECIMOMANNU
2026-02-14,REG,S12891,S12890,8,8,0,0,0,0,5,1,2,1,0,0,0,0,12,2,10,1.25,0.5,3.3999999999999986,6.199999999999996,0,CAGLIARI,CAGLIARI ELMAS
2026-02-14,REG,S12891,S12902,5,5,0,0,0,0,1,1,3,1,0,0,0,0,8,4,4,0.8,-1.0,4.6000000000000005,5.799999999999999,0,CAGLIARI,OLBIA TERRANOVA
2026-02-14,REG,S12902,S12862,4,4,0,0,0,0,2,0,2,0,0,0,0,0,2,6,-4,-1.0,-1.0,1.0,1.0,0,OLBIA TERRANOVA,OZIERI CHILIVANI
2026-02-14,REG,S12902,S12891,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,-4,-1.0,-1.0,-1.0,-1.0,0,OLBIA TERRANOVA,CAGLIARI
2026-02-14,REG,S13104,S11465,6,6,0,0,0,0,3,2,1,2,0,0,0,0,20,1,19,3.1666666666666665,3.0,6.0,6.5,0,MARTINA FRANCA,TARANTO
2026-02-14,REG,S19919,S01146,18,18,0,0,0,0,13,1,4,1,1,1,0,0,30,4,26,1.4444444444444444,0.5,3.0,5.09999999999998,0,STABIO,MALPENSA AEROPORTO TERMINAL 2
2026-02-14,REG,S19919,S01205,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,STABIO,VARESE
2026-02-14,,S01700,S02011,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,MILANO CENTRALE,FORTEZZA
2026-02-14,,S02011,S01700,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,FORTEZZA,MILANO CENTRALE
2026-02-15,EC,S01003,S01700,7,7,0,0,0,0,2,5,0,5,3,2,1,0,99,0,99,14.142857142857142,9.0,28.800000000000008,35.399999999999984,0,DOMODOSSOLA,MILANO CENTRALE
2026-02-15,EC,S01003,S02593,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,DOMODOSSOLA,VENEZIA S.LUCIA
2026-02-15,EC,S01301,S01700,11,11,0,0,0,0,3,1,7,1,1,0,0,0,22,21,1,0.09090909090909091,-2.0,3.0,8.5,0,CHIASSO,MILANO CENTRALE
2026-02-15,EC,S01301,S02593,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,0,CHIASSO,VENEZIA S.LUCIA
2026-02-15,EC,S01301,S06421,1,1,0,0,0,0,0,1,0,1,1,0,0,0,10,0,10,10.0,10.0,10.0,10.0,0,CHIASSO,FIRENZE SANTA MARIA NOVELLA
2026-02-15,EC,S01700,S01003,7,7,0,0,0,0,0,2,5,2,1,1,1,1,69,38,31,4.428571428571429,-4.0,28.600000000000023,46.299999999999955,0,MILANO CENTRALE,DOMODOSSOLA
2026-02-15,EC,S01700,S01301,11,11,0,0,0,0,5,0,6,0,0,0,0,0,8,15,-7,-0.6363636363636364,-1.0,2.0,2.5,0,MILANO CENTRALE,CHIASSO
2026-02-15,EC,S02001,S02026,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,-6,-6.0,-6.0,-6.0,-6.0,0,BRENNERO,BOLZANO
2026-02-15,EC,S02001,S02430,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,BRENNERO,VERONA PORTA NUOVA
2026-02-15,EC,S02001,S02593,2,2,0,0,0,0,0,2,0,2,1,1,1,0,45,0,45,22.5,22.5,35.7,37.35,0,BRENNERO,VENEZIA S.LUCIA
2026-02-15,EC,S02001,S05043,2,2,0,0,0,0,0,2,0,2,0,0,0,0,16,0,16,8.0,8.0,8.0,8.0,0,BRENNERO,BOLOGNA CENTRALE
2026-02-15,EC,S02026,S02001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-4,-4.0,-4.0,-4.0,-4.0,0,BOLZANO,BRENNERO
2026-02-15,EC,S02430,S02001,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,VERONA PORTA NUOVA,BRENNERO
2026-02-15,EC,S02593,S01003,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,0,VENEZIA S.LUCIA,DOMODOSSOLA
2026-02-15,EC,S02593,S01301,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,0,VENEZIA S.LUCIA,CHIASSO
2026-02-15,EC,S02593,S02001,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-1.2,-1.1,0,VENEZIA S.LUCIA,BRENNERO
2026-02-15,EC,S05043,S01301,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,0,BOLOGNA CENTRALE,CHIASSO
2026-02-15,EC,S05043,S02001,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,0,BOLOGNA CENTRALE,BRENNERO
2026-02-15,ECFR,S00201,S01700,2,2,0,0,0,0,0,2,0,2,0,0,0,0,13,0,13,6.5,6.5,6.9,6.95,0,MODANE,MILANO CENTRALE
2026-02-15,EN,S08217,S05043,1,1,0,0,0,0,0,1,0,1,0,0,0,0,7,0,7,7.0,7.0,7.0,7.0,0,ROMA TIBURTINA,BOLOGNA CENTRALE
2026-02-15,EXP,S04516,S04501,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,ALBENGA,VENTIMIGLIA
2026-02-15,EXP,S06500,S08406,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-8,-8.0,-8.0,-8.0,-8.0,0,PISA CENTRALE,ROMA OSTIENSE
2026-02-15,FA,S04700,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,GENOVA PIAZZA PRINCIPE,ROMA TERMINI
2026-02-15,FA,S05811,S08409,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-3,-3.0,-3.0,-3.0,-3.0,0,RAVENNA,ROMA TERMINI
2026-02-15,FA,S08409,S04700,2,2,0,0,0,0,0,1,1,1,1,1,1,0,34,18,16,8.0,8.0,28.8,31.4,0,ROMA TERMINI,GENOVA PIAZZA PRINCIPE
2026-02-15,FA,S08409,S05811,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-2,-2.0,-2.0,-2.0,-2.0,0,ROMA TERMINI,RAVENNA
2026-02-15,FA,S08409,S09211,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,ROMA TERMINI,CASERTA
2026-02-15,FA,S08409,S09311,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,ROMA TERMINI,BENEVENTO
2026-02-15,FA,S08409,S11145,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,3,3.0,3.0,3.0,3.0,0,ROMA TERMINI,LECCE
2026-02-15,FA,S08409,S11781,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,10,-10,-5.0,-5.0,-1.7999999999999998,-1.4000000000000004,0,ROMA TERMINI,REGGIO DI CALABRIA CENTRALE
2026-02-15,FA,S09211,S08409,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,6,3.0,3.0,3.8,3.9,0,CASERTA,ROMA TERMINI
2026-02-15,FA,S11781,S08409,2,2,0,0,0,0,1,1,0,1,0,0,0,0,9,0,9,4.5,4.5,7.3,7.6499999999999995,0,REGGIO DI CALABRIA CENTRALE,ROMA TERMINI
2026-02-15,FB,S01700,S08409,1,1,0,0,0,0,0,1,0,1,1,1,0,0,16,0,16,16.0,16.0,16.0,16.0,0,MILANO CENTRALE,ROMA TERMINI
2026-02-15,FB,S04700,S08409,3,1,0,0,2,0,1,2,0,2,0,0,0,0,17,0,17,5.666666666666667,7.0,8.6,8.8,2,GENOVA PIAZZA PRINCIPE,ROMA TERMINI
2026-02-15,FB,S08409,S01700,1,1,0,0,0,0,0,1,0,1,1,0,0,0,11,0,11,11.0,11.0,11.0,11.0,0,ROMA TERMINI,MILANO CENTRALE
2026-02-15,FB,S08409,S04700,3,3,0,0,0,0,0,2,1,2,2,1,0,0,42,2,40,13.333333333333334,13.0,25.8,27.4,0,ROMA TERMINI,GENOVA PIAZZA PRINCIPE
2026-02-15,FR,S00202,S09218,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,-10,-10.0,-10.0,-10.0,-10.0,0,BARDONECCHIA,NAPOLI CENTRALE
2026-02-15,FR,S00219,S02593,3,3,0,0,0,0,0,2,1,2,1,1,0,0,27,1,26,8.666666666666666,6.0,18.0,19.5,0,TORINO PORTA NUOVA,VENEZIA S.LUCIA
2026-02-15,FR,S00219,S03317,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,4,4.0,4.0,4.0,4.0,0,TORINO PORTA NUOVA,TRIESTE CENTRALE
2026-02-15,FR,S00219,S07004,1,1,0,0,0,0,0,1,0,1,1,0,0,0,13,0,13,13.0,13.0,13.0,13.0,0,TORINO PORTA NUOVA,PERUGIA
2026-02-15,FR,S00219,S08409,5,5,0,0,0,0,1,2,2,2,2,2,0,0,35,13,22,4.4,1.0,17.4,18.2,0,TORINO PORTA NUOVA,ROMA TERMINI
2026-02-15,FR,S00219,S09218,7,7,0,0,0,0,0,3,4,3,1,0,0,0,25,25,0,0.0,-1.0,8.8,9.399999999999999,0,TORINO PORTA NUOVA,NAPOLI CENTRALE
2026-02-15,FR,S00219,S09818,2,2,0,0,0,0,0,1,1,1,1,1,1,0,30,13,17,8.5,8.5,25.700000000000003,27.849999999999998,0,TORINO PORTA NUOVA,SALERNO
2026-02-15,FR,S00219,S11145,1,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,5,5.0,5.0,5.0,5.0,0,TORINO PORTA NUOVA,LECCE
2026-02-15,FR,S00219,S11781,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6,8,-2,-1.0,-1.0,4.6000000000000005,5.299999999999999,0,TORINO PORTA NUOVA,REGGIO DI CALABRIA CENTRALE
2026-02-15,FR,S01700,S00219,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,0,MILANO CENTRALE,TORINO PORTA NUOVA
2026-02-15,FR,S01700,S02026,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,0,MILANO CENTRALE,BOLZANO
2026-02-15,FR,S01700,S02593,11,11,0,0,0,0,5,3,3,3,1,0,0,0,32,15,17,1.5454545454545454,2.0,7.0,8.5,0,MILANO CENTRALE,VENEZIA S.LUCIA
