mese,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02,REG,S08608,arrivo,"(1,5]",3,10,0
2026-02,REG,S08608,arrivo,"(10,15]",1,12,0
2026-02,REG,S08608,arrivo,"(5,10]",1,6,0
2026-02,REG,S08608,partenza,"(-1,0]",2,0,0
2026-02,REG,S08608,partenza,"(-5,-1]",4,0,5
2026-02,REG,S08608,partenza,"(0,1]",1,1,0
2026-02,REG,S08608,partenza,"(1,5]",3,10,0
2026-02,REG,S08608,partenza,"(5,10]",2,16,0
2026-02,REG,S08640,arrivo,"(-5,-1]",5,0,13
2026-02,REG,S08640,arrivo,"(0,1]",3,3,0
2026-02,REG,S08640,arrivo,"(1,5]",5,17,0
2026-02,REG,S08640,arrivo,"(10,15]",1,11,0
2026-02,REG,S08640,arrivo,"(15,30]",1,25,0
2026-02,REG,S08640,arrivo,"(5,10]",1,6,0
2026-02,REG,S08640,partenza,"(-10,-5]",2,0,12
2026-02,REG,S08640,partenza,"(-5,-1]",3,0,10
2026-02,REG,S08640,partenza,"(0,1]",1,1,0
2026-02,REG,S08640,partenza,"(1,5]",2,10,0
2026-02,REG,S08640,partenza,"(15,30]",3,67,0
2026-02,REG,S08640,partenza,"(30,60]",2,73,0
2026-02,REG,S08640,partenza,"(5,10]",1,7,0
2026-02,REG,S08650,arrivo,"(-1,0]",1,0,0
2026-02,REG,S08650,arrivo,"(-5,-1]",6,0,10
2026-02,REG,S08650,arrivo,"(0,1]",1,1,0
2026-02,REG,S08650,arrivo,"(30,60]",1,51,0
2026-02,REG,S08650,arrivo,"(5,10]",1,6,0
2026-02,REG,S08650,partenza,"(-5,-1]",7,0,16
2026-02,REG,S08650,partenza,"(0,1]",1,1,0
2026-02,REG,S08650,partenza,"(1,5]",1,2,0
2026-02,REG,S08650,partenza,"(15,30]",1,26,0
2026-02,REG,S08650,partenza,"(5,10]",1,10,0
2026-02,REG,S08652,arrivo,"(10,15]",1,13,0
2026-02,REG,S08652,arrivo,"(5,10]",1,6,0
2026-02,REG,S08652,partenza,"(0,1]",1,1,0
2026-02,REG,S08652,partenza,"(1,5]",1,5,0
2026-02,REG,S08657,arrivo,"(-1,0]",2,0,0
2026-02,REG,S08657,arrivo,"(-5,-1]",4,0,4
2026-02,REG,S08657,arrivo,"(1,5]",1,4,0
2026-02,REG,S08657,arrivo,"(5,10]",1,7,0
2026-02,REG,S08657,partenza,"(-1,0]",3,0,0
2026-02,REG,S08657,partenza,"(-5,-1]",5,0,10
2026-02,REG,S08662,arrivo,"(-1,0]",1,0,0
2026-02,REG,S08662,arrivo,"(-10,-5]",4,0,23
2026-02,REG,S08662,arrivo,"(-15,-10]",1,0,10
2026-02,REG,S08662,arrivo,"(-5,-1]",5,0,15
2026-02,REG,S08662,arrivo,"(0,1]",2,2,0
2026-02,REG,S08662,arrivo,"(1,5]",6,16,0
2026-02,REG,S08662,arrivo,"(15,30]",1,17,0
2026-02,REG,S08662,arrivo,"(5,10]",1,6,0
2026-02,REG,S08662,partenza,"(-1,0]",6,0,0
2026-02,REG,S08662,partenza,"(-10,-5]",1,0,5
2026-02,REG,S08662,partenza,"(-5,-1]",9,0,18
2026-02,REG,S08662,partenza,"(0,1]",4,4,0
2026-02,REG,S08662,partenza,"(15,30]",1,21,0
2026-02,REG,S08662,partenza,"(30,60]",1,38,0
2026-02,REG,S08662,partenza,"(5,10]",1,10,0
2026-02,REG,S08671,arrivo,"(-1,0]",5,0,0
2026-02,REG,S08671,arrivo,"(-10,-5]",13,0,74
2026-02,REG,S08671,arrivo,"(-5,-1]",27,0,54
2026-02,REG,S08671,arrivo,"(0,1]",8,8,0
2026-02,REG,S08671,arrivo,"(1,5]",7,20,0
2026-02,REG,S08671,arrivo,"(10,15]",1,12,0
2026-02,REG,S08671,arrivo,"(15,30]",5,101,0
2026-02,REG,S08671,arrivo,"(30,60]",1,36,0
2026-02,REG,S08671,arrivo,"(5,10]",3,21,0
2026-02,REG,S08671,partenza,"(-1,0]",6,0,0
2026-02,REG,S08671,partenza,"(-10,-5]",7,0,41
2026-02,REG,S08671,partenza,"(-15,-10]",2,0,23
2026-02,REG,S08671,partenza,"(-5,-1]",19,0,37
2026-02,REG,S08671,partenza,"(0,1]",8,8,0
2026-02,REG,S08671,partenza,"(1,5]",14,41,0
2026-02,REG,S08671,partenza,"(10,15]",1,14,0
2026-02,REG,S08671,partenza,"(15,30]",1,20,0
2026-02,REG,S08671,partenza,"(30,60]",1,33,0
2026-02,REG,S08671,partenza,"(5,10]",8,68,0
2026-02,REG,S08704,arrivo,"(-1,0]",2,0,0
2026-02,REG,S08704,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S08704,arrivo,"(-5,-1]",28,0,56
2026-02,REG,S08704,arrivo,"(1,5]",2,6,0
2026-02,REG,S08704,arrivo,"(5,10]",2,19,0
2026-02,REG,S08704,partenza,"(-1,0]",8,0,0
2026-02,REG,S08704,partenza,"(-10,-5]",1,0,6
2026-02,REG,S08704,partenza,"(-5,-1]",12,0,21
2026-02,REG,S08704,partenza,"(0,1]",4,4,0
2026-02,REG,S08704,partenza,"(1,5]",11,32,0
2026-02,REG,S08705,partenza,"(-5,-1]",1,0,1
2026-02,REG,S08707,arrivo,"(-1,0]",1,0,0
2026-02,REG,S08707,partenza,"(1,5]",1,4,0
2026-02,REG,S08710,arrivo,"(-1,0]",4,0,0
2026-02,REG,S08710,arrivo,"(-5,-1]",16,0,28
2026-02,REG,S08710,arrivo,"(0,1]",4,4,0
2026-02,REG,S08710,arrivo,"(1,5]",6,15,0
2026-02,REG,S08710,partenza,"(-1,0]",6,0,0
2026-02,REG,S08710,partenza,"(-10,-5]",1,0,6
2026-02,REG,S08710,partenza,"(-5,-1]",12,0,25
2026-02,REG,S08710,partenza,"(0,1]",4,4,0
2026-02,REG,S08710,partenza,"(1,5]",7,26,0
2026-02,REG,S08710,partenza,"(5,10]",2,12,0
2026-02,REG,S08734,arrivo,"(-1,0]",1,0,0
2026-02,REG,S08734,arrivo,"(-5,-1]",13,0,24
2026-02,REG,S08734,arrivo,"(0,1]",5,5,0
2026-02,REG,S08734,arrivo,"(1,5]",11,31,0
2026-02,REG,S08734,arrivo,"(15,30]",6,130,0
2026-02,REG,S08734,arrivo,"(5,10]",5,37,0
2026-02,REG,S08734,partenza,"(-1,0]",4,0,0
2026-02,REG,S08734,partenza,"(-10,-5]",1,0,5
2026-02,REG,S08734,partenza,"(-5,-1]",2,0,3
2026-02,REG,S08734,partenza,"(0,1]",8,8,0
2026-02,REG,S08734,partenza,"(1,5]",18,64,0
2026-02,REG,S08734,partenza,"(10,15]",1,15,0
2026-02,REG,S08734,partenza,"(15,30]",2,47,0
2026-02,REG,S08734,partenza,"(30,60]",4,156,0
2026-02,REG,S08734,partenza,"(5,10]",3,21,0
2026-02,REG,S08751,arrivo,"(-1,0]",1,0,0
2026-02,REG,S08751,arrivo,"(-5,-1]",20,0,59
2026-02,REG,S08751,arrivo,"(0,1]",2,2,0
2026-02,REG,S08751,partenza,"(-1,0]",6,0,0
2026-02,REG,S08751,partenza,"(-5,-1]",4,0,5
2026-02,REG,S08751,partenza,"(0,1]",5,5,0
2026-02,REG,S08751,partenza,"(1,5]",6,18,0
2026-02,REG,S08850,arrivo,"(-1,0]",1,0,0
2026-02,REG,S08850,arrivo,"(0,1]",1,1,0
2026-02,REG,S08850,arrivo,"(1,5]",2,4,0
2026-02,REG,S08850,partenza,"(-5,-1]",2,0,3
2026-02,REG,S08850,partenza,"(30,60]",1,38,0
2026-02,REG,S08850,partenza,"(5,10]",1,6,0
2026-02,REG,S08906,arrivo,"(-1,0]",1,0,0
2026-02,REG,S08906,partenza,"(-1,0]",1,0,0
2026-02,REG,S09000,arrivo,"(15,30]",1,17,0
2026-02,REG,S09000,arrivo,"(30,60]",1,45,0
2026-02,REG,S09000,partenza,"(-10,-5]",1,0,6
2026-02,REG,S09000,partenza,"(-5,-1]",2,0,3
2026-02,REG,S09000,partenza,"(60,120]",1,74,0
2026-02,REG,S09003,arrivo,"(-1,0]",4,0,0
2026-02,REG,S09003,arrivo,"(-5,-1]",17,0,33
2026-02,REG,S09003,arrivo,"(0,1]",5,5,0
2026-02,REG,S09003,arrivo,"(1,5]",36,125,0
2026-02,REG,S09003,arrivo,"(10,15]",1,12,0
2026-02,REG,S09003,arrivo,"(15,30]",1,16,0
2026-02,REG,S09003,arrivo,"(5,10]",6,41,0
2026-02,REG,S09003,partenza,"(-1,0]",1,0,0
2026-02,REG,S09003,partenza,"(-10,-5]",1,0,5
2026-02,REG,S09003,partenza,"(-15,-10]",1,0,13
2026-02,REG,S09003,partenza,"(-5,-1]",11,0,22
2026-02,REG,S09003,partenza,"(0,1]",5,5,0
2026-02,REG,S09003,partenza,"(1,5]",36,121,0
2026-02,REG,S09003,partenza,"(10,15]",2,25,0
2026-02,REG,S09003,partenza,"(15,30]",3,52,0
2026-02,REG,S09003,partenza,"(30,60]",1,59,0
2026-02,REG,S09003,partenza,"(5,10]",12,91,0
2026-02,REG,S09006,arrivo,"(1,5]",1,3,0
2026-02,REG,S09006,partenza,"(1,5]",1,3,0
2026-02,REG,S09053,arrivo,"(-5,-1]",2,0,7
2026-02,REG,S09053,arrivo,"(5,10]",1,8,0
2026-02,REG,S09053,partenza,"(-10,-5]",1,0,5
2026-02,REG,S09053,partenza,"(60,120]",1,89,0
2026-02,REG,S09101,arrivo,"(-1,0]",2,0,0
2026-02,REG,S09101,arrivo,"(0,1]",1,1,0
2026-02,REG,S09101,arrivo,"(1,5]",2,6,0
2026-02,REG,S09101,arrivo,"(5,10]",1,6,0
2026-02,REG,S09101,partenza,"(-1,0]",1,0,0
2026-02,REG,S09101,partenza,"(-5,-1]",3,0,5
2026-02,REG,S09101,partenza,"(1,5]",2,6,0
2026-02,REG,S09101,partenza,"(5,10]",1,6,0
2026-02,REG,S09103,arrivo,"(-1,0]",1,0,0
2026-02,REG,S09103,arrivo,"(-5,-1]",9,0,14
2026-02,REG,S09103,arrivo,"(0,1]",5,5,0
2026-02,REG,S09103,arrivo,"(1,5]",25,81,0
2026-02,REG,S09103,arrivo,"(10,15]",2,25,0
2026-02,REG,S09103,arrivo,"(5,10]",9,64,0
2026-02,REG,S09103,partenza,"(-1,0]",4,0,0
2026-02,REG,S09103,partenza,"(-10,-5]",1,0,7
2026-02,REG,S09103,partenza,"(-5,-1]",4,0,7
2026-02,REG,S09103,partenza,"(0,1]",4,4,0
2026-02,REG,S09103,partenza,"(1,5]",33,113,0
2026-02,REG,S09103,partenza,"(15,30]",1,16,0
2026-02,REG,S09103,partenza,"(5,10]",6,41,0
2026-02,REG,S09150,arrivo,"(-1,0]",1,0,0
2026-02,REG,S09150,arrivo,"(-10,-5]",1,0,6
2026-02,REG,S09150,arrivo,"(-15,-10]",1,0,12
2026-02,REG,S09150,arrivo,"(-5,-1]",2,0,3
2026-02,REG,S09150,arrivo,"(0,1]",1,1,0
2026-02,REG,S09150,arrivo,"(1,5]",4,12,0
2026-02,REG,S09150,arrivo,"(10,15]",1,11,0
2026-02,REG,S09150,arrivo,"(15,30]",1,19,0
2026-02,REG,S09150,arrivo,"(5,10]",2,14,0
2026-02,REG,S09150,partenza,"(-1,0]",3,0,0
2026-02,REG,S09150,partenza,"(-10,-5]",1,0,9
2026-02,REG,S09150,partenza,"(-5,-1]",2,0,2
2026-02,REG,S09150,partenza,"(0,1]",1,1,0
2026-02,REG,S09150,partenza,"(1,5]",5,14,0
2026-02,REG,S09150,partenza,"(10,15]",1,13,0
2026-02,REG,S09203,arrivo,"(-1,0]",2,0,0
2026-02,REG,S09203,arrivo,"(-5,-1]",2,0,4
2026-02,REG,S09203,arrivo,"(1,5]",2,8,0
2026-02,REG,S09203,partenza,"(-10,-5]",4,0,31
2026-02,REG,S09203,partenza,"(0,1]",1,1,0
2026-02,REG,S09203,partenza,"(30,60]",1,42,0
2026-02,REG,S09206,arrivo,"(1,5]",1,3,0
2026-02,REG,S09211,arrivo,"(-1,0]",3,0,0
2026-02,REG,S09211,arrivo,"(-10,-5]",2,0,13
2026-02,REG,S09211,arrivo,"(-5,-1]",20,0,34
2026-02,REG,S09211,arrivo,"(0,1]",5,5,0
2026-02,REG,S09211,arrivo,"(1,5]",17,49,0
2026-02,REG,S09211,arrivo,"(10,15]",1,11,0
2026-02,REG,S09211,arrivo,"(15,30]",2,42,0
2026-02,REG,S09211,arrivo,"(30,60]",2,78,0
2026-02,REG,S09211,arrivo,"(5,10]",8,62,0
2026-02,REG,S09211,partenza,"(-1,0]",2,0,0
2026-02,REG,S09211,partenza,"(-10,-5]",11,0,73
2026-02,REG,S09211,partenza,"(-15,-10]",3,0,30
2026-02,REG,S09211,partenza,"(-30,-15]",1,0,15
2026-02,REG,S09211,partenza,"(-5,-1]",26,0,66
2026-02,REG,S09211,partenza,"(0,1]",1,1,0
2026-02,REG,S09211,partenza,"(1,5]",18,60,0
2026-02,REG,S09211,partenza,"(10,15]",1,15,0
2026-02,REG,S09211,partenza,"(15,30]",1,22,0
2026-02,REG,S09211,partenza,"(30,60]",1,33,0
2026-02,REG,S09211,partenza,"(5,10]",4,26,0
2026-02,REG,S09218,arrivo,"(-1,0]",6,0,0
2026-02,REG,S09218,arrivo,"(-10,-5]",31,0,218
2026-02,REG,S09218,arrivo,"(-15,-10]",6,0,69
2026-02,REG,S09218,arrivo,"(-30,-15]",1,0,16
2026-02,REG,S09218,arrivo,"(-5,-1]",39,0,95
2026-02,REG,S09218,arrivo,"(0,1]",5,5,0
2026-02,REG,S09218,arrivo,"(1,5]",47,166,0
2026-02,REG,S09218,arrivo,"(10,15]",3,36,0
2026-02,REG,S09218,arrivo,"(15,30]",16,315,0
2026-02,REG,S09218,arrivo,"(30,60]",3,136,0
2026-02,REG,S09218,arrivo,"(5,10]",13,98,0
2026-02,REG,S09218,partenza,"(-1,0]",13,0,0
2026-02,REG,S09218,partenza,"(-10,-5]",12,0,74
2026-02,REG,S09218,partenza,"(-15,-10]",2,0,20
2026-02,REG,S09218,partenza,"(-5,-1]",64,0,139
2026-02,REG,S09218,partenza,"(0,1]",9,9,0
2026-02,REG,S09218,partenza,"(1,5]",31,107,0
2026-02,REG,S09218,partenza,"(10,15]",7,82,0
2026-02,REG,S09218,partenza,"(15,30]",9,183,0
2026-02,REG,S09218,partenza,"(30,60]",5,218,0
2026-02,REG,S09218,partenza,"(5,10]",7,53,0
2026-02,REG,S09218,partenza,"(60,120]",5,358,0
2026-02,REG,S09311,arrivo,"(-15,-10]",1,0,10
2026-02,REG,S09453,arrivo,"(-1,0]",1,0,0
2026-02,REG,S09453,arrivo,"(-10,-5]",2,0,12
2026-02,REG,S09453,arrivo,"(-5,-1]",8,0,22
2026-02,REG,S09453,arrivo,"(0,1]",1,1,0
2026-02,REG,S09453,arrivo,"(1,5]",1,2,0
2026-02,REG,S09453,arrivo,"(15,30]",2,38,0
2026-02,REG,S09453,arrivo,"(60,120]",1,75,0
2026-02,REG,S09453,partenza,"(-1,0]",1,0,0
2026-02,REG,S09453,partenza,"(-10,-5]",5,0,34
2026-02,REG,S09453,partenza,"(-15,-10]",1,0,11
2026-02,REG,S09453,partenza,"(-5,-1]",4,0,9
2026-02,REG,S09453,partenza,"(0,1]",1,1,0
2026-02,REG,S09453,partenza,"(1,5]",5,17,0
2026-02,REG,S09453,partenza,"(5,10]",1,8,0
2026-02,REG,S09702,arrivo,"(-1,0]",3,0,0
2026-02,REG,S09702,arrivo,"(-10,-5]",1,0,9
2026-02,REG,S09702,arrivo,"(-15,-10]",1,0,10
2026-02,REG,S09702,arrivo,"(-5,-1]",2,0,3
2026-02,REG,S09702,arrivo,"(1,5]",10,26,0
2026-02,REG,S09702,arrivo,"(10,15]",1,13,0
2026-02,REG,S09702,arrivo,"(15,30]",1,24,0
2026-02,REG,S09702,arrivo,"(5,10]",1,7,0
2026-02,REG,S09702,partenza,"(-1,0]",3,0,0
2026-02,REG,S09702,partenza,"(-10,-5]",5,0,29
2026-02,REG,S09702,partenza,"(-30,-15]",1,0,20
2026-02,REG,S09702,partenza,"(-5,-1]",3,0,9
2026-02,REG,S09702,partenza,"(1,5]",6,18,0
2026-02,REG,S09702,partenza,"(15,30]",1,16,0
2026-02,REG,S09702,partenza,"(5,10]",1,8,0
2026-02,REG,S09706,arrivo,"(-1,0]",2,0,0
2026-02,REG,S09706,arrivo,"(-10,-5]",1,0,7
2026-02,REG,S09706,arrivo,"(-5,-1]",5,0,8
2026-02,REG,S09706,arrivo,"(0,1]",3,3,0
2026-02,REG,S09706,arrivo,"(1,5]",4,11,0
2026-02,REG,S09706,arrivo,"(10,15]",1,12,0
2026-02,REG,S09706,arrivo,"(15,30]",1,18,0
2026-02,REG,S09706,arrivo,"(5,10]",1,6,0
2026-02,REG,S09706,partenza,"(-1,0]",1,0,0
2026-02,REG,S09706,partenza,"(-10,-5]",1,0,5
2026-02,REG,S09706,partenza,"(-5,-1]",6,0,14
2026-02,REG,S09706,partenza,"(0,1]",2,2,0
2026-02,REG,S09706,partenza,"(1,5]",6,21,0
2026-02,REG,S09706,partenza,"(5,10]",1,7,0
2026-02,REG,S09806,arrivo,"(-5,-1]",2,0,4
2026-02,REG,S09806,partenza,"(-5,-1]",1,0,4
2026-02,REG,S09806,partenza,"(1,5]",1,2,0
2026-02,REG,S09814,arrivo,"(-1,0]",3,0,0
2026-02,REG,S09814,arrivo,"(-10,-5]",1,0,6
2026-02,REG,S09814,arrivo,"(-5,-1]",11,0,29
2026-02,REG,S09814,arrivo,"(0,1]",1,1,0
2026-02,REG,S09814,arrivo,"(1,5]",1,4,0
2026-02,REG,S09814,partenza,"(-1,0]",1,0,0
2026-02,REG,S09814,partenza,"(-10,-5]",3,0,15
2026-02,REG,S09814,partenza,"(-5,-1]",7,0,15
2026-02,REG,S09814,partenza,"(0,1]",1,1,0
2026-02,REG,S09814,partenza,"(1,5]",4,13,0
2026-02,REG,S09814,partenza,"(5,10]",1,7,0
2026-02,REG,S09818,arrivo,"(-1,0]",6,0,0
2026-02,REG,S09818,arrivo,"(-10,-5]",16,0,90
2026-02,REG,S09818,arrivo,"(-30,-15]",1,0,20
2026-02,REG,S09818,arrivo,"(-5,-1]",27,0,61
2026-02,REG,S09818,arrivo,"(0,1]",5,5,0
2026-02,REG,S09818,arrivo,"(1,5]",19,59,0
2026-02,REG,S09818,arrivo,"(15,30]",1,16,0
2026-02,REG,S09818,arrivo,"(5,10]",4,30,0
2026-02,REG,S09818,partenza,"(-1,0]",43,0,0
2026-02,REG,S09818,partenza,"(-10,-5]",9,0,61
2026-02,REG,S09818,partenza,"(-15,-10]",2,0,24
2026-02,REG,S09818,partenza,"(-5,-1]",27,0,66
2026-02,REG,S09818,partenza,"(0,1]",7,7,0
2026-02,REG,S09818,partenza,"(1,5]",19,57,0
2026-02,REG,S09818,partenza,"(10,15]",3,39,0
2026-02,REG,S09818,partenza,"(15,30]",2,42,0
2026-02,REG,S09818,partenza,"(30,60]",1,33,0
2026-02,REG,S09818,partenza,"(5,10]",3,19,0
2026-02,REG,S09823,arrivo,"(-1,0]",1,0,0
2026-02,REG,S09823,arrivo,"(-10,-5]",1,0,6
2026-02,REG,S09823,arrivo,"(-5,-1]",1,0,4
2026-02,REG,S09823,arrivo,"(0,1]",1,1,0
2026-02,REG,S09823,arrivo,"(1,5]",1,3,0
2026-02,REG,S09823,partenza,"(-15,-10]",1,0,10
2026-02,REG,S09823,partenza,"(-5,-1]",1,0,1
2026-02,REG,S09823,partenza,"(0,1]",2,2,0
2026-02,REG,S09823,partenza,"(1,5]",1,5,0
2026-02,REG,S09824,arrivo,"(-10,-5]",1,0,7
2026-02,REG,S09824,arrivo,"(-5,-1]",2,0,8
2026-02,REG,S09824,arrivo,"(0,1]",2,2,0
2026-02,REG,S09824,arrivo,"(10,15]",1,11,0
2026-02,REG,S09824,arrivo,"(30,60]",1,36,0
2026-02,REG,S09824,partenza,"(-1,0]",1,0,0
2026-02,REG,S09824,partenza,"(-10,-5]",1,0,7
2026-02,REG,S09824,partenza,"(-5,-1]",1,0,2
2026-02,REG,S09824,partenza,"(1,5]",1,3,0
2026-02,REG,S09824,partenza,"(5,10]",1,8,0
2026-02,REG,S09828,arrivo,"(-1,0]",1,0,0
2026-02,REG,S09828,arrivo,"(-5,-1]",1,0,4
2026-02,REG,S09828,arrivo,"(0,1]",2,2,0
2026-02,REG,S09828,arrivo,"(10,15]",1,14,0
2026-02,REG,S09828,partenza,"(-10,-5]",2,0,12
2026-02,REG,S09828,partenza,"(-5,-1]",2,0,5
2026-02,REG,S09828,partenza,"(0,1]",1,1,0
2026-02,REG,S09828,partenza,"(15,30]",1,29,0
2026-02,REG,S09832,arrivo,"(-10,-5]",1,0,5
2026-02,REG,S09832,partenza,"(-5,-1]",1,0,1
2026-02,REG,S09839,arrivo,"(-1,0]",33,0,0
2026-02,REG,S09839,arrivo,"(0,1]",1,1,0
2026-02,REG,S09839,partenza,"(-1,0]",1,0,0
2026-02,REG,S11019,arrivo,"(-10,-5]",2,0,11
2026-02,REG,S11019,arrivo,"(-5,-1]",16,0,40
2026-02,REG,S11019,arrivo,"(0,1]",2,2,0
2026-02,REG,S11019,arrivo,"(1,5]",6,17,0
2026-02,REG,S11019,arrivo,"(5,10]",1,6,0
2026-02,REG,S11019,partenza,"(-1,0]",4,0,0
2026-02,REG,S11019,partenza,"(-10,-5]",2,0,13
2026-02,REG,S11019,partenza,"(-15,-10]",1,0,13
2026-02,REG,S11019,partenza,"(-5,-1]",17,0,37
2026-02,REG,S11019,partenza,"(0,1]",1,1,0
2026-02,REG,S11019,partenza,"(1,5]",2,5,0
2026-02,REG,S11025,arrivo,"(-1,0]",1,0,0
2026-02,REG,S11025,arrivo,"(-5,-1]",1,0,2
2026-02,REG,S11025,arrivo,"(0,1]",1,1,0
2026-02,REG,S11025,partenza,"(-5,-1]",2,0,5
2026-02,REG,S11025,partenza,"(1,5]",1,3,0
2026-02,REG,S11100,arrivo,"(-1,0]",6,0,0
2026-02,REG,S11100,arrivo,"(-10,-5]",5,0,31
2026-02,REG,S11100,arrivo,"(-15,-10]",1,0,13
2026-02,REG,S11100,arrivo,"(-5,-1]",12,0,19
2026-02,REG,S11100,arrivo,"(0,1]",8,8,0
2026-02,REG,S11100,arrivo,"(1,5]",8,23,0
2026-02,REG,S11100,arrivo,"(15,30]",1,16,0
2026-02,REG,S11100,arrivo,"(5,10]",1,6,0
2026-02,REG,S11100,partenza,"(-1,0]",3,0,0
2026-02,REG,S11100,partenza,"(-10,-5]",5,0,33
2026-02,REG,S11100,partenza,"(-30,-15]",1,0,18
2026-02,REG,S11100,partenza,"(-5,-1]",19,0,40
2026-02,REG,S11100,partenza,"(0,1]",5,5,0
2026-02,REG,S11100,partenza,"(1,5]",9,31,0
2026-02,REG,S11100,partenza,"(15,30]",1,17,0
2026-02,REG,S11100,partenza,"(5,10]",2,12,0
2026-02,REG,S11108,arrivo,"(-1,0]",2,0,0
2026-02,REG,S11108,arrivo,"(-15,-10]",1,0,14
2026-02,REG,S11108,arrivo,"(-5,-1]",19,0,38
2026-02,REG,S11108,arrivo,"(0,1]",4,4,0
2026-02,REG,S11108,arrivo,"(1,5]",6,14,0
2026-02,REG,S11108,arrivo,"(10,15]",1,15,0
2026-02,REG,S11108,partenza,"(-1,0]",1,0,0
2026-02,REG,S11108,partenza,"(-10,-5]",1,0,7
2026-02,REG,S11108,partenza,"(-5,-1]",14,0,28
2026-02,REG,S11108,partenza,"(0,1]",1,1,0
2026-02,REG,S11108,partenza,"(1,5]",11,25,0
2026-02,REG,S11108,partenza,"(15,30]",1,16,0
2026-02,REG,S11108,partenza,"(30,60]",1,49,0
2026-02,REG,S11108,partenza,"(5,10]",3,22,0
2026-02,REG,S11119,arrivo,"(-1,0]",10,0,0
2026-02,REG,S11119,arrivo,"(-10,-5]",6,0,38
2026-02,REG,S11119,arrivo,"(-30,-15]",1,0,18
2026-02,REG,S11119,arrivo,"(-5,-1]",76,0,147
2026-02,REG,S11119,arrivo,"(0,1]",12,12,0
2026-02,REG,S11119,arrivo,"(1,5]",15,49,0
2026-02,REG,S11119,arrivo,"(15,30]",1,17,0
2026-02,REG,S11119,arrivo,"(30,60]",2,88,0
2026-02,REG,S11119,arrivo,"(5,10]",4,30,0
2026-02,REG,S11119,partenza,"(-1,0]",15,0,0
2026-02,REG,S11119,partenza,"(-10,-5]",1,0,6
2026-02,REG,S11119,partenza,"(-5,-1]",48,0,74
2026-02,REG,S11119,partenza,"(0,1]",23,23,0
2026-02,REG,S11119,partenza,"(1,5]",26,68,0
2026-02,REG,S11119,partenza,"(10,15]",2,29,0
2026-02,REG,S11119,partenza,"(15,30]",3,54,0
2026-02,REG,S11119,partenza,"(5,10]",5,35,0
2026-02,REG,S11126,arrivo,"(1,5]",1,2,0
2026-02,REG,S11126,partenza,"(-5,-1]",1,0,3
2026-02,REG,S11130,arrivo,"(-1,0]",2,0,0
2026-02,REG,S11130,arrivo,"(-10,-5]",1,0,7
2026-02,REG,S11130,arrivo,"(-5,-1]",12,0,23
2026-02,REG,S11130,arrivo,"(0,1]",3,3,0
2026-02,REG,S11130,arrivo,"(1,5]",9,22,0
2026-02,REG,S11130,arrivo,"(15,30]",1,16,0
2026-02,REG,S11130,arrivo,"(5,10]",2,12,0
2026-02,REG,S11130,partenza,"(-1,0]",3,0,0
2026-02,REG,S11130,partenza,"(-15,-10]",1,0,14
2026-02,REG,S11130,partenza,"(-5,-1]",17,0,37
2026-02,REG,S11130,partenza,"(0,1]",3,3,0
2026-02,REG,S11130,partenza,"(1,5]",5,10,0
2026-02,REG,S11130,partenza,"(5,10]",1,8,0
2026-02,REG,S11132,arrivo,"(-5,-1]",1,0,1
2026-02,REG,S11132,partenza,"(-5,-1]",1,0,2
2026-02,REG,S11136,arrivo,"(-1,0]",2,0,0
2026-02,REG,S11136,arrivo,"(-5,-1]",11,0,25
2026-02,REG,S11136,arrivo,"(0,1]",3,3,0
2026-02,REG,S11136,arrivo,"(1,5]",1,2,0
2026-02,REG,S11136,arrivo,"(5,10]",1,8,0
2026-02,REG,S11136,partenza,"(-10,-5]",1,0,6
2026-02,REG,S11136,partenza,"(-5,-1]",6,0,12
2026-02,REG,S11136,partenza,"(0,1]",1,1,0
2026-02,REG,S11136,partenza,"(1,5]",9,23,0
2026-02,REG,S11136,partenza,"(5,10]",1,7,0
2026-02,REG,S11145,arrivo,"(-1,0]",2,0,0
2026-02,REG,S11145,arrivo,"(-5,-1]",12,0,26
2026-02,REG,S11145,arrivo,"(0,1]",6,6,0
2026-02,REG,S11145,arrivo,"(1,5]",14,35,0
2026-02,REG,S11145,arrivo,"(10,15]",1,14,0
2026-02,REG,S11145,arrivo,"(15,30]",2,38,0
2026-02,REG,S11145,arrivo,"(5,10]",3,23,0
2026-02,REG,S11145,partenza,"(-1,0]",4,0,0
2026-02,REG,S11145,partenza,"(-10,-5]",1,0,5
2026-02,REG,S11145,partenza,"(-5,-1]",23,0,55
2026-02,REG,S11145,partenza,"(0,1]",7,7,0
2026-02,REG,S11145,partenza,"(1,5]",5,16,0
2026-02,REG,S11145,partenza,"(30,60]",1,39,0
2026-02,REG,S11205,arrivo,"(-1,0]",1,0,0
2026-02,REG,S11205,arrivo,"(-5,-1]",3,0,4
2026-02,REG,S11205,partenza,"(-1,0]",1,0,0
2026-02,REG,S11205,partenza,"(-10,-5]",2,0,12
2026-02,REG,S11205,partenza,"(0,1]",1,1,0
2026-02,REG,S11252,arrivo,"(-1,0]",6,0,0
2026-02,REG,S11252,arrivo,"(-5,-1]",17,0,17
2026-02,REG,S11252,arrivo,"(0,1]",6,6,0
2026-02,REG,S11252,arrivo,"(1,5]",3,6,0
