giorno,ora,categoria,cod_stazione,ruolo,bucket_ritardo_arrivo,count,minuti_ritardo,minuti_anticipo
2026-02-14,06:00,REG,S01717,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S01717,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S01717,arrivo,"(1,5]",3,10,0
2026-02-14,06:00,REG,S01717,arrivo,"(15,30]",1,21,0
2026-02-14,06:00,REG,S01717,arrivo,"(5,10]",1,7,0
2026-02-14,06:00,REG,S01717,partenza,"(-5,-1]",2,0,3
2026-02-14,06:00,REG,S01717,partenza,"(1,5]",4,11,0
2026-02-14,06:00,REG,S01717,partenza,"(5,10]",3,27,0
2026-02-14,06:00,REG,S01747,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S01747,arrivo,"(1,5]",1,4,0
2026-02-14,06:00,REG,S01747,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S01747,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S01765,arrivo,"(1,5]",1,5,0
2026-02-14,06:00,REG,S01765,arrivo,"(5,10]",1,6,0
2026-02-14,06:00,REG,S01765,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S01765,partenza,"(5,10]",1,7,0
2026-02-14,06:00,REG,S01805,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S01807,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S01807,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S01807,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S01810,arrivo,"(30,60]",1,40,0
2026-02-14,06:00,REG,S01820,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S01820,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S01820,arrivo,"(1,5]",1,5,0
2026-02-14,06:00,REG,S01820,arrivo,"(5,10]",1,6,0
2026-02-14,06:00,REG,S01820,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S01820,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S01820,partenza,"(5,10]",1,7,0
2026-02-14,06:00,REG,S01825,arrivo,"(-1,0]",2,0,0
2026-02-14,06:00,REG,S01825,arrivo,"(1,5]",1,5,0
2026-02-14,06:00,REG,S01825,partenza,"(-1,0]",2,0,0
2026-02-14,06:00,REG,S01828,arrivo,"(10,15]",1,15,0
2026-02-14,06:00,REG,S01828,partenza,"(10,15]",1,14,0
2026-02-14,06:00,REG,S01860,arrivo,"(1,5]",3,14,0
2026-02-14,06:00,REG,S01860,arrivo,"(10,15]",2,26,0
2026-02-14,06:00,REG,S01860,arrivo,"(5,10]",3,24,0
2026-02-14,06:00,REG,S01860,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S01860,partenza,"(0,1]",2,2,0
2026-02-14,06:00,REG,S01860,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S01860,partenza,"(10,15]",1,15,0
2026-02-14,06:00,REG,S01915,arrivo,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S01915,arrivo,"(1,5]",2,5,0
2026-02-14,06:00,REG,S01915,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S01915,partenza,"(1,5]",2,8,0
2026-02-14,06:00,REG,S01915,partenza,"(5,10]",1,7,0
2026-02-14,06:00,REG,S01919,arrivo,"(1,5]",2,7,0
2026-02-14,06:00,REG,S01919,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S01919,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S01925,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S01933,arrivo,"(-1,0]",2,0,0
2026-02-14,06:00,REG,S01933,arrivo,"(1,5]",5,13,0
2026-02-14,06:00,REG,S01933,partenza,"(-1,0]",2,0,0
2026-02-14,06:00,REG,S01933,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S01933,partenza,"(1,5]",3,10,0
2026-02-14,06:00,REG,S01945,arrivo,"(1,5]",1,4,0
2026-02-14,06:00,REG,S01963,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02001,arrivo,"(-5,-1]",2,0,5
2026-02-14,06:00,REG,S02001,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02001,partenza,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S02026,arrivo,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S02026,arrivo,"(1,5]",2,5,0
2026-02-14,06:00,REG,S02026,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S02026,partenza,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S02026,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02026,partenza,"(1,5]",2,9,0
2026-02-14,06:00,REG,S02038,arrivo,"(5,10]",1,7,0
2026-02-14,06:00,REG,S02038,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S02038,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S02049,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S02140,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S02216,arrivo,"(1,5]",1,4,0
2026-02-14,06:00,REG,S02216,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S02216,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S02314,partenza,"(5,10]",1,7,0
2026-02-14,06:00,REG,S02336,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S02336,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S02336,arrivo,"(5,10]",1,8,0
2026-02-14,06:00,REG,S02336,partenza,"(-5,-1]",2,0,5
2026-02-14,06:00,REG,S02336,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S02340,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S02340,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S02349,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S02366,partenza,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S02430,arrivo,"(-15,-10]",1,0,11
2026-02-14,06:00,REG,S02430,arrivo,"(-5,-1]",3,0,9
2026-02-14,06:00,REG,S02430,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02430,arrivo,"(1,5]",3,9,0
2026-02-14,06:00,REG,S02430,arrivo,"(15,30]",1,28,0
2026-02-14,06:00,REG,S02430,partenza,"(-5,-1]",2,0,6
2026-02-14,06:00,REG,S02430,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02430,partenza,"(1,5]",2,6,0
2026-02-14,06:00,REG,S02430,partenza,"(5,10]",1,10,0
2026-02-14,06:00,REG,S02446,arrivo,"(-5,-1]",2,0,4
2026-02-14,06:00,REG,S02446,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S02520,arrivo,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S02520,arrivo,"(1,5]",3,10,0
2026-02-14,06:00,REG,S02520,partenza,"(1,5]",3,10,0
2026-02-14,06:00,REG,S02550,partenza,"(60,120]",1,100,0
2026-02-14,06:00,REG,S02558,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S02559,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02559,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S02559,arrivo,"(60,120]",1,100,0
2026-02-14,06:00,REG,S02559,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S02559,partenza,"(1,5]",2,4,0
2026-02-14,06:00,REG,S02570,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S02570,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S02581,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S02581,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S02581,arrivo,"(1,5]",1,4,0
2026-02-14,06:00,REG,S02581,partenza,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S02581,partenza,"(0,1]",2,2,0
2026-02-14,06:00,REG,S02589,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02593,arrivo,"(-5,-1]",4,0,8
2026-02-14,06:00,REG,S02593,arrivo,"(0,1]",3,3,0
2026-02-14,06:00,REG,S02593,arrivo,"(1,5]",6,17,0
2026-02-14,06:00,REG,S02593,arrivo,"(5,10]",1,6,0
2026-02-14,06:00,REG,S02593,partenza,"(-15,-10]",1,0,11
2026-02-14,06:00,REG,S02593,partenza,"(-5,-1]",4,0,13
2026-02-14,06:00,REG,S02593,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02593,partenza,"(1,5]",5,15,0
2026-02-14,06:00,REG,S02703,arrivo,"(15,30]",1,18,0
2026-02-14,06:00,REG,S02703,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S02706,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02706,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S02712,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S02712,arrivo,"(0,1]",2,2,0
2026-02-14,06:00,REG,S02712,arrivo,"(1,5]",2,6,0
2026-02-14,06:00,REG,S02712,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S02712,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S02712,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S02712,partenza,"(1,5]",2,6,0
2026-02-14,06:00,REG,S02830,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S02830,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S03015,partenza,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S03019,arrivo,"(5,10]",1,8,0
2026-02-14,06:00,REG,S03026,arrivo,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S03026,partenza,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S03026,partenza,"(1,5]",2,8,0
2026-02-14,06:00,REG,S03084,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S03200,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S03200,arrivo,"(0,1]",2,2,0
2026-02-14,06:00,REG,S03200,arrivo,"(1,5]",3,10,0
2026-02-14,06:00,REG,S03200,partenza,"(-5,-1]",2,0,4
2026-02-14,06:00,REG,S03200,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S03200,partenza,"(1,5]",2,5,0
2026-02-14,06:00,REG,S03317,arrivo,"(-5,-1]",3,0,8
2026-02-14,06:00,REG,S03317,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S03317,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S03317,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S03317,partenza,"(15,30]",1,18,0
2026-02-14,06:00,REG,S03317,partenza,"(5,10]",2,14,0
2026-02-14,06:00,REG,S04203,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S04207,arrivo,"(5,10]",1,9,0
2026-02-14,06:00,REG,S04207,partenza,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S04207,partenza,"(5,10]",1,6,0
2026-02-14,06:00,REG,S04501,arrivo,"(-5,-1]",2,0,3
2026-02-14,06:00,REG,S04501,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S04515,partenza,"(1,5]",1,4,0
2026-02-14,06:00,REG,S04516,partenza,"(-10,-5]",1,0,5
2026-02-14,06:00,REG,S04700,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S04700,partenza,"(-10,-5]",1,0,7
2026-02-14,06:00,REG,S04702,arrivo,"(-10,-5]",1,0,7
2026-02-14,06:00,REG,S04702,arrivo,"(-5,-1]",2,0,7
2026-02-14,06:00,REG,S04702,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S04702,arrivo,"(1,5]",1,4,0
2026-02-14,06:00,REG,S04702,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S04702,partenza,"(-10,-5]",1,0,8
2026-02-14,06:00,REG,S04702,partenza,"(-5,-1]",2,0,2
2026-02-14,06:00,REG,S04702,partenza,"(5,10]",1,9,0
2026-02-14,06:00,REG,S04725,arrivo,"(-10,-5]",1,0,5
2026-02-14,06:00,REG,S04725,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S04801,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S04801,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S04801,partenza,"(-10,-5]",2,0,11
2026-02-14,06:00,REG,S04801,partenza,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S04805,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S05000,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S05000,arrivo,"(5,10]",1,10,0
2026-02-14,06:00,REG,S05000,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S05000,partenza,"(1,5]",1,4,0
2026-02-14,06:00,REG,S05000,partenza,"(5,10]",1,6,0
2026-02-14,06:00,REG,S05009,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S05009,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S05009,partenza,"(-1,0]",2,0,0
2026-02-14,06:00,REG,S05014,arrivo,"(-10,-5]",1,0,5
2026-02-14,06:00,REG,S05014,arrivo,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S05014,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S05014,partenza,"(-5,-1]",2,0,5
2026-02-14,06:00,REG,S05014,partenza,"(1,5]",1,5,0
2026-02-14,06:00,REG,S05014,partenza,"(15,30]",1,21,0
2026-02-14,06:00,REG,S05017,arrivo,"(5,10]",1,9,0
2026-02-14,06:00,REG,S05023,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S05023,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05023,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S05023,partenza,"(0,1]",2,2,0
2026-02-14,06:00,REG,S05023,partenza,"(1,5]",2,5,0
2026-02-14,06:00,REG,S05032,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S05032,arrivo,"(-5,-1]",2,0,5
2026-02-14,06:00,REG,S05032,partenza,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S05032,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05032,partenza,"(1,5]",2,5,0
2026-02-14,06:00,REG,S05032,partenza,"(5,10]",1,8,0
2026-02-14,06:00,REG,S05043,arrivo,"(-10,-5]",2,0,11
2026-02-14,06:00,REG,S05043,arrivo,"(-5,-1]",8,0,22
2026-02-14,06:00,REG,S05043,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05043,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S05043,partenza,"(-5,-1]",8,0,20
2026-02-14,06:00,REG,S05043,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05043,partenza,"(1,5]",5,18,0
2026-02-14,06:00,REG,S05054,arrivo,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S05056,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S05056,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S05058,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S05058,partenza,"(5,10]",1,9,0
2026-02-14,06:00,REG,S05071,arrivo,"(1,5]",2,9,0
2026-02-14,06:00,REG,S05071,partenza,"(-10,-5]",1,0,5
2026-02-14,06:00,REG,S05071,partenza,"(-5,-1]",3,0,5
2026-02-14,06:00,REG,S05071,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05090,arrivo,"(-1,0]",2,0,0
2026-02-14,06:00,REG,S05090,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S05090,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S05110,arrivo,"(-10,-5]",1,0,5
2026-02-14,06:00,REG,S05110,arrivo,"(-5,-1]",3,0,8
2026-02-14,06:00,REG,S05110,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S05110,partenza,"(-5,-1]",2,0,4
2026-02-14,06:00,REG,S05131,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S05131,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S05131,partenza,"(-10,-5]",1,0,5
2026-02-14,06:00,REG,S05161,partenza,"(1,5]",2,8,0
2026-02-14,06:00,REG,S05180,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05180,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S05180,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S05194,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05194,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S05194,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S05308,arrivo,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S05308,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S05308,partenza,"(15,30]",1,28,0
2026-02-14,06:00,REG,S05420,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S05703,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S05703,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S05706,arrivo,"(-5,-1]",3,0,8
2026-02-14,06:00,REG,S05706,partenza,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S05706,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05712,arrivo,"(-5,-1]",2,0,6
2026-02-14,06:00,REG,S05712,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05712,arrivo,"(1,5]",2,10,0
2026-02-14,06:00,REG,S05712,partenza,"(-5,-1]",2,0,4
2026-02-14,06:00,REG,S05712,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05712,partenza,"(1,5]",1,5,0
2026-02-14,06:00,REG,S05799,arrivo,"(1,5]",1,5,0
2026-02-14,06:00,REG,S05799,partenza,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S05802,partenza,"(5,10]",1,9,0
2026-02-14,06:00,REG,S05811,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S05811,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S05811,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05811,arrivo,"(1,5]",1,4,0
2026-02-14,06:00,REG,S05811,partenza,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S05811,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05811,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S05921,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S05960,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S05960,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S05960,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S06000,arrivo,"(-10,-5]",1,0,8
2026-02-14,06:00,REG,S06000,arrivo,"(-5,-1]",2,0,3
2026-02-14,06:00,REG,S06000,arrivo,"(0,1]",2,2,0
2026-02-14,06:00,REG,S06000,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S06000,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S06000,partenza,"(-10,-5]",2,0,10
2026-02-14,06:00,REG,S06000,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S06013,arrivo,"(1,5]",1,4,0
2026-02-14,06:00,REG,S06031,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S06039,arrivo,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S06039,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S06039,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S06039,partenza,"(1,5]",1,5,0
2026-02-14,06:00,REG,S06040,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S06040,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S06161,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S06325,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S06325,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S06325,partenza,"(1,5]",1,4,0
2026-02-14,06:00,REG,S06404,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S06404,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S06404,partenza,"(-5,-1]",2,0,4
2026-02-14,06:00,REG,S06404,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S06404,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S06411,arrivo,"(-5,-1]",2,0,5
2026-02-14,06:00,REG,S06411,arrivo,"(1,5]",1,4,0
2026-02-14,06:00,REG,S06411,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S06411,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S06414,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S06414,partenza,"(-5,-1]",2,0,5
2026-02-14,06:00,REG,S06416,partenza,"(-10,-5]",1,0,6
2026-02-14,06:00,REG,S06416,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S06421,arrivo,"(-5,-1]",11,0,13
2026-02-14,06:00,REG,S06421,arrivo,"(0,1]",2,2,0
2026-02-14,06:00,REG,S06421,arrivo,"(1,5]",7,22,0
2026-02-14,06:00,REG,S06421,arrivo,"(10,15]",1,14,0
2026-02-14,06:00,REG,S06421,arrivo,"(5,10]",1,9,0
2026-02-14,06:00,REG,S06421,partenza,"(-5,-1]",6,0,14
2026-02-14,06:00,REG,S06421,partenza,"(0,1]",2,2,0
2026-02-14,06:00,REG,S06421,partenza,"(1,5]",2,6,0
2026-02-14,06:00,REG,S06421,partenza,"(15,30]",1,23,0
2026-02-14,06:00,REG,S06500,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S06500,arrivo,"(-10,-5]",4,0,24
2026-02-14,06:00,REG,S06500,arrivo,"(-5,-1]",4,0,9
2026-02-14,06:00,REG,S06500,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S06500,arrivo,"(1,5]",1,4,0
2026-02-14,06:00,REG,S06500,partenza,"(0,1]",2,2,0
2026-02-14,06:00,REG,S06500,partenza,"(1,5]",2,7,0
2026-02-14,06:00,REG,S06506,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S06510,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S06510,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S06603,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S06604,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S06604,partenza,"(-5,-1]",4,0,4
2026-02-14,06:00,REG,S06604,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S06725,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S06725,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S06725,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S06775,partenza,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S06809,arrivo,"(-5,-1]",2,0,4
2026-02-14,06:00,REG,S06809,arrivo,"(1,5]",2,8,0
2026-02-14,06:00,REG,S06809,partenza,"(-5,-1]",2,0,2
2026-02-14,06:00,REG,S06900,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S06900,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S06915,arrivo,"(-5,-1]",2,0,6
2026-02-14,06:00,REG,S06915,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S06922,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S06922,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S06922,partenza,"(15,30]",1,19,0
2026-02-14,06:00,REG,S06925,partenza,"(-5,-1]",3,0,10
2026-02-14,06:00,REG,S06925,partenza,"(1,5]",1,4,0
2026-02-14,06:00,REG,S07004,arrivo,"(30,60]",1,37,0
2026-02-14,06:00,REG,S07004,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S07104,arrivo,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S07104,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S07104,partenza,"(1,5]",1,5,0
2026-02-14,06:00,REG,S07113,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S07113,arrivo,"(-5,-1]",5,0,8
2026-02-14,06:00,REG,S07113,arrivo,"(1,5]",2,4,0
2026-02-14,06:00,REG,S07113,partenza,"(-5,-1]",3,0,5
2026-02-14,06:00,REG,S07113,partenza,"(5,10]",1,10,0
2026-02-14,06:00,REG,S07208,arrivo,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S07208,partenza,"(1,5]",1,2,0
2026-02-14,06:00,REG,S07217,arrivo,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S07217,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S07217,partenza,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S07226,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S07226,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S07307,partenza,"(1,5]",1,3,0
2026-02-14,06:00,REG,S07414,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S07414,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S07506,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S07550,arrivo,"(-5,-1]",1,0,3
2026-02-14,06:00,REG,S07550,partenza,"(-5,-1]",1,0,1
2026-02-14,06:00,REG,S07810,arrivo,"(-5,-1]",5,0,9
2026-02-14,06:00,REG,S07810,partenza,"(-5,-1]",2,0,4
2026-02-14,06:00,REG,S07810,partenza,"(0,1]",1,1,0
2026-02-14,06:00,REG,S07824,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S07900,arrivo,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S07900,arrivo,"(0,1]",1,1,0
2026-02-14,06:00,REG,S07900,arrivo,"(1,5]",1,3,0
2026-02-14,06:00,REG,S07900,partenza,"(-5,-1]",2,0,3
2026-02-14,06:00,REG,S08004,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S08004,partenza,"(1,5]",1,4,0
2026-02-14,06:00,REG,S08016,arrivo,"(15,30]",1,24,0
2026-02-14,06:00,REG,S08209,partenza,"(10,15]",1,14,0
2026-02-14,06:00,REG,S08217,arrivo,"(-10,-5]",1,0,9
2026-02-14,06:00,REG,S08217,arrivo,"(-5,-1]",2,0,5
2026-02-14,06:00,REG,S08217,arrivo,"(15,30]",1,23,0
2026-02-14,06:00,REG,S08217,partenza,"(-1,0]",1,0,0
2026-02-14,06:00,REG,S08304,partenza,"(-10,-5]",1,0,5
2026-02-14,06:00,REG,S08304,partenza,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S08304,partenza,"(15,30]",1,26,0
2026-02-14,06:00,REG,S08304,partenza,"(30,60]",1,34,0
2026-02-14,06:00,REG,S08306,arrivo,"(-5,-1]",1,0,2
2026-02-14,06:00,REG,S08319,arrivo,"(1,5]",2,4,0
2026-02-14,06:00,REG,S08319,partenza,"(-5,-1]",1,0,4
2026-02-14,06:00,REG,S08320,arrivo,"(1,5]",1,2,0
2026-02-14,06:00,REG,S08331,arrivo,"(1,5]",1,2,0
